,Date,Season,home,visitor,FT,hgoal,vgoal
0,1994-08-20,1994,Farense,Sp Lisbon,0-2,0,2
1,1994-08-21,1994,Belenenses,Est Amadora,0-0,0,0
2,1994-08-21,1994,Benfica,Beira Mar,2-0,2,0
3,1994-08-21,1994,Desp. Chaves,Salgueiros,0-1,0,1
4,1994-08-21,1994,Gil Vicente,Tirsense,0-1,0,1
5,1994-08-21,1994,Guimaraes,Boavista,2-0,2,0
6,1994-08-21,1994,Leiria,Madeira,1-2,1,2
7,1994-08-21,1994,Maritimo,Setubal,3-2,3,2
8,1994-08-21,1994,Porto,Sp Braga,2-0,2,0
9,1994-08-27,1994,Sp Lisbon,Belenenses,2-1,2,1
10,1994-08-28,1994,Beira Mar,Porto,0-2,0,2
11,1994-08-28,1994,Boavista,Farense,2-1,2,1
12,1994-08-28,1994,Est Amadora,Maritimo,1-1,1,1
13,1994-08-28,1994,Madeira,Benfica,0-2,0,2
14,1994-08-28,1994,Salgueiros,Guimaraes,0-0,0,0
15,1994-08-28,1994,Setubal,Leiria,2-2,2,2
16,1994-08-28,1994,Sp Braga,Gil Vicente,1-1,1,1
17,1994-08-28,1994,Tirsense,Desp. Chaves,0-1,0,1
18,1994-09-09,1994,Maritimo,Leiria,2-0,2,0
19,1994-09-10,1994,Belenenses,Boavista,3-1,3,1
20,1994-09-10,1994,Benfica,Setubal,1-0,1,0
21,1994-09-10,1994,Est Amadora,Sp Lisbon,0-2,0,2
22,1994-09-11,1994,Desp. Chaves,Sp Braga,1-0,1,0
23,1994-09-11,1994,Farense,Salgueiros,1-0,1,0
24,1994-09-11,1994,Gil Vicente,Beira Mar,0-1,0,1
25,1994-09-11,1994,Guimaraes,Tirsense,1-0,1,0
26,1994-09-11,1994,Porto,Madeira,3-0,3,0
27,1994-09-17,1994,Beira Mar,Desp. Chaves,4-2,4,2
28,1994-09-17,1994,Boavista,Est Amadora,2-1,2,1
29,1994-09-17,1994,Leiria,Benfica,1-0,1,0
30,1994-09-17,1994,Madeira,Gil Vicente,2-0,2,0
31,1994-09-17,1994,Salgueiros,Belenenses,1-0,1,0
32,1994-09-17,1994,Setubal,Porto,2-3,2,3
33,1994-09-17,1994,Sp Braga,Guimaraes,3-1,3,1
34,1994-09-17,1994,Sp Lisbon,Maritimo,2-0,2,0
35,1994-09-17,1994,Tirsense,Farense,3-0,3,0
36,1994-09-24,1994,Belenenses,Tirsense,0-1,0,1
37,1994-09-24,1994,Desp. Chaves,Madeira,5-1,5,1
38,1994-09-24,1994,Est Amadora,Salgueiros,4-0,4,0
39,1994-09-24,1994,Farense,Sp Braga,0-1,0,1
40,1994-09-24,1994,Gil Vicente,Setubal,3-0,3,0
41,1994-09-24,1994,Guimaraes,Beira Mar,1-0,1,0
42,1994-09-24,1994,Porto,Leiria,2-0,2,0
43,1994-09-24,1994,Sp Lisbon,Boavista,2-2,2,2
44,1994-10-01,1994,Beira Mar,Farense,1-3,1,3
45,1994-10-01,1994,Benfica,Porto,1-1,1,1
46,1994-10-01,1994,Boavista,Maritimo,1-0,1,0
47,1994-10-01,1994,Leiria,Gil Vicente,3-0,3,0
48,1994-10-01,1994,Madeira,Guimaraes,3-3,3,3
49,1994-10-01,1994,Salgueiros,Sp Lisbon,2-3,2,3
50,1994-10-01,1994,Setubal,Desp. Chaves,0-1,0,1
51,1994-10-01,1994,Sp Braga,Belenenses,4-2,4,2
52,1994-10-01,1994,Tirsense,Est Amadora,3-1,3,1
53,1994-10-15,1994,Belenenses,Beira Mar,3-0,3,0
54,1994-10-15,1994,Boavista,Salgueiros,1-0,1,0
55,1994-10-15,1994,Desp. Chaves,Leiria,1-1,1,1
56,1994-10-15,1994,Est Amadora,Sp Braga,4-0,4,0
57,1994-10-15,1994,Farense,Madeira,2-1,2,1
58,1994-10-15,1994,Gil Vicente,Benfica,1-0,1,0
59,1994-10-15,1994,Guimaraes,Setubal,1-1,1,1
60,1994-10-15,1994,Maritimo,Porto,2-1,2,1
61,1994-10-15,1994,Sp Lisbon,Tirsense,2-0,2,0
62,1994-10-22,1994,Sp Braga,Sp Lisbon,0-2,0,2
63,1994-10-23,1994,Beira Mar,Est Amadora,2-0,2,0
64,1994-10-23,1994,Benfica,Desp. Chaves,5-0,5,0
65,1994-10-23,1994,Leiria,Guimaraes,2-1,2,1
66,1994-10-23,1994,Madeira,Belenenses,0-1,0,1
67,1994-10-23,1994,Porto,Gil Vicente,1-0,1,0
68,1994-10-23,1994,Salgueiros,Maritimo,0-0,0,0
69,1994-10-23,1994,Setubal,Farense,1-1,1,1
70,1994-10-23,1994,Tirsense,Boavista,2-1,2,1
71,1994-10-30,1994,Belenenses,Setubal,1-0,1,0
72,1994-10-30,1994,Boavista,Sp Braga,0-0,0,0
73,1994-10-30,1994,Desp. Chaves,Porto,0-4,0,4
74,1994-10-30,1994,Est Amadora,Madeira,1-1,1,1
75,1994-10-30,1994,Farense,Leiria,1-1,1,1
76,1994-10-30,1994,Guimaraes,Benfica,1-3,1,3
77,1994-10-30,1994,Maritimo,Gil Vicente,1-0,1,0
78,1994-10-30,1994,Salgueiros,Tirsense,0-2,0,2
79,1994-10-30,1994,Sp Lisbon,Beira Mar,2-0,2,0
80,1994-11-05,1994,Beira Mar,Boavista,3-1,3,1
81,1994-11-05,1994,Benfica,Farense,2-1,2,1
82,1994-11-05,1994,Gil Vicente,Desp. Chaves,2-0,2,0
83,1994-11-05,1994,Leiria,Belenenses,1-0,1,0
84,1994-11-05,1994,Madeira,Sp Lisbon,1-1,1,1
85,1994-11-05,1994,Porto,Guimaraes,3-0,3,0
86,1994-11-05,1994,Setubal,Est Amadora,0-0,0,0
87,1994-11-05,1994,Sp Braga,Salgueiros,2-1,2,1
88,1994-11-05,1994,Tirsense,Maritimo,0-1,0,1
89,1994-11-19,1994,Belenenses,Benfica,1-1,1,1
90,1994-11-20,1994,Boavista,Madeira,3-1,3,1
91,1994-11-20,1994,Est Amadora,Leiria,2-3,2,3
92,1994-11-20,1994,Farense,Porto,0-3,0,3
93,1994-11-20,1994,Guimaraes,Gil Vicente,3-1,3,1
94,1994-11-20,1994,Maritimo,Desp. Chaves,4-1,4,1
95,1994-11-20,1994,Salgueiros,Beira Mar,2-1,2,1
96,1994-11-20,1994,Sp Lisbon,Setubal,2-2,2,2
97,1994-11-20,1994,Tirsense,Sp Braga,1-0,1,0
98,1994-11-26,1994,Beira Mar,Tirsense,1-0,1,0
99,1994-11-26,1994,Benfica,Est Amadora,3-1,3,1
100,1994-11-26,1994,Desp. Chaves,Guimaraes,1-1,1,1
101,1994-11-26,1994,Gil Vicente,Farense,1-1,1,1
102,1994-11-26,1994,Leiria,Sp Lisbon,0-3,0,3
103,1994-11-26,1994,Madeira,Salgueiros,0-4,0,4
104,1994-11-26,1994,Porto,Belenenses,1-0,1,0
105,1994-11-26,1994,Setubal,Boavista,1-3,1,3
106,1994-11-26,1994,Sp Braga,Maritimo,2-2,2,2
107,1994-12-03,1994,Belenenses,Gil Vicente,1-1,1,1
108,1994-12-03,1994,Boavista,Leiria,2-0,2,0
109,1994-12-03,1994,Est Amadora,Porto,0-1,0,1
110,1994-12-03,1994,Farense,Desp. Chaves,2-0,2,0
111,1994-12-03,1994,Maritimo,Guimaraes,2-3,2,3
112,1994-12-03,1994,Salgueiros,Setubal,3-2,3,2
113,1994-12-03,1994,Sp Braga,Beira Mar,1-0,1,0
114,1994-12-03,1994,Sp Lisbon,Benfica,1-0,1,0
115,1994-12-03,1994,Tirsense,Madeira,2-0,2,0
116,1994-12-10,1994,Beira Mar,Maritimo,1-0,1,0
117,1994-12-10,1994,Benfica,Boavista,4-1,4,1
118,1994-12-10,1994,Desp. Chaves,Belenenses,0-0,0,0
119,1994-12-10,1994,Gil Vicente,Est Amadora,1-1,1,1
120,1994-12-10,1994,Guimaraes,Farense,2-0,2,0
121,1994-12-10,1994,Leiria,Salgueiros,2-1,2,1
122,1994-12-10,1994,Madeira,Sp Braga,0-0,0,0
123,1994-12-10,1994,Porto,Sp Lisbon,1-1,1,1
124,1994-12-10,1994,Setubal,Tirsense,1-2,1,2
125,1994-12-29,1994,Est Amadora,Desp. Chaves,1-1,1,1
126,1994-12-30,1994,Salgueiros,Benfica,1-2,1,2
127,1994-12-30,1994,Sp Lisbon,Gil Vicente,1-0,1,0
128,1994-12-31,1994,Beira Mar,Madeira,1-1,1,1
129,1994-12-31,1994,Belenenses,Guimaraes,1-2,1,2
130,1994-12-31,1994,Boavista,Porto,1-2,1,2
131,1994-12-31,1994,Tirsense,Leiria,2-1,2,1
132,1995-01-01,1994,Maritimo,Farense,2-1,2,1
133,1995-01-01,1994,Sp Braga,Setubal,2-1,2,1
134,1995-01-04,1994,Maritimo,Benfica,0-3,0,3
135,1995-01-08,1994,Benfica,Tirsense,1-0,1,0
136,1995-01-08,1994,Desp. Chaves,Sp Lisbon,1-2,1,2
137,1995-01-08,1994,Farense,Belenenses,1-0,1,0
138,1995-01-08,1994,Gil Vicente,Boavista,1-2,1,2
139,1995-01-08,1994,Guimaraes,Est Amadora,1-0,1,0
140,1995-01-08,1994,Leiria,Sp Braga,2-1,2,1
141,1995-01-08,1994,Maritimo,Madeira,1-0,1,0
142,1995-01-08,1994,Porto,Salgueiros,5-2,5,2
143,1995-01-08,1994,Setubal,Beira Mar,1-0,1,0
144,1995-01-14,1994,Beira Mar,Leiria,2-2,2,2
145,1995-01-14,1994,Belenenses,Maritimo,1-0,1,0
146,1995-01-14,1994,Boavista,Desp. Chaves,1-4,1,4
147,1995-01-14,1994,Est Amadora,Farense,2-1,2,1
148,1995-01-14,1994,Madeira,Setubal,3-0,3,0
149,1995-01-14,1994,Salgueiros,Gil Vicente,1-1,1,1
150,1995-01-14,1994,Sp Braga,Benfica,0-2,0,2
151,1995-01-14,1994,Sp Lisbon,Guimaraes,2-0,2,0
152,1995-01-14,1994,Tirsense,Porto,0-2,0,2
153,1995-01-21,1994,Beira Mar,Benfica,1-2,1,2
154,1995-01-21,1994,Boavista,Guimaraes,1-1,1,1
155,1995-01-21,1994,Est Amadora,Belenenses,2-3,2,3
156,1995-01-21,1994,Madeira,Leiria,1-0,1,0
157,1995-01-21,1994,Salgueiros,Desp. Chaves,3-1,3,1
158,1995-01-21,1994,Setubal,Maritimo,0-0,0,0
159,1995-01-21,1994,Sp Braga,Porto,1-4,1,4
160,1995-01-21,1994,Sp Lisbon,Farense,1-1,1,1
161,1995-01-21,1994,Tirsense,Gil Vicente,3-1,3,1
162,1995-02-05,1994,Belenenses,Sp Lisbon,0-1,0,1
163,1995-02-05,1994,Benfica,Madeira,3-1,3,1
164,1995-02-05,1994,Desp. Chaves,Tirsense,0-0,0,0
165,1995-02-05,1994,Farense,Boavista,1-0,1,0
166,1995-02-05,1994,Gil Vicente,Sp Braga,3-2,3,2
167,1995-02-05,1994,Guimaraes,Salgueiros,3-1,3,1
168,1995-02-05,1994,Leiria,Setubal,1-0,1,0
169,1995-02-05,1994,Maritimo,Est Amadora,0-0,0,0
170,1995-02-05,1994,Porto,Beira Mar,3-0,3,0
171,1995-02-11,1994,Beira Mar,Gil Vicente,0-0,0,0
172,1995-02-11,1994,Boavista,Belenenses,1-0,1,0
173,1995-02-11,1994,Leiria,Maritimo,2-2,2,2
174,1995-02-11,1994,Madeira,Porto,0-0,0,0
175,1995-02-11,1994,Salgueiros,Farense,0-3,0,3
176,1995-02-11,1994,Setubal,Benfica,1-2,1,2
177,1995-02-11,1994,Sp Braga,Desp. Chaves,1-0,1,0
178,1995-02-11,1994,Sp Lisbon,Est Amadora,0-1,0,1
179,1995-02-11,1994,Tirsense,Guimaraes,3-3,3,3
180,1995-02-18,1994,Est Amadora,Boavista,1-0,1,0
181,1995-02-19,1994,Belenenses,Salgueiros,1-0,1,0
182,1995-02-19,1994,Benfica,Leiria,1-1,1,1
183,1995-02-19,1994,Desp. Chaves,Beira Mar,3-2,3,2
184,1995-02-19,1994,Farense,Tirsense,1-0,1,0
185,1995-02-19,1994,Gil Vicente,Madeira,0-0,0,0
186,1995-02-19,1994,Guimaraes,Sp Braga,4-2,4,2
187,1995-02-19,1994,Maritimo,Sp Lisbon,0-2,0,2
188,1995-02-19,1994,Porto,Setubal,1-0,1,0
189,1995-02-28,1994,Beira Mar,Guimaraes,2-3,2,3
190,1995-02-28,1994,Benfica,Maritimo,3-0,3,0
191,1995-02-28,1994,Boavista,Sp Lisbon,1-1,1,1
192,1995-02-28,1994,Leiria,Porto,0-2,0,2
193,1995-02-28,1994,Madeira,Desp. Chaves,0-1,0,1
194,1995-02-28,1994,Salgueiros,Est Amadora,6-0,6,0
195,1995-02-28,1994,Setubal,Gil Vicente,0-1,0,1
196,1995-02-28,1994,Sp Braga,Farense,0-0,0,0
197,1995-02-28,1994,Tirsense,Belenenses,3-0,3,0
198,1995-03-04,1994,Belenenses,Sp Braga,0-1,0,1
199,1995-03-04,1994,Desp. Chaves,Setubal,0-0,0,0
200,1995-03-04,1994,Est Amadora,Tirsense,0-0,0,0
201,1995-03-04,1994,Farense,Beira Mar,3-0,3,0
202,1995-03-04,1994,Gil Vicente,Leiria,1-1,1,1
203,1995-03-04,1994,Guimaraes,Madeira,2-1,2,1
204,1995-03-04,1994,Maritimo,Boavista,2-0,2,0
205,1995-03-04,1994,Porto,Benfica,2-1,2,1
206,1995-03-04,1994,Sp Lisbon,Salgueiros,1-0,1,0
207,1995-03-11,1994,Benfica,Gil Vicente,0-1,0,1
208,1995-03-11,1994,Tirsense,Sp Lisbon,1-1,1,1
209,1995-03-12,1994,Beira Mar,Belenenses,3-2,3,2
210,1995-03-12,1994,Leiria,Desp. Chaves,1-0,1,0
211,1995-03-12,1994,Madeira,Farense,3-0,3,0
212,1995-03-12,1994,Porto,Maritimo,4-1,4,1
213,1995-03-12,1994,Salgueiros,Boavista,2-1,2,1
214,1995-03-12,1994,Setubal,Guimaraes,1-0,1,0
215,1995-03-12,1994,Sp Braga,Est Amadora,2-0,2,0
216,1995-03-19,1994,Belenenses,Madeira,3-0,3,0
217,1995-03-19,1994,Boavista,Tirsense,2-0,2,0
218,1995-03-19,1994,Desp. Chaves,Benfica,0-1,0,1
219,1995-03-19,1994,Est Amadora,Beira Mar,1-1,1,1
220,1995-03-19,1994,Farense,Setubal,2-0,2,0
221,1995-03-19,1994,Guimaraes,Leiria,3-0,3,0
222,1995-03-19,1994,Maritimo,Salgueiros,2-2,2,2
223,1995-03-19,1994,Sp Lisbon,Sp Braga,3-1,3,1
224,1995-03-20,1994,Gil Vicente,Porto,0-1,0,1
225,1995-03-26,1994,Beira Mar,Sp Lisbon,0-1,0,1
226,1995-03-26,1994,Benfica,Guimaraes,1-3,1,3
227,1995-03-26,1994,Gil Vicente,Maritimo,3-2,3,2
228,1995-03-26,1994,Leiria,Farense,5-0,5,0
229,1995-03-26,1994,Madeira,Est Amadora,0-1,0,1
230,1995-03-26,1994,Porto,Desp. Chaves,2-0,2,0
231,1995-03-26,1994,Setubal,Belenenses,0-0,0,0
232,1995-03-26,1994,Sp Braga,Boavista,1-2,1,2
233,1995-03-26,1994,Tirsense,Salgueiros,1-3,1,3
234,1995-04-02,1994,Belenenses,Leiria,0-0,0,0
235,1995-04-02,1994,Boavista,Beira Mar,1-0,1,0
236,1995-04-02,1994,Desp. Chaves,Gil Vicente,2-1,2,1
237,1995-04-02,1994,Est Amadora,Setubal,0-0,0,0
238,1995-04-02,1994,Farense,Benfica,4-1,4,1
239,1995-04-02,1994,Guimaraes,Porto,0-1,0,1
240,1995-04-02,1994,Maritimo,Tirsense,1-0,1,0
241,1995-04-02,1994,Salgueiros,Sp Braga,0-0,0,0
242,1995-04-02,1994,Sp Lisbon,Madeira,4-0,4,0
243,1995-04-09,1994,Beira Mar,Salgueiros,1-2,1,2
244,1995-04-09,1994,Benfica,Belenenses,2-1,2,1
245,1995-04-09,1994,Desp. Chaves,Maritimo,1-1,1,1
246,1995-04-09,1994,Gil Vicente,Guimaraes,2-2,2,2
247,1995-04-09,1994,Leiria,Est Amadora,1-0,1,0
248,1995-04-09,1994,Madeira,Boavista,1-1,1,1
249,1995-04-09,1994,Porto,Farense,2-0,2,0
250,1995-04-09,1994,Setubal,Sp Lisbon,1-1,1,1
251,1995-04-09,1994,Sp Braga,Tirsense,0-0,0,0
252,1995-04-16,1994,Belenenses,Porto,0-2,0,2
253,1995-04-16,1994,Boavista,Setubal,0-0,0,0
254,1995-04-16,1994,Est Amadora,Benfica,0-0,0,0
255,1995-04-16,1994,Farense,Gil Vicente,2-0,2,0
256,1995-04-16,1994,Guimaraes,Desp. Chaves,1-0,1,0
257,1995-04-16,1994,Maritimo,Sp Braga,1-1,1,1
258,1995-04-16,1994,Salgueiros,Madeira,0-2,0,2
259,1995-04-16,1994,Sp Lisbon,Leiria,4-0,4,0
260,1995-04-16,1994,Tirsense,Beira Mar,2-0,2,0
261,1995-04-30,1994,Beira Mar,Sp Braga,2-0,2,0
262,1995-04-30,1994,Desp. Chaves,Farense,1-2,1,2
263,1995-04-30,1994,Gil Vicente,Belenenses,1-1,1,1
264,1995-04-30,1994,Guimaraes,Maritimo,0-0,0,0
265,1995-04-30,1994,Leiria,Boavista,1-1,1,1
266,1995-04-30,1994,Madeira,Tirsense,1-1,1,1
267,1995-04-30,1994,Porto,Est Amadora,0-0,0,0
268,1995-04-30,1994,Setubal,Salgueiros,1-2,1,2
269,1995-05-07,1994,Belenenses,Desp. Chaves,3-1,3,1
270,1995-05-07,1994,Boavista,Benfica,1-3,1,3
271,1995-05-07,1994,Est Amadora,Gil Vicente,1-1,1,1
272,1995-05-07,1994,Farense,Guimaraes,3-0,3,0
273,1995-05-07,1994,Maritimo,Beira Mar,3-2,3,2
274,1995-05-07,1994,Salgueiros,Leiria,2-2,2,2
275,1995-05-07,1994,Sp Braga,Madeira,2-0,2,0
276,1995-05-07,1994,Sp Lisbon,Porto,0-1,0,1
277,1995-05-07,1994,Tirsense,Setubal,1-0,1,0
278,1995-05-14,1994,Benfica,Salgueiros,3-0,3,0
279,1995-05-14,1994,Desp. Chaves,Est Amadora,1-0,1,0
280,1995-05-14,1994,Farense,Maritimo,4-0,4,0
281,1995-05-14,1994,Gil Vicente,Sp Lisbon,1-2,1,2
282,1995-05-14,1994,Guimaraes,Belenenses,3-0,3,0
283,1995-05-14,1994,Leiria,Tirsense,1-0,1,0
284,1995-05-14,1994,Madeira,Beira Mar,1-0,1,0
285,1995-05-14,1994,Porto,Boavista,4-2,4,2
286,1995-05-14,1994,Setubal,Sp Braga,0-0,0,0
287,1995-05-21,1994,Beira Mar,Setubal,1-1,1,1
288,1995-05-21,1994,Belenenses,Farense,1-0,1,0
289,1995-05-21,1994,Boavista,Gil Vicente,1-1,1,1
290,1995-05-21,1994,Est Amadora,Guimaraes,1-1,1,1
291,1995-05-21,1994,Madeira,Maritimo,2-2,2,2
292,1995-05-21,1994,Salgueiros,Porto,1-2,1,2
293,1995-05-21,1994,Sp Braga,Leiria,2-0,2,0
294,1995-05-21,1994,Sp Lisbon,Desp. Chaves,1-0,1,0
295,1995-05-21,1994,Tirsense,Benfica,1-3,1,3
296,1995-05-28,1994,Benfica,Sp Braga,1-1,1,1
297,1995-05-28,1994,Desp. Chaves,Boavista,3-1,3,1
298,1995-05-28,1994,Farense,Est Amadora,2-0,2,0
299,1995-05-28,1994,Gil Vicente,Salgueiros,0-0,0,0
300,1995-05-28,1994,Guimaraes,Sp Lisbon,2-2,2,2
301,1995-05-28,1994,Leiria,Beira Mar,3-1,3,1
302,1995-05-28,1994,Maritimo,Belenenses,3-0,3,0
303,1995-05-28,1994,Porto,Tirsense,4-0,4,0
304,1995-05-28,1994,Setubal,Madeira,4-1,4,1
305,1995-06-15,1994,Benfica,Sp Lisbon,2-0,2,0
306,1995-08-20,1995,Benfica,Salgueiros,0-0,0,0
307,1995-08-20,1995,Boavista,Belenenses,1-0,1,0
308,1995-08-20,1995,Campomaior,Guimaraes,0-1,0,1
309,1995-08-20,1995,Farense,Tirsense,2-1,2,1
310,1995-08-20,1995,Felgueiras,Desp. Chaves,2-2,2,2
311,1995-08-20,1995,Leca,Gil Vicente,0-2,0,2
312,1995-08-20,1995,Leiria,Maritimo,0-4,0,4
313,1995-08-20,1995,Porto,Sp Lisbon,2-1,2,1
314,1995-08-20,1995,Sp Braga,Est Amadora,2-1,2,1
315,1995-08-27,1995,Belenenses,Sp Braga,1-1,1,1
316,1995-08-27,1995,Desp. Chaves,Leca,2-2,2,2
317,1995-08-27,1995,Est Amadora,Campomaior,2-0,2,0
318,1995-08-27,1995,Gil Vicente,Porto,0-1,0,1
319,1995-08-27,1995,Guimaraes,Farense,1-0,1,0
320,1995-08-27,1995,Maritimo,Felgueiras,0-2,0,2
321,1995-08-27,1995,Salgueiros,Leiria,4-0,4,0
322,1995-08-27,1995,Sp Lisbon,Boavista,0-0,0,0
323,1995-08-27,1995,Tirsense,Benfica,0-1,0,1
324,1995-09-03,1995,Benfica,Guimaraes,1-1,1,1
325,1995-09-03,1995,Boavista,Gil Vicente,3-0,3,0
326,1995-09-03,1995,Campomaior,Belenenses,2-3,2,3
327,1995-09-03,1995,Farense,Est Amadora,1-0,1,0
328,1995-09-03,1995,Felgueiras,Leca,1-2,1,2
329,1995-09-03,1995,Leiria,Tirsense,5-1,5,1
330,1995-09-03,1995,Maritimo,Salgueiros,3-1,3,1
331,1995-09-03,1995,Porto,Desp. Chaves,2-0,2,0
332,1995-09-03,1995,Sp Braga,Sp Lisbon,1-3,1,3
333,1995-09-10,1995,Belenenses,Farense,2-1,2,1
334,1995-09-10,1995,Desp. Chaves,Boavista,2-3,2,3
335,1995-09-10,1995,Est Amadora,Benfica,0-1,0,1
336,1995-09-10,1995,Gil Vicente,Sp Braga,1-2,1,2
337,1995-09-10,1995,Guimaraes,Leiria,3-0,3,0
338,1995-09-10,1995,Salgueiros,Felgueiras,0-0,0,0
339,1995-09-10,1995,Tirsense,Maritimo,2-1,2,1
340,1995-09-18,1995,Leca,Porto,0-2,0,2
341,1995-09-18,1995,Sp Lisbon,Campomaior,7-1,7,1
342,1995-09-23,1995,Benfica,Belenenses,1-0,1,0
343,1995-09-23,1995,Boavista,Leca,2-0,2,0
344,1995-09-23,1995,Campomaior,Gil Vicente,2-0,2,0
345,1995-09-23,1995,Farense,Sp Lisbon,0-1,0,1
346,1995-09-23,1995,Felgueiras,Porto,1-1,1,1
347,1995-09-23,1995,Leiria,Est Amadora,2-1,2,1
348,1995-09-23,1995,Maritimo,Guimaraes,4-0,4,0
349,1995-09-23,1995,Salgueiros,Tirsense,1-1,1,1
350,1995-09-23,1995,Sp Braga,Desp. Chaves,1-0,1,0
351,1995-10-01,1995,Belenenses,Leiria,3-1,3,1
352,1995-10-01,1995,Desp. Chaves,Campomaior,4-1,4,1
353,1995-10-01,1995,Est Amadora,Maritimo,1-1,1,1
354,1995-10-01,1995,Gil Vicente,Farense,2-2,2,2
355,1995-10-01,1995,Guimaraes,Salgueiros,1-2,1,2
356,1995-10-01,1995,Leca,Sp Braga,0-1,0,1
357,1995-10-01,1995,Sp Lisbon,Benfica,2-0,2,0
358,1995-10-01,1995,Tirsense,Felgueiras,0-0,0,0
359,1995-10-02,1995,Porto,Boavista,1-0,1,0
360,1995-10-15,1995,Benfica,Gil Vicente,3-0,3,0
361,1995-10-15,1995,Campomaior,Leca,1-1,1,1
362,1995-10-15,1995,Farense,Desp. Chaves,0-0,0,0
363,1995-10-15,1995,Felgueiras,Boavista,2-0,2,0
364,1995-10-15,1995,Leiria,Sp Lisbon,1-2,1,2
365,1995-10-15,1995,Maritimo,Belenenses,1-2,1,2
366,1995-10-15,1995,Salgueiros,Est Amadora,0-0,0,0
367,1995-10-15,1995,Sp Braga,Porto,0-3,0,3
368,1995-10-15,1995,Tirsense,Guimaraes,2-2,2,2
369,1995-10-22,1995,Belenenses,Salgueiros,0-1,0,1
370,1995-10-22,1995,Boavista,Sp Braga,5-2,5,2
371,1995-10-22,1995,Desp. Chaves,Benfica,1-2,1,2
372,1995-10-22,1995,Est Amadora,Tirsense,0-0,0,0
373,1995-10-22,1995,Gil Vicente,Leiria,1-0,1,0
374,1995-10-22,1995,Guimaraes,Felgueiras,2-0,2,0
375,1995-10-22,1995,Leca,Farense,2-1,2,1
376,1995-10-22,1995,Porto,Campomaior,5-0,5,0
377,1995-10-22,1995,Sp Lisbon,Maritimo,2-0,2,0
378,1995-10-29,1995,Benfica,Leca,3-1,3,1
379,1995-10-29,1995,Campomaior,Boavista,0-2,0,2
380,1995-10-29,1995,Farense,Porto,0-2,0,2
381,1995-10-29,1995,Felgueiras,Sp Braga,1-1,1,1
382,1995-10-29,1995,Guimaraes,Est Amadora,3-0,3,0
383,1995-10-29,1995,Leiria,Desp. Chaves,4-1,4,1
384,1995-10-29,1995,Maritimo,Gil Vicente,1-0,1,0
385,1995-10-29,1995,Salgueiros,Sp Lisbon,2-2,2,2
386,1995-10-29,1995,Tirsense,Belenenses,0-0,0,0
387,1995-11-05,1995,Belenenses,Guimaraes,1-0,1,0
388,1995-11-05,1995,Boavista,Farense,3-0,3,0
389,1995-11-05,1995,Desp. Chaves,Maritimo,0-2,0,2
390,1995-11-05,1995,Est Amadora,Felgueiras,2-1,2,1
391,1995-11-05,1995,Gil Vicente,Salgueiros,1-1,1,1
392,1995-11-05,1995,Leca,Leiria,0-1,0,1
393,1995-11-05,1995,Porto,Benfica,3-0,3,0
394,1995-11-05,1995,Sp Braga,Campomaior,1-0,1,0
395,1995-11-08,1995,Sp Lisbon,Tirsense,1-0,1,0
396,1995-11-18,1995,Benfica,Boavista,1-1,1,1
397,1995-11-18,1995,Leiria,Porto,0-0,0,0
398,1995-11-18,1995,Maritimo,Leca,2-0,2,0
399,1995-11-19,1995,Est Amadora,Belenenses,2-2,2,2
400,1995-11-19,1995,Farense,Sp Braga,1-0,1,0
401,1995-11-19,1995,Felgueiras,Campomaior,3-0,3,0
402,1995-11-19,1995,Guimaraes,Sp Lisbon,1-1,1,1
403,1995-11-19,1995,Salgueiros,Desp. Chaves,2-2,2,2
404,1995-11-19,1995,Tirsense,Gil Vicente,1-1,1,1
405,1995-11-25,1995,Boavista,Leiria,5-0,5,0
406,1995-11-26,1995,Belenenses,Felgueiras,0-1,0,1
407,1995-11-26,1995,Campomaior,Farense,1-0,1,0
408,1995-11-26,1995,Desp. Chaves,Tirsense,2-0,2,0
409,1995-11-26,1995,Gil Vicente,Guimaraes,2-0,2,0
410,1995-11-26,1995,Leca,Salgueiros,1-1,1,1
411,1995-11-26,1995,Porto,Maritimo,6-0,6,0
412,1995-11-26,1995,Sp Braga,Benfica,1-2,1,2
413,1995-11-26,1995,Sp Lisbon,Est Amadora,6-2,6,2
414,1995-12-10,1995,Belenenses,Sp Lisbon,0-1,0,1
415,1995-12-10,1995,Benfica,Campomaior,2-0,2,0
416,1995-12-10,1995,Est Amadora,Gil Vicente,3-1,3,1
417,1995-12-10,1995,Felgueiras,Farense,3-1,3,1
418,1995-12-10,1995,Guimaraes,Desp. Chaves,2-1,2,1
419,1995-12-10,1995,Leiria,Sp Braga,1-0,1,0
420,1995-12-10,1995,Maritimo,Boavista,2-0,2,0
421,1995-12-10,1995,Salgueiros,Porto,0-4,0,4
422,1995-12-10,1995,Tirsense,Leca,1-3,1,3
423,1995-12-17,1995,Boavista,Salgueiros,1-1,1,1
424,1995-12-17,1995,Campomaior,Leiria,4-2,4,2
425,1995-12-17,1995,Desp. Chaves,Est Amadora,0-0,0,0
426,1995-12-17,1995,Farense,Benfica,1-3,1,3
427,1995-12-17,1995,Gil Vicente,Belenenses,0-0,0,0
428,1995-12-17,1995,Leca,Guimaraes,1-0,1,0
429,1995-12-17,1995,Porto,Tirsense,5-0,5,0
