,Date,Season,home,visitor,FT,hgoal,vgoal
0,1974-08-02,1974,1. FC Saarbrucken,SV Darmstadt 98,1-0,1,0
1,1974-08-03,1974,SC Gottingen 05,DJK Gutersloh,5-2,5,2
2,1974-08-03,1974,Olympia Wilhelmshaven,SpVgg Erkenschwick,1-2,1,2
3,1974-08-03,1974,Arminia Bielefeld,Borussia Dortmund,1-1,1,1
4,1974-08-03,1974,FC St. Pauli,SG Wattenscheid 09,1-3,1,3
5,1974-08-03,1974,Fortuna Koln,HSV Barmbek-Uhlenhorst,4-0,4,0
6,1974-08-03,1974,Wacker 04 Berlin,Rot-Weiss Oberhausen,1-1,1,1
7,1974-08-03,1974,Schwarz-Weiss Essen,VfL Wolfsburg,0-0,0,0
8,1974-08-03,1974,FC Augsburg,1. FC Nurnberg,2-0,2,0
9,1974-08-03,1974,Stuttgarter Kickers,Waldhof Mannheim,1-1,1,1
10,1974-08-03,1974,VfR Heilbronn,1. FC Schweinfurt 05,5-1,5,1
11,1974-08-03,1974,SpVgg Bayreuth,SV Rochling Volklingen,1-2,1,2
12,1974-08-03,1974,SpVgg Greuther Furth,FK Pirmasens,1-1,1,1
13,1974-08-03,1974,VfR Mannheim,Borussia Neunkirchen,1-3,1,3
14,1974-08-04,1974,KFC Uerdingen 05,Preussen Munster,3-1,3,1
15,1974-08-04,1974,1. FSV Mainz 05,FC Bayern Hof,2-0,2,0
16,1974-08-04,1974,1. FC Mulheim,VfL Osnabruck,1-0,1,0
17,1974-08-04,1974,Wormatia Worms,1860 Munchen,1-0,1,0
18,1974-08-04,1974,FC 08 Homburg,Karlsruher SC,2-3,2,3
19,1974-08-09,1974,Alemannia Aachen,Fortuna Koln,1-1,1,1
20,1974-08-10,1974,SpVgg Erkenschwick,Schwarz-Weiss Essen,2-1,2,1
21,1974-08-10,1974,Rot-Weiss Oberhausen,Arminia Bielefeld,2-2,2,2
22,1974-08-10,1974,Preussen Munster,Wacker 04 Berlin,1-1,1,1
23,1974-08-10,1974,VfL Wolfsburg,1. FC Mulheim,1-0,1,0
24,1974-08-10,1974,SG Wattenscheid 09,Olympia Wilhelmshaven,2-2,2,2
25,1974-08-10,1974,Borussia Dortmund,Hannover 96,3-1,3,1
26,1974-08-10,1974,VfL Osnabruck,KFC Uerdingen 05,2-0,2,0
27,1974-08-10,1974,HSV Barmbek-Uhlenhorst,SC Gottingen 05,2-1,2,1
28,1974-08-10,1974,DJK Gutersloh,FC St. Pauli,2-2,2,2
29,1974-08-10,1974,Waldhof Mannheim,VfR Heilbronn,1-0,1,0
30,1974-08-10,1974,1. FC Nurnberg,1. FSV Mainz 05,3-0,3,0
31,1974-08-10,1974,FK Pirmasens,SpVgg Bayreuth,2-1,2,1
32,1974-08-10,1974,Karlsruher SC,Wormatia Worms,2-0,2,0
33,1974-08-10,1974,Borussia Neunkirchen,SpVgg Greuther Furth,0-1,0,1
34,1974-08-10,1974,SV Darmstadt 98,Stuttgarter Kickers,2-0,2,0
35,1974-08-10,1974,FC Bayern Hof,1. FC Saarbrucken,1-1,1,1
36,1974-08-10,1974,1860 Munchen,FC Augsburg,1-1,1,1
37,1974-08-11,1974,1. FC Schweinfurt 05,FC 08 Homburg,2-0,2,0
38,1974-08-11,1974,SV Rochling Volklingen,VfR Mannheim,5-1,5,1
39,1974-08-18,1974,Wormatia Worms,FK Pirmasens,0-2,0,2
40,1974-08-18,1974,SpVgg Bayreuth,Karlsruher SC,1-1,1,1
41,1974-08-18,1974,VfR Heilbronn,SV Darmstadt 98,1-1,1,1
42,1974-08-18,1974,SpVgg Greuther Furth,SV Rochling Volklingen,1-1,1,1
43,1974-08-18,1974,1. FC Saarbrucken,1. FC Schweinfurt 05,0-0,0,0
44,1974-08-18,1974,Stuttgarter Kickers,FC Bayern Hof,1-4,1,4
45,1974-08-18,1974,FC Augsburg,Borussia Neunkirchen,3-1,3,1
46,1974-08-20,1974,Wacker 04 Berlin,VfL Osnabruck,2-1,2,1
47,1974-08-21,1974,Schwarz-Weiss Essen,SG Wattenscheid 09,2-0,2,0
48,1974-08-21,1974,1. FSV Mainz 05,Waldhof Mannheim,1-1,1,1
49,1974-08-21,1974,SC Gottingen 05,FC St. Pauli,5-0,5,0
50,1974-08-21,1974,Olympia Wilhelmshaven,DJK Gutersloh,2-1,2,1
51,1974-08-21,1974,KFC Uerdingen 05,VfL Wolfsburg,4-1,4,1
52,1974-08-21,1974,HSV Barmbek-Uhlenhorst,Alemannia Aachen,2-1,2,1
53,1974-08-21,1974,Arminia Bielefeld,Preussen Munster,3-2,3,2
54,1974-08-21,1974,1. FC Mulheim,SpVgg Erkenschwick,3-1,3,1
55,1974-08-21,1974,Fortuna Koln,Borussia Dortmund,2-0,2,0
56,1974-08-21,1974,Hannover 96,Rot-Weiss Oberhausen,5-2,5,2
57,1974-08-21,1974,VfR Mannheim,1860 Munchen,2-1,2,1
58,1974-08-21,1974,FC 08 Homburg,1. FC Nurnberg,2-1,2,1
59,1974-08-24,1974,Alemannia Aachen,SC Gottingen 05,0-2,0,2
60,1974-08-24,1974,FC St. Pauli,Olympia Wilhelmshaven,2-1,2,1
61,1974-08-24,1974,VfL Osnabruck,Arminia Bielefeld,1-1,1,1
62,1974-08-24,1974,DJK Gutersloh,Schwarz-Weiss Essen,3-1,3,1
63,1974-08-24,1974,Borussia Dortmund,HSV Barmbek-Uhlenhorst,2-1,2,1
64,1974-08-24,1974,SpVgg Erkenschwick,KFC Uerdingen 05,1-3,1,3
65,1974-08-24,1974,Preussen Munster,Hannover 96,1-1,1,1
66,1974-08-24,1974,1860 Munchen,1. FSV Mainz 05,1-3,1,3
67,1974-08-24,1974,1. FC Nurnberg,Wormatia Worms,3-0,3,0
68,1974-08-24,1974,1. FC Schweinfurt 05,FC Augsburg,4-2,4,2
69,1974-08-24,1974,Waldhof Mannheim,SpVgg Greuther Furth,2-0,2,0
70,1974-08-24,1974,FK Pirmasens,FC 08 Homburg,4-2,4,2
71,1974-08-24,1974,Borussia Neunkirchen,SpVgg Bayreuth,1-0,1,0
72,1974-08-24,1974,FC Bayern Hof,VfR Heilbronn,0-1,0,1
73,1974-08-25,1974,Rot-Weiss Oberhausen,Fortuna Koln,1-2,1,2
74,1974-08-25,1974,SV Darmstadt 98,VfR Mannheim,3-0,3,0
75,1974-08-25,1974,VfL Wolfsburg,Wacker 04 Berlin,3-1,3,1
76,1974-08-25,1974,SG Wattenscheid 09,1. FC Mulheim,3-2,3,2
77,1974-08-25,1974,Karlsruher SC,1. FC Saarbrucken,2-1,2,1
78,1974-08-25,1974,SV Rochling Volklingen,Stuttgarter Kickers,2-1,2,1
79,1974-08-28,1974,1. FC Mulheim,DJK Gutersloh,1-0,1,0
80,1974-08-28,1974,SpVgg Greuther Furth,SV Darmstadt 98,1-3,1,3
81,1974-08-28,1974,Hannover 96,VfL Osnabruck,2-0,2,0
82,1974-08-28,1974,HSV Barmbek-Uhlenhorst,Rot-Weiss Oberhausen,0-1,0,1
83,1974-08-28,1974,Arminia Bielefeld,VfL Wolfsburg,1-1,1,1
84,1974-08-28,1974,SC Gottingen 05,Olympia Wilhelmshaven,5-2,5,2
85,1974-08-28,1974,Alemannia Aachen,Borussia Dortmund,0-1,0,1
86,1974-08-28,1974,KFC Uerdingen 05,SG Wattenscheid 09,1-0,1,0
87,1974-08-28,1974,Fortuna Koln,Preussen Munster,4-1,4,1
88,1974-08-28,1974,Schwarz-Weiss Essen,FC St. Pauli,1-1,1,1
89,1974-08-28,1974,Wacker 04 Berlin,SpVgg Erkenschwick,0-1,0,1
90,1974-08-28,1974,FC Augsburg,Waldhof Mannheim,2-1,2,1
91,1974-08-28,1974,SpVgg Bayreuth,1. FC Nurnberg,3-1,3,1
92,1974-08-28,1974,1. FC Saarbrucken,FK Pirmasens,6-0,6,0
93,1974-08-28,1974,Stuttgarter Kickers,Borussia Neunkirchen,2-1,2,1
94,1974-08-28,1974,VfR Mannheim,FC Bayern Hof,2-2,2,2
95,1974-08-28,1974,VfR Heilbronn,SV Rochling Volklingen,1-0,1,0
96,1974-08-28,1974,1. FSV Mainz 05,Karlsruher SC,0-1,0,1
97,1974-08-28,1974,FC 08 Homburg,1860 Munchen,2-0,2,0
98,1974-08-28,1974,Wormatia Worms,1. FC Schweinfurt 05,1-1,1,1
99,1974-08-30,1974,SG Wattenscheid 09,Wacker 04 Berlin,2-1,2,1
100,1974-08-30,1974,DJK Gutersloh,KFC Uerdingen 05,1-1,1,1
101,1974-08-30,1974,Rot-Weiss Oberhausen,Alemannia Aachen,2-1,2,1
102,1974-08-31,1974,Olympia Wilhelmshaven,Schwarz-Weiss Essen,5-2,5,2
103,1974-08-31,1974,SpVgg Erkenschwick,Arminia Bielefeld,0-2,0,2
104,1974-08-31,1974,FC St. Pauli,1. FC Mulheim,3-1,3,1
105,1974-08-31,1974,VfL Wolfsburg,Hannover 96,3-4,3,4
106,1974-08-31,1974,Borussia Dortmund,SC Gottingen 05,2-2,2,2
107,1974-08-31,1974,Preussen Munster,HSV Barmbek-Uhlenhorst,1-1,1,1
108,1974-08-31,1974,Karlsruher SC,SpVgg Greuther Furth,1-0,1,0
109,1974-08-31,1974,1. FC Schweinfurt 05,VfR Mannheim,4-1,4,1
110,1974-08-31,1974,FC Bayern Hof,Wormatia Worms,4-0,4,0
111,1974-08-31,1974,SV Rochling Volklingen,1. FSV Mainz 05,1-1,1,1
112,1974-08-31,1974,Waldhof Mannheim,SpVgg Bayreuth,2-1,2,1
113,1974-08-31,1974,1. FC Nurnberg,Stuttgarter Kickers,2-1,2,1
114,1974-09-01,1974,FK Pirmasens,FC Augsburg,2-1,2,1
115,1974-09-01,1974,1860 Munchen,VfR Heilbronn,1-0,1,0
116,1974-09-01,1974,Borussia Neunkirchen,1. FC Saarbrucken,0-3,0,3
117,1974-09-01,1974,SV Darmstadt 98,FC 08 Homburg,4-1,4,1
118,1974-09-13,1974,Borussia Dortmund,Rot-Weiss Oberhausen,4-0,4,0
119,1974-09-14,1974,KFC Uerdingen 05,FC St. Pauli,2-0,2,0
120,1974-09-14,1974,Fortuna Koln,VfL Wolfsburg,2-1,2,1
121,1974-09-14,1974,SC Gottingen 05,Schwarz-Weiss Essen,1-1,1,1
122,1974-09-14,1974,Hannover 96,SpVgg Erkenschwick,7-1,7,1
123,1974-09-14,1974,Arminia Bielefeld,SG Wattenscheid 09,1-1,1,1
124,1974-09-14,1974,Alemannia Aachen,Preussen Munster,2-1,2,1
125,1974-09-14,1974,SpVgg Greuther Furth,1. FC Schweinfurt 05,0-1,0,1
126,1974-09-14,1974,FC Augsburg,SV Rochling Volklingen,1-0,1,0
127,1974-09-14,1974,VfR Heilbronn,1. FC Nurnberg,0-3,0,3
128,1974-09-14,1974,SpVgg Bayreuth,SV Darmstadt 98,0-0,0,0
129,1974-09-14,1974,Stuttgarter Kickers,FK Pirmasens,0-2,0,2
130,1974-09-14,1974,FC 08 Homburg,FC Bayern Hof,0-2,0,2
131,1974-09-14,1974,VfR Mannheim,Karlsruher SC,1-4,1,4
132,1974-09-15,1974,HSV Barmbek-Uhlenhorst,VfL Osnabruck,1-3,1,3
133,1974-09-15,1974,1. FC Saarbrucken,1860 Munchen,1-0,1,0
134,1974-09-15,1974,Wacker 04 Berlin,DJK Gutersloh,1-0,1,0
135,1974-09-15,1974,1. FC Mulheim,Olympia Wilhelmshaven,1-0,1,0
136,1974-09-15,1974,Wormatia Worms,Waldhof Mannheim,0-1,0,1
137,1974-09-15,1974,1. FSV Mainz 05,Borussia Neunkirchen,3-0,3,0
138,1974-09-21,1974,VfL Osnabruck,Alemannia Aachen,2-0,2,0
139,1974-09-21,1974,DJK Gutersloh,Arminia Bielefeld,1-2,1,2
140,1974-09-21,1974,Rot-Weiss Oberhausen,SC Gottingen 05,1-0,1,0
141,1974-09-21,1974,FC St. Pauli,Wacker 04 Berlin,1-2,1,2
142,1974-09-21,1974,Olympia Wilhelmshaven,KFC Uerdingen 05,2-4,2,4
143,1974-09-21,1974,Preussen Munster,Borussia Dortmund,1-0,1,0
144,1974-09-21,1974,Schwarz-Weiss Essen,1. FC Mulheim,2-1,2,1
145,1974-09-21,1974,FK Pirmasens,1. FSV Mainz 05,2-1,2,1
146,1974-09-21,1974,1860 Munchen,Stuttgarter Kickers,4-1,4,1
147,1974-09-21,1974,Waldhof Mannheim,VfR Mannheim,2-0,2,0
148,1974-09-21,1974,Karlsruher SC,VfR Heilbronn,5-1,5,1
149,1974-09-21,1974,SV Rochling Volklingen,1. FC Saarbrucken,2-5,2,5
150,1974-09-21,1974,1. FC Nurnberg,SpVgg Greuther Furth,2-0,2,0
151,1974-09-21,1974,FC Bayern Hof,FC Augsburg,1-3,1,3
152,1974-09-22,1974,SpVgg Erkenschwick,Fortuna Koln,5-2,5,2
153,1974-09-22,1974,SV Darmstadt 98,Wormatia Worms,1-1,1,1
154,1974-09-22,1974,SG Wattenscheid 09,Hannover 96,1-3,1,3
155,1974-09-22,1974,VfL Wolfsburg,HSV Barmbek-Uhlenhorst,2-0,2,0
156,1974-09-22,1974,1. FC Schweinfurt 05,SpVgg Bayreuth,1-1,1,1
157,1974-09-22,1974,Borussia Neunkirchen,FC 08 Homburg,2-0,2,0
158,1974-09-27,1974,Rot-Weiss Oberhausen,Preussen Munster,2-1,2,1
159,1974-09-28,1974,Hannover 96,DJK Gutersloh,6-1,6,1
160,1974-09-28,1974,Fortuna Koln,SG Wattenscheid 09,2-0,2,0
161,1974-09-28,1974,Alemannia Aachen,VfL Wolfsburg,2-1,2,1
162,1974-09-28,1974,SC Gottingen 05,1. FC Mulheim,2-0,2,0
163,1974-09-28,1974,Arminia Bielefeld,FC St. Pauli,1-1,1,1
164,1974-09-28,1974,Wormatia Worms,Borussia Neunkirchen,3-1,3,1
165,1974-09-28,1974,SpVgg Greuther Furth,1860 Munchen,0-1,0,1
166,1974-09-28,1974,VfR Mannheim,1. FC Nurnberg,3-1,3,1
167,1974-09-28,1974,Stuttgarter Kickers,Karlsruher SC,1-1,1,1
168,1974-09-28,1974,FC Augsburg,SV Darmstadt 98,2-1,2,1
169,1974-09-28,1974,SpVgg Bayreuth,FC Bayern Hof,1-0,1,0
170,1974-09-28,1974,1. FC Saarbrucken,Waldhof Mannheim,2-0,2,0
171,1974-09-29,1974,Borussia Dortmund,VfL Osnabruck,3-1,3,1
172,1974-09-29,1974,FC 08 Homburg,SV Rochling Volklingen,2-2,2,2
173,1974-09-29,1974,HSV Barmbek-Uhlenhorst,SpVgg Erkenschwick,3-2,3,2
174,1974-09-29,1974,KFC Uerdingen 05,Schwarz-Weiss Essen,3-0,3,0
175,1974-09-29,1974,Wacker 04 Berlin,Olympia Wilhelmshaven,3-0,3,0
176,1974-09-29,1974,1. FSV Mainz 05,1. FC Schweinfurt 05,1-2,1,2
177,1974-09-29,1974,VfR Heilbronn,FK Pirmasens,2-2,2,2
178,1974-10-05,1974,Olympia Wilhelmshaven,Arminia Bielefeld,1-2,1,2
179,1974-10-05,1974,Preussen Munster,SC Gottingen 05,3-0,3,0
180,1974-10-05,1974,DJK Gutersloh,Fortuna Koln,2-0,2,0
181,1974-10-05,1974,Schwarz-Weiss Essen,Wacker 04 Berlin,2-1,2,1
182,1974-10-05,1974,SpVgg Erkenschwick,Alemannia Aachen,0-0,0,0
183,1974-10-05,1974,FC St. Pauli,Hannover 96,0-1,0,1
184,1974-10-05,1974,VfL Osnabruck,Rot-Weiss Oberhausen,1-1,1,1
185,1974-10-05,1974,FC Augsburg,Karlsruher SC,1-1,1,1
186,1974-10-05,1974,1. FC Nurnberg,1. FC Saarbrucken,2-1,2,1
187,1974-10-05,1974,1860 Munchen,SpVgg Bayreuth,2-0,2,0
188,1974-10-05,1974,Borussia Neunkirchen,VfR Heilbronn,2-1,2,1
189,1974-10-05,1974,SV Darmstadt 98,1. FSV Mainz 05,1-2,1,2
190,1974-10-05,1974,Stuttgarter Kickers,1. FC Schweinfurt 05,0-1,0,1
191,1974-10-05,1974,SV Rochling Volklingen,Wormatia Worms,1-1,1,1
192,1974-10-05,1974,Waldhof Mannheim,FC 08 Homburg,4-0,4,0
193,1974-10-06,1974,VfL Wolfsburg,Borussia Dortmund,0-0,0,0
194,1974-10-06,1974,FC Bayern Hof,SpVgg Greuther Furth,1-1,1,1
195,1974-10-06,1974,1. FC Mulheim,KFC Uerdingen 05,1-1,1,1
196,1974-10-06,1974,SG Wattenscheid 09,HSV Barmbek-Uhlenhorst,4-0,4,0
197,1974-10-06,1974,FK Pirmasens,VfR Mannheim,1-1,1,1
198,1974-10-12,1974,Alemannia Aachen,SG Wattenscheid 09,0-0,0,0
199,1974-10-12,1974,Preussen Munster,VfL Osnabruck,3-3,3,3
200,1974-10-12,1974,HSV Barmbek-Uhlenhorst,DJK Gutersloh,0-0,0,0
201,1974-10-12,1974,Fortuna Koln,FC St. Pauli,1-1,1,1
202,1974-10-12,1974,SC Gottingen 05,KFC Uerdingen 05,1-1,1,1
203,1974-10-12,1974,Hannover 96,Olympia Wilhelmshaven,2-0,2,0
204,1974-10-12,1974,1. FC Schweinfurt 05,1. FC Nurnberg,1-0,1,0
205,1974-10-12,1974,1. FC Saarbrucken,SpVgg Bayreuth,4-1,4,1
206,1974-10-12,1974,FK Pirmasens,SV Rochling Volklingen,0-0,0,0
207,1974-10-12,1974,VfR Mannheim,Stuttgarter Kickers,2-4,2,4
208,1974-10-12,1974,FC Bayern Hof,Borussia Neunkirchen,3-1,3,1
209,1974-10-12,1974,1860 Munchen,SV Darmstadt 98,4-0,4,0
210,1974-10-12,1974,Wormatia Worms,VfR Heilbronn,3-2,3,2
211,1974-10-12,1974,Karlsruher SC,Waldhof Mannheim,1-0,1,0
212,1974-10-13,1974,Arminia Bielefeld,Schwarz-Weiss Essen,2-1,2,1
213,1974-10-13,1974,FC 08 Homburg,1. FSV Mainz 05,3-2,3,2
214,1974-10-13,1974,Borussia Dortmund,SpVgg Erkenschwick,2-1,2,1
215,1974-10-13,1974,Rot-Weiss Oberhausen,VfL Wolfsburg,5-1,5,1
216,1974-10-13,1974,SpVgg Greuther Furth,FC Augsburg,3-0,3,0
217,1974-10-19,1974,Olympia Wilhelmshaven,Fortuna Koln,0-1,0,1
218,1974-10-19,1974,SpVgg Erkenschwick,Rot-Weiss Oberhausen,1-1,1,1
219,1974-10-19,1974,1. FC Mulheim,Arminia Bielefeld,2-2,2,2
220,1974-10-19,1974,KFC Uerdingen 05,Wacker 04 Berlin,3-0,3,0
221,1974-10-19,1974,DJK Gutersloh,Alemannia Aachen,4-2,4,2
222,1974-10-19,1974,VfL Wolfsburg,Preussen Munster,1-1,1,1
223,1974-10-19,1974,VfL Osnabruck,SC Gottingen 05,5-1,5,1
224,1974-10-19,1974,SV Rochling Volklingen,FC Bayern Hof,1-1,1,1
225,1974-10-19,1974,VfR Heilbronn,FC 08 Homburg,1-1,1,1
226,1974-10-19,1974,Borussia Neunkirchen,SV Darmstadt 98,3-2,3,2
227,1974-10-19,1974,SpVgg Bayreuth,VfR Mannheim,2-0,2,0
228,1974-10-19,1974,1. FC Schweinfurt 05,1860 Munchen,2-1,2,1
229,1974-10-19,1974,Wormatia Worms,FC Augsburg,1-1,1,1
230,1974-10-19,1974,1. FC Nurnberg,Karlsruher SC,2-0,2,0
231,1974-10-20,1974,SG Wattenscheid 09,Borussia Dortmund,2-0,2,0
232,1974-10-20,1974,Stuttgarter Kickers,SpVgg Greuther Furth,2-0,2,0
233,1974-10-20,1974,FC St. Pauli,HSV Barmbek-Uhlenhorst,3-1,3,1
234,1974-10-20,1974,Schwarz-Weiss Essen,Hannover 96,0-0,0,0
235,1974-10-20,1974,1. FSV Mainz 05,1. FC Saarbrucken,1-2,1,2
236,1974-10-20,1974,Waldhof Mannheim,FK Pirmasens,0-1,0,1
237,1974-10-30,1974,Hannover 96,Alemannia Aachen,3-0,3,0
238,1974-11-02,1974,HSV Barmbek-Uhlenhorst,Olympia Wilhelmshaven,0-0,0,0
239,1974-11-02,1974,VfL Osnabruck,VfL Wolfsburg,3-0,3,0
240,1974-11-02,1974,Arminia Bielefeld,KFC Uerdingen 05,0-0,0,0
241,1974-11-02,1974,Borussia Dortmund,DJK Gutersloh,2-1,2,1
242,1974-11-02,1974,Alemannia Aachen,FC St. Pauli,1-2,1,2
243,1974-11-02,1974,Fortuna Koln,Schwarz-Weiss Essen,2-1,2,1
244,1974-11-02,1974,SC Gottingen 05,Wacker 04 Berlin,1-0,1,0
245,1974-11-02,1974,VfR Mannheim,1. FSV Mainz 05,2-5,2,5
246,1974-11-02,1974,SpVgg Greuther Furth,SpVgg Bayreuth,1-1,1,1
247,1974-11-02,1974,FC 08 Homburg,Wormatia Worms,4-0,4,0
248,1974-11-02,1974,Karlsruher SC,1. FC Schweinfurt 05,6-0,6,0
249,1974-11-02,1974,FC Augsburg,Stuttgarter Kickers,3-1,3,1
250,1974-11-02,1974,1860 Munchen,Borussia Neunkirchen,4-1,4,1
251,1974-11-02,1974,FC Bayern Hof,Waldhof Mannheim,1-0,1,0
252,1974-11-03,1974,Preussen Munster,SpVgg Erkenschwick,5-1,5,1
253,1974-11-03,1974,SV Darmstadt 98,SV Rochling Volklingen,3-2,3,2
254,1974-11-03,1974,Hannover 96,1. FC Mulheim,4-1,4,1
255,1974-11-03,1974,Rot-Weiss Oberhausen,SG Wattenscheid 09,2-2,2,2
256,1974-11-03,1974,1. FC Saarbrucken,VfR Heilbronn,4-1,4,1
257,1974-11-03,1974,FK Pirmasens,1. FC Nurnberg,0-0,0,0
258,1974-11-09,1974,Wacker 04 Berlin,Arminia Bielefeld,5-3,5,3
259,1974-11-09,1974,SpVgg Erkenschwick,VfL Osnabruck,1-0,1,0
260,1974-11-09,1974,VfL Wolfsburg,SC Gottingen 05,0-1,0,1
261,1974-11-09,1974,DJK Gutersloh,Rot-Weiss Oberhausen,1-1,1,1
262,1974-11-09,1974,Schwarz-Weiss Essen,HSV Barmbek-Uhlenhorst,5-0,5,0
263,1974-11-09,1974,KFC Uerdingen 05,Hannover 96,6-3,6,3
264,1974-11-09,1974,Olympia Wilhelmshaven,Alemannia Aachen,2-2,2,2
265,1974-11-09,1974,SpVgg Bayreuth,Stuttgarter Kickers,0-0,0,0
266,1974-11-09,1974,VfR Heilbronn,VfR Mannheim,0-0,0,0
267,1974-11-09,1974,Wormatia Worms,1. FC Saarbrucken,2-2,2,2
268,1974-11-09,1974,1. FC Schweinfurt 05,FK Pirmasens,3-1,3,1
269,1974-11-09,1974,FC 08 Homburg,FC Augsburg,1-1,1,1
270,1974-11-09,1974,Karlsruher SC,1860 Munchen,1-0,1,0
271,1974-11-09,1974,1. FC Nurnberg,FC Bayern Hof,6-2,6,2
272,1974-11-10,1974,FC St. Pauli,Borussia Dortmund,1-4,1,4
273,1974-11-10,1974,Waldhof Mannheim,SV Darmstadt 98,3-0,3,0
274,1974-11-10,1974,1. FC Mulheim,Fortuna Koln,2-1,2,1
275,1974-11-10,1974,SG Wattenscheid 09,Preussen Munster,4-0,4,0
276,1974-11-10,1974,1. FSV Mainz 05,SpVgg Greuther Furth,2-3,2,3
277,1974-11-10,1974,SV Rochling Volklingen,Borussia Neunkirchen,3-0,3,0
278,1974-11-16,1974,Borussia Dortmund,Olympia Wilhelmshaven,1-1,1,1
279,1974-11-16,1974,Hannover 96,Wacker 04 Berlin,7-0,7,0
280,1974-11-16,1974,Fortuna Koln,KFC Uerdingen 05,1-0,1,0
281,1974-11-16,1974,SC Gottingen 05,Arminia Bielefeld,2-2,2,2
282,1974-11-16,1974,HSV Barmbek-Uhlenhorst,1. FC Mulheim,0-1,0,1
283,1974-11-16,1974,1860 Munchen,SV Rochling Volklingen,1-0,1,0
284,1974-11-16,1974,Stuttgarter Kickers,1. FSV Mainz 05,2-2,2,2
285,1974-11-16,1974,VfR Mannheim,Wormatia Worms,4-0,4,0
286,1974-11-16,1974,Borussia Neunkirchen,Waldhof Mannheim,2-2,2,2
287,1974-11-16,1974,FC Augsburg,SpVgg Bayreuth,3-0,3,0
288,1974-11-16,1974,FC Bayern Hof,1. FC Schweinfurt 05,2-0,2,0
289,1974-11-16,1974,SV Darmstadt 98,1. FC Nurnberg,1-0,1,0
290,1974-11-17,1974,Preussen Munster,DJK Gutersloh,3-3,3,3
291,1974-11-17,1974,SpVgg Greuther Furth,VfR Heilbronn,1-3,1,3
292,1974-11-17,1974,Rot-Weiss Oberhausen,FC St. Pauli,0-0,0,0
293,1974-11-17,1974,Alemannia Aachen,Schwarz-Weiss Essen,8-1,8,1
294,1974-11-17,1974,VfL Osnabruck,SG Wattenscheid 09,2-1,2,1
295,1974-11-17,1974,VfL Wolfsburg,SpVgg Erkenschwick,0-3,0,3
296,1974-11-17,1974,FK Pirmasens,Karlsruher SC,2-1,2,1
297,1974-11-17,1974,1. FC Saarbrucken,FC 08 Homburg,2-3,2,3
298,1974-11-20,1974,HSV Barmbek-Uhlenhorst,KFC Uerdingen 05,1-1,1,1
299,1974-11-23,1974,DJK Gutersloh,VfL Osnabruck,1-1,1,1
300,1974-11-23,1974,Olympia Wilhelmshaven,Rot-Weiss Oberhausen,4-0,4,0
301,1974-11-23,1974,SG Wattenscheid 09,VfL Wolfsburg,3-2,3,2
302,1974-11-23,1974,1. FC Mulheim,Alemannia Aachen,2-4,2,4
303,1974-11-23,1974,Arminia Bielefeld,Hannover 96,1-0,1,0
304,1974-11-23,1974,SpVgg Erkenschwick,SC Gottingen 05,2-0,2,0
305,1974-11-23,1974,Waldhof Mannheim,SV Rochling Volklingen,4-0,4,0
306,1974-11-23,1974,1. FSV Mainz 05,SpVgg Bayreuth,3-0,3,0
307,1974-11-23,1974,1. FC Nurnberg,Borussia Neunkirchen,1-4,1,4
308,1974-11-23,1974,Karlsruher SC,FC Bayern Hof,2-0,2,0
309,1974-11-23,1974,FK Pirmasens,1860 Munchen,3-3,3,3
310,1974-11-23,1974,1. FC Saarbrucken,FC Augsburg,2-2,2,2
311,1974-11-23,1974,Wormatia Worms,SpVgg Greuther Furth,2-0,2,0
312,1974-11-24,1974,Wacker 04 Berlin,Fortuna Koln,4-2,4,2
313,1974-11-24,1974,FC 08 Homburg,VfR Mannheim,6-1,6,1
314,1974-11-24,1974,FC St. Pauli,Preussen Munster,1-1,1,1
315,1974-11-24,1974,VfR Heilbronn,Stuttgarter Kickers,4-2,4,2
316,1974-11-24,1974,1. FC Schweinfurt 05,SV Darmstadt 98,4-1,4,1
317,1974-11-30,1974,Borussia Dortmund,1. FC Mulheim,1-0,1,0
318,1974-11-30,1974,Hannover 96,SC Gottingen 05,6-0,6,0
319,1974-11-30,1974,Preussen Munster,Olympia Wilhelmshaven,2-1,2,1
320,1974-11-30,1974,Alemannia Aachen,KFC Uerdingen 05,2-2,2,2
321,1974-11-30,1974,VfR Mannheim,1. FC Saarbrucken,0-5,0,5
322,1974-11-30,1974,Borussia Neunkirchen,1. FC Schweinfurt 05,0-0,0,0
323,1974-11-30,1974,Stuttgarter Kickers,Wormatia Worms,4-1,4,1
324,1974-11-30,1974,FC Augsburg,1. FSV Mainz 05,0-0,0,0
325,1974-11-30,1974,FC Bayern Hof,FK Pirmasens,3-1,3,1
326,1974-11-30,1974,1860 Munchen,Waldhof Mannheim,3-0,3,0
327,1974-11-30,1974,SpVgg Greuther Furth,FC 08 Homburg,2-0,2,0
328,1974-12-01,1974,SpVgg Erkenschwick,SG Wattenscheid 09,2-2,2,2
329,1974-12-01,1974,SV Rochling Volklingen,1. FC Nurnberg,1-1,1,1
330,1974-12-01,1974,VfL Wolfsburg,DJK Gutersloh,2-1,2,1
331,1974-12-01,1974,HSV Barmbek-Uhlenhorst,Wacker 04 Berlin,2-2,2,2
332,1974-12-01,1974,VfL Osnabruck,FC St. Pauli,2-1,2,1
