,Date,Season,home,visitor,FT,hgoal,vgoal
0,1995-08-04,1995,Aalst,Anderlecht,3-1,3,1
1,1995-08-05,1995,Cercle Brugge,Antwerp,3-2,3,2
2,1995-08-05,1995,Charleroi,Mechelen,4-2,4,2
3,1995-08-05,1995,Lierse,Harelbeke,0-1,0,1
4,1995-08-05,1995,Molenbeek,Beveren,1-0,1,0
5,1995-08-05,1995,St Truiden,Seraing,4-1,4,1
6,1995-08-05,1995,Standard,Lommel,1-0,1,0
7,1995-08-05,1995,Waregem,Gent,2-2,2,2
8,1995-08-06,1995,Germinal,Club Brugge,1-2,1,2
9,1995-08-11,1995,Club Brugge,St Truiden,2-0,2,0
10,1995-08-12,1995,Anderlecht,Charleroi,0-2,0,2
11,1995-08-12,1995,Antwerp,Lierse,3-1,3,1
12,1995-08-12,1995,Beveren,Aalst,0-2,0,2
13,1995-08-12,1995,Gent,Standard,2-4,2,4
14,1995-08-12,1995,Lommel,Cercle Brugge,0-1,0,1
15,1995-08-12,1995,Mechelen,Germinal,1-1,1,1
16,1995-08-12,1995,Seraing,Waregem,0-2,0,2
17,1995-08-13,1995,Harelbeke,Molenbeek,4-2,4,2
18,1995-08-16,1995,Aalst,Harelbeke,2-0,2,0
19,1995-08-16,1995,Cercle Brugge,Gent,0-0,0,0
20,1995-08-16,1995,Charleroi,Beveren,3-1,3,1
21,1995-08-16,1995,Lierse,Lommel,3-1,3,1
22,1995-08-16,1995,Molenbeek,Antwerp,0-0,0,0
23,1995-08-16,1995,Seraing,Club Brugge,1-1,1,1
24,1995-08-16,1995,St Truiden,Mechelen,2-2,2,2
25,1995-08-16,1995,Waregem,Standard,0-4,0,4
26,1995-08-20,1995,Anderlecht,St Truiden,4-0,4,0
27,1995-08-20,1995,Antwerp,Aalst,0-1,0,1
28,1995-08-20,1995,Beveren,Germinal,3-2,3,2
29,1995-08-20,1995,Gent,Lierse,0-2,0,2
30,1995-08-20,1995,Lommel,Molenbeek,0-1,0,1
31,1995-08-20,1995,Mechelen,Seraing,1-4,1,4
32,1995-08-20,1995,Standard,Cercle Brugge,4-0,4,0
33,1995-08-21,1995,Club Brugge,Waregem,3-1,3,1
34,1995-08-21,1995,Harelbeke,Charleroi,4-0,4,0
35,1995-08-27,1995,Aalst,Lommel,4-1,4,1
36,1995-08-27,1995,Charleroi,Antwerp,2-0,2,0
37,1995-08-27,1995,Club Brugge,Mechelen,6-0,6,0
38,1995-08-27,1995,Germinal,Harelbeke,1-1,1,1
39,1995-08-27,1995,Lierse,Standard,0-0,0,0
40,1995-08-27,1995,Molenbeek,Gent,1-0,1,0
41,1995-08-27,1995,Seraing,Anderlecht,2-1,2,1
42,1995-08-27,1995,St Truiden,Beveren,0-2,0,2
43,1995-08-27,1995,Waregem,Cercle Brugge,1-1,1,1
44,1995-08-29,1995,Anderlecht,Club Brugge,2-1,2,1
45,1995-08-29,1995,Beveren,Seraing,1-0,1,0
46,1995-08-29,1995,Cercle Brugge,Lierse,2-3,2,3
47,1995-08-29,1995,Gent,Aalst,3-1,3,1
48,1995-08-29,1995,Harelbeke,St Truiden,3-0,3,0
49,1995-08-29,1995,Lommel,Charleroi,1-1,1,1
50,1995-08-29,1995,Mechelen,Waregem,3-0,3,0
51,1995-08-29,1995,Standard,Molenbeek,1-1,1,1
52,1995-09-10,1995,Aalst,Standard,1-1,1,1
53,1995-09-10,1995,Charleroi,Gent,3-3,3,3
54,1995-09-10,1995,Club Brugge,Beveren,3-1,3,1
55,1995-09-10,1995,Germinal,Lommel,1-2,1,2
56,1995-09-10,1995,Mechelen,Anderlecht,1-3,1,3
57,1995-09-10,1995,Molenbeek,Cercle Brugge,2-2,2,2
58,1995-09-10,1995,Seraing,Harelbeke,0-1,0,1
59,1995-09-10,1995,St Truiden,Antwerp,2-3,2,3
60,1995-09-10,1995,Waregem,Lierse,1-3,1,3
61,1995-09-17,1995,Anderlecht,Waregem,2-0,2,0
62,1995-09-17,1995,Antwerp,Seraing,4-2,4,2
63,1995-09-17,1995,Beveren,Mechelen,1-1,1,1
64,1995-09-17,1995,Cercle Brugge,Aalst,1-1,1,1
65,1995-09-17,1995,Gent,Germinal,0-2,0,2
66,1995-09-17,1995,Lierse,Molenbeek,1-1,1,1
67,1995-09-17,1995,Lommel,St Truiden,2-3,2,3
68,1995-09-17,1995,Standard,Charleroi,2-2,2,2
69,1995-09-18,1995,Harelbeke,Club Brugge,0-2,0,2
70,1995-09-20,1995,Aalst,Lierse,1-2,1,2
71,1995-09-20,1995,Anderlecht,Beveren,1-0,1,0
72,1995-09-20,1995,Charleroi,Cercle Brugge,1-1,1,1
73,1995-09-20,1995,Club Brugge,Antwerp,2-0,2,0
74,1995-09-20,1995,Germinal,Standard,2-0,2,0
75,1995-09-20,1995,Mechelen,Harelbeke,1-0,1,0
76,1995-09-20,1995,Seraing,Lommel,2-1,2,1
77,1995-09-20,1995,St Truiden,Gent,1-0,1,0
78,1995-09-20,1995,Waregem,Molenbeek,0-1,0,1
79,1995-09-24,1995,Antwerp,Mechelen,1-2,1,2
80,1995-09-24,1995,Beveren,Waregem,5-1,5,1
81,1995-09-24,1995,Cercle Brugge,Germinal,2-2,2,2
82,1995-09-24,1995,Gent,Seraing,4-2,4,2
83,1995-09-24,1995,Harelbeke,Anderlecht,0-4,0,4
84,1995-09-24,1995,Lierse,Charleroi,2-1,2,1
85,1995-09-24,1995,Lommel,Club Brugge,2-2,2,2
86,1995-09-24,1995,Molenbeek,Aalst,0-0,0,0
87,1995-09-24,1995,Standard,St Truiden,1-1,1,1
88,1995-09-30,1995,Anderlecht,Antwerp,1-1,1,1
89,1995-09-30,1995,Beveren,Harelbeke,0-0,0,0
90,1995-09-30,1995,Charleroi,Molenbeek,2-2,2,2
91,1995-09-30,1995,Club Brugge,Gent,3-0,3,0
92,1995-09-30,1995,Germinal,Lierse,1-1,1,1
93,1995-09-30,1995,Mechelen,Lommel,2-0,2,0
94,1995-09-30,1995,Seraing,Standard,0-0,0,0
95,1995-09-30,1995,St Truiden,Cercle Brugge,1-1,1,1
96,1995-09-30,1995,Waregem,Aalst,0-0,0,0
97,1995-10-07,1995,Germinal,Anderlecht,2-2,2,2
98,1995-10-15,1995,Aalst,Charleroi,3-4,3,4
99,1995-10-15,1995,Cercle Brugge,Seraing,0-0,0,0
100,1995-10-15,1995,Gent,Mechelen,0-0,0,0
101,1995-10-15,1995,Lierse,St Truiden,3-0,3,0
102,1995-10-15,1995,Lommel,Anderlecht,2-2,2,2
103,1995-10-15,1995,Molenbeek,Germinal,1-0,1,0
104,1995-10-15,1995,Standard,Club Brugge,1-0,1,0
105,1995-10-16,1995,Antwerp,Beveren,1-1,1,1
106,1995-10-16,1995,Harelbeke,Waregem,2-1,2,1
107,1995-10-22,1995,Anderlecht,Gent,3-0,3,0
108,1995-10-22,1995,Beveren,Lommel,0-1,0,1
109,1995-10-22,1995,Club Brugge,Cercle Brugge,2-2,2,2
110,1995-10-22,1995,Germinal,Aalst,5-1,5,1
111,1995-10-22,1995,Harelbeke,Antwerp,3-1,3,1
112,1995-10-22,1995,Mechelen,Standard,2-0,2,0
113,1995-10-22,1995,Seraing,Lierse,1-3,1,3
114,1995-10-22,1995,St Truiden,Molenbeek,0-1,0,1
115,1995-10-23,1995,Waregem,Charleroi,4-1,4,1
116,1995-10-29,1995,Aalst,St Truiden,0-0,0,0
117,1995-10-29,1995,Antwerp,Waregem,2-0,2,0
118,1995-10-29,1995,Cercle Brugge,Mechelen,3-2,3,2
119,1995-10-29,1995,Charleroi,Germinal,1-1,1,1
120,1995-10-29,1995,Gent,Beveren,3-0,3,0
121,1995-10-29,1995,Lierse,Club Brugge,2-2,2,2
122,1995-10-29,1995,Lommel,Harelbeke,2-0,2,0
123,1995-10-29,1995,Molenbeek,Seraing,4-0,4,0
124,1995-10-29,1995,Standard,Anderlecht,2-4,2,4
125,1995-11-05,1995,Anderlecht,Cercle Brugge,3-0,3,0
126,1995-11-05,1995,Antwerp,Lommel,4-1,4,1
127,1995-11-05,1995,Beveren,Standard,0-0,0,0
128,1995-11-05,1995,Club Brugge,Molenbeek,3-0,3,0
129,1995-11-05,1995,Harelbeke,Gent,0-1,0,1
130,1995-11-05,1995,Mechelen,Lierse,0-0,0,0
131,1995-11-05,1995,Seraing,Aalst,2-4,2,4
132,1995-11-05,1995,St Truiden,Charleroi,4-1,4,1
133,1995-11-05,1995,Waregem,Germinal,1-0,1,0
134,1995-11-11,1995,Antwerp,Germinal,0-2,0,2
135,1995-11-19,1995,Aalst,Club Brugge,0-2,0,2
136,1995-11-19,1995,Cercle Brugge,Beveren,2-0,2,0
137,1995-11-19,1995,Charleroi,Seraing,4-2,4,2
138,1995-11-19,1995,Gent,Antwerp,1-0,1,0
139,1995-11-19,1995,Germinal,St Truiden,3-1,3,1
140,1995-11-19,1995,Lierse,Anderlecht,3-2,3,2
141,1995-11-19,1995,Molenbeek,Mechelen,0-1,0,1
142,1995-11-19,1995,Standard,Harelbeke,2-1,2,1
143,1995-11-19,1995,Waregem,Lommel,1-3,1,3
144,1995-11-24,1995,Club Brugge,Charleroi,0-0,0,0
145,1995-11-25,1995,Anderlecht,Molenbeek,1-0,1,0
146,1995-11-25,1995,Beveren,Lierse,2-2,2,2
147,1995-11-25,1995,Lommel,Gent,1-1,1,1
148,1995-11-25,1995,Mechelen,Aalst,1-0,1,0
149,1995-11-25,1995,Seraing,Germinal,1-1,1,1
150,1995-11-25,1995,St Truiden,Waregem,1-1,1,1
151,1995-11-26,1995,Antwerp,Standard,3-2,3,2
152,1995-11-26,1995,Harelbeke,Cercle Brugge,0-2,0,2
153,1995-12-02,1995,Anderlecht,Aalst,4-0,4,0
154,1995-12-03,1995,Antwerp,Cercle Brugge,0-1,0,1
155,1995-12-03,1995,Beveren,Molenbeek,1-1,1,1
156,1995-12-03,1995,Club Brugge,Germinal,3-1,3,1
157,1995-12-03,1995,Gent,Waregem,0-0,0,0
158,1995-12-03,1995,Harelbeke,Lierse,2-3,2,3
159,1995-12-03,1995,Lommel,Standard,1-0,1,0
160,1995-12-03,1995,Mechelen,Charleroi,1-2,1,2
161,1995-12-03,1995,Seraing,St Truiden,1-2,1,2
162,1995-12-17,1995,Aalst,Beveren,5-1,5,1
163,1995-12-17,1995,Cercle Brugge,Lommel,0-1,0,1
164,1995-12-17,1995,Charleroi,Anderlecht,1-3,1,3
165,1995-12-17,1995,Germinal,Mechelen,1-0,1,0
166,1995-12-17,1995,Lierse,Antwerp,1-2,1,2
167,1995-12-17,1995,Molenbeek,Harelbeke,3-1,3,1
168,1995-12-17,1995,St Truiden,Club Brugge,2-4,2,4
169,1995-12-17,1995,Standard,Gent,1-1,1,1
170,1995-12-17,1995,Waregem,Seraing,0-3,0,3
171,1995-12-23,1995,Anderlecht,Germinal,4-2,4,2
172,1995-12-23,1995,Antwerp,Molenbeek,1-1,1,1
173,1995-12-23,1995,Beveren,Charleroi,1-1,1,1
174,1995-12-23,1995,Club Brugge,Seraing,3-1,3,1
175,1995-12-23,1995,Gent,Cercle Brugge,1-5,1,5
176,1995-12-23,1995,Harelbeke,Aalst,2-1,2,1
177,1995-12-23,1995,Lommel,Lierse,0-0,0,0
178,1995-12-23,1995,Mechelen,St Truiden,2-0,2,0
179,1995-12-23,1995,Standard,Waregem,1-1,1,1
180,1996-01-28,1995,Aalst,Antwerp,0-0,0,0
181,1996-01-28,1995,Cercle Brugge,Standard,2-3,2,3
182,1996-01-28,1995,Charleroi,Harelbeke,0-0,0,0
183,1996-01-28,1995,Germinal,Beveren,1-0,1,0
184,1996-01-28,1995,Lierse,Gent,2-3,2,3
185,1996-01-28,1995,Molenbeek,Lommel,0-2,0,2
186,1996-01-28,1995,Seraing,Mechelen,2-1,2,1
187,1996-01-28,1995,St Truiden,Anderlecht,0-5,0,5
188,1996-01-28,1995,Waregem,Club Brugge,2-5,2,5
189,1996-02-04,1995,Anderlecht,Seraing,7-0,7,0
190,1996-02-04,1995,Antwerp,Charleroi,1-0,1,0
191,1996-02-04,1995,Beveren,St Truiden,0-2,0,2
192,1996-02-04,1995,Cercle Brugge,Waregem,4-1,4,1
193,1996-02-04,1995,Gent,Molenbeek,2-0,2,0
194,1996-02-04,1995,Harelbeke,Germinal,1-2,1,2
195,1996-02-04,1995,Lommel,Aalst,1-0,1,0
196,1996-02-04,1995,Mechelen,Club Brugge,0-2,0,2
197,1996-02-04,1995,Standard,Lierse,2-0,2,0
198,1996-02-11,1995,Aalst,Gent,2-2,2,2
199,1996-02-11,1995,Charleroi,Lommel,5-0,5,0
200,1996-02-11,1995,Club Brugge,Anderlecht,2-1,2,1
201,1996-02-11,1995,Germinal,Antwerp,2-0,2,0
202,1996-02-11,1995,Lierse,Cercle Brugge,0-1,0,1
203,1996-02-11,1995,Molenbeek,Standard,3-1,3,1
204,1996-02-11,1995,Seraing,Beveren,1-0,1,0
205,1996-02-11,1995,St Truiden,Harelbeke,2-0,2,0
206,1996-02-11,1995,Waregem,Mechelen,0-1,0,1
207,1996-02-18,1995,Anderlecht,Mechelen,3-1,3,1
208,1996-02-18,1995,Antwerp,St Truiden,1-1,1,1
209,1996-02-18,1995,Beveren,Club Brugge,3-5,3,5
210,1996-02-18,1995,Cercle Brugge,Molenbeek,1-1,1,1
211,1996-02-18,1995,Gent,Charleroi,1-0,1,0
212,1996-02-18,1995,Harelbeke,Seraing,2-1,2,1
213,1996-02-18,1995,Lierse,Waregem,1-1,1,1
214,1996-02-18,1995,Lommel,Germinal,2-1,2,1
215,1996-02-18,1995,Standard,Aalst,2-1,2,1
216,1996-03-01,1995,Beveren,Anderlecht,0-2,0,2
217,1996-03-02,1995,Gent,St Truiden,0-1,0,1
218,1996-03-02,1995,Lierse,Aalst,3-1,3,1
219,1996-03-02,1995,Lommel,Seraing,0-1,0,1
220,1996-03-02,1995,Molenbeek,Waregem,4-1,4,1
221,1996-03-02,1995,Standard,Germinal,0-0,0,0
222,1996-03-03,1995,Antwerp,Club Brugge,0-3,0,3
223,1996-03-03,1995,Cercle Brugge,Charleroi,0-2,0,2
224,1996-03-03,1995,Harelbeke,Mechelen,0-0,0,0
225,1996-03-10,1995,Aalst,Molenbeek,1-1,1,1
226,1996-03-11,1995,Anderlecht,Harelbeke,1-3,1,3
227,1996-03-11,1995,Charleroi,Lierse,1-1,1,1
228,1996-03-11,1995,Club Brugge,Lommel,2-0,2,0
229,1996-03-11,1995,Germinal,Cercle Brugge,1-0,1,0
230,1996-03-11,1995,Mechelen,Antwerp,0-1,0,1
231,1996-03-11,1995,Seraing,Gent,2-2,2,2
232,1996-03-11,1995,St Truiden,Standard,3-1,3,1
233,1996-03-11,1995,Waregem,Beveren,1-4,1,4
234,1996-03-15,1995,Molenbeek,Charleroi,3-1,3,1
235,1996-03-16,1995,Lierse,Germinal,2-1,2,1
236,1996-03-16,1995,Lommel,Mechelen,2-1,2,1
237,1996-03-16,1995,Standard,Seraing,3-0,3,0
238,1996-03-17,1995,Aalst,Waregem,1-1,1,1
239,1996-03-17,1995,Antwerp,Anderlecht,1-1,1,1
240,1996-03-17,1995,Cercle Brugge,St Truiden,2-1,2,1
241,1996-03-17,1995,Gent,Club Brugge,0-2,0,2
242,1996-03-17,1995,Harelbeke,Beveren,1-0,1,0
243,1996-03-22,1995,Charleroi,Standard,2-2,2,2
244,1996-03-23,1995,Mechelen,Beveren,2-1,2,1
245,1996-03-23,1995,Molenbeek,Lierse,0-0,0,0
246,1996-03-23,1995,Seraing,Antwerp,0-1,0,1
247,1996-03-23,1995,St Truiden,Lommel,0-2,0,2
248,1996-03-24,1995,Aalst,Cercle Brugge,4-3,4,3
249,1996-03-24,1995,Club Brugge,Harelbeke,2-0,2,0
250,1996-03-24,1995,Germinal,Gent,2-0,2,0
251,1996-03-24,1995,Waregem,Anderlecht,1-4,1,4
252,1996-03-30,1995,Anderlecht,Lommel,3-2,3,2
253,1996-03-30,1995,Beveren,Antwerp,4-0,4,0
254,1996-03-30,1995,Charleroi,Aalst,2-0,2,0
255,1996-03-30,1995,Mechelen,Gent,0-0,0,0
256,1996-03-30,1995,Seraing,Cercle Brugge,1-0,1,0
257,1996-03-30,1995,St Truiden,Lierse,3-1,3,1
258,1996-03-31,1995,Club Brugge,Standard,6-1,6,1
259,1996-03-31,1995,Germinal,Molenbeek,1-0,1,0
260,1996-03-31,1995,Waregem,Harelbeke,1-2,1,2
261,1996-04-05,1995,Cercle Brugge,Club Brugge,1-2,1,2
262,1996-04-05,1995,Charleroi,Waregem,1-0,1,0
263,1996-04-06,1995,Aalst,Germinal,2-0,2,0
264,1996-04-06,1995,Antwerp,Harelbeke,2-3,2,3
265,1996-04-06,1995,Gent,Anderlecht,1-3,1,3
266,1996-04-06,1995,Lierse,Seraing,4-0,4,0
267,1996-04-06,1995,Lommel,Beveren,2-0,2,0
268,1996-04-06,1995,Molenbeek,St Truiden,2-0,2,0
269,1996-04-06,1995,Standard,Mechelen,2-1,2,1
270,1996-04-12,1995,Anderlecht,Standard,2-1,2,1
271,1996-04-13,1995,Beveren,Gent,2-2,2,2
272,1996-04-13,1995,Germinal,Charleroi,3-1,3,1
273,1996-04-13,1995,Harelbeke,Lommel,0-3,0,3
274,1996-04-13,1995,Mechelen,Cercle Brugge,2-1,2,1
275,1996-04-13,1995,Seraing,Molenbeek,0-1,0,1
276,1996-04-13,1995,St Truiden,Aalst,2-2,2,2
277,1996-04-14,1995,Club Brugge,Lierse,2-1,2,1
278,1996-04-14,1995,Waregem,Antwerp,1-1,1,1
279,1996-04-21,1995,Aalst,Seraing,5-0,5,0
280,1996-04-21,1995,Cercle Brugge,Anderlecht,2-1,2,1
281,1996-04-21,1995,Charleroi,St Truiden,4-0,4,0
282,1996-04-21,1995,Gent,Harelbeke,1-0,1,0
283,1996-04-21,1995,Germinal,Waregem,2-0,2,0
284,1996-04-21,1995,Lierse,Mechelen,0-3,0,3
285,1996-04-21,1995,Lommel,Antwerp,0-0,0,0
286,1996-04-21,1995,Molenbeek,Club Brugge,0-0,0,0
287,1996-04-21,1995,Standard,Beveren,2-2,2,2
288,1996-05-05,1995,Anderlecht,Lierse,3-1,3,1
289,1996-05-05,1995,Antwerp,Gent,2-1,2,1
290,1996-05-05,1995,Beveren,Cercle Brugge,1-3,1,3
291,1996-05-05,1995,Club Brugge,Aalst,1-3,1,3
292,1996-05-05,1995,Harelbeke,Standard,2-3,2,3
293,1996-05-05,1995,Lommel,Waregem,2-1,2,1
294,1996-05-05,1995,Mechelen,Molenbeek,1-1,1,1
295,1996-05-05,1995,Seraing,Charleroi,2-3,2,3
296,1996-05-05,1995,St Truiden,Germinal,2-1,2,1
297,1996-05-12,1995,Aalst,Mechelen,3-2,3,2
298,1996-05-12,1995,Cercle Brugge,Harelbeke,2-1,2,1
299,1996-05-12,1995,Charleroi,Club Brugge,1-3,1,3
300,1996-05-12,1995,Gent,Lommel,2-0,2,0
301,1996-05-12,1995,Germinal,Seraing,5-0,5,0
302,1996-05-12,1995,Lierse,Beveren,3-1,3,1
303,1996-05-12,1995,Molenbeek,Anderlecht,0-0,0,0
304,1996-05-12,1995,Standard,Antwerp,1-0,1,0
305,1996-05-12,1995,Waregem,St Truiden,2-1,2,1
306,1996-08-01,1996,Club Brugge,Harelbeke,1-0,1,0
307,1996-08-02,1996,Aalst,Anderlecht,0-0,0,0
308,1996-08-03,1996,Charleroi,Antwerp,3-0,3,0
309,1996-08-03,1996,Germinal,Gent,1-2,1,2
310,1996-08-03,1996,Lokeren,Genk,1-0,1,0
311,1996-08-03,1996,Lommel,Mouscron,0-2,0,2
312,1996-08-03,1996,Mechelen,Cercle Brugge,0-0,0,0
313,1996-08-03,1996,Molenbeek,Lierse,0-0,0,0
314,1996-08-03,1996,Standard,St Truiden,2-0,2,0
315,1996-08-10,1996,Anderlecht,Lommel,6-0,6,0
316,1996-08-10,1996,Antwerp,Mechelen,3-2,3,2
317,1996-08-10,1996,Cercle Brugge,Aalst,1-2,1,2
318,1996-08-10,1996,Genk,Standard,3-1,3,1
319,1996-08-10,1996,Gent,Charleroi,3-1,3,1
320,1996-08-10,1996,Mouscron,Lokeren,2-1,2,1
321,1996-08-10,1996,St Truiden,Molenbeek,0-2,0,2
322,1996-08-11,1996,Harelbeke,Germinal,2-3,2,3
323,1996-08-11,1996,Lierse,Club Brugge,2-2,2,2
324,1996-08-16,1996,Mouscron,Anderlecht,1-1,1,1
325,1996-08-17,1996,Charleroi,Harelbeke,0-1,0,1
326,1996-08-17,1996,Germinal,Lierse,1-1,1,1
327,1996-08-17,1996,Lokeren,Standard,0-1,0,1
328,1996-08-17,1996,Lommel,Cercle Brugge,1-1,1,1
329,1996-08-17,1996,Mechelen,Gent,1-1,1,1
330,1996-08-17,1996,Molenbeek,Genk,2-2,2,2
331,1996-08-18,1996,Aalst,Antwerp,1-2,1,2
332,1996-08-18,1996,Club Brugge,St Truiden,6-1,6,1
333,1996-08-24,1996,Anderlecht,Lokeren,2-2,2,2
334,1996-08-24,1996,Antwerp,Lommel,1-4,1,4
335,1996-08-24,1996,Cercle Brugge,Mouscron,2-2,2,2
336,1996-08-24,1996,Genk,Club Brugge,1-1,1,1
337,1996-08-24,1996,Gent,Aalst,3-2,3,2
338,1996-08-24,1996,Harelbeke,Mechelen,3-3,3,3
339,1996-08-24,1996,Lierse,Charleroi,4-0,4,0
340,1996-08-24,1996,St Truiden,Germinal,3-1,3,1
341,1996-08-24,1996,Standard,Molenbeek,3-0,3,0
342,1996-09-06,1996,Club Brugge,Standard,3-0,3,0
343,1996-09-07,1996,Anderlecht,Cercle Brugge,4-0,4,0
344,1996-09-07,1996,Charleroi,St Truiden,1-1,1,1
345,1996-09-07,1996,Germinal,Genk,0-1,0,1
346,1996-09-07,1996,Lokeren,Molenbeek,0-0,0,0
347,1996-09-07,1996,Lommel,Gent,2-2,2,2
348,1996-09-07,1996,Mechelen,Lierse,2-2,2,2
349,1996-09-07,1996,Mouscron,Antwerp,2-2,2,2
350,1996-09-08,1996,Aalst,Harelbeke,1-1,1,1
351,1996-09-14,1996,Cercle Brugge,Lokeren,2-6,2,6
352,1996-09-15,1996,Antwerp,Anderlecht,0-2,0,2
353,1996-09-15,1996,Genk,Charleroi,1-4,1,4
354,1996-09-15,1996,Gent,Mouscron,2-4,2,4
355,1996-09-15,1996,Harelbeke,Lommel,0-2,0,2
356,1996-09-15,1996,Lierse,Aalst,0-1,0,1
357,1996-09-15,1996,Molenbeek,Club Brugge,1-3,1,3
358,1996-09-15,1996,St Truiden,Mechelen,2-3,2,3
359,1996-09-15,1996,Standard,Germinal,2-1,2,1
360,1996-09-21,1996,Anderlecht,Gent,2-1,2,1
361,1996-09-21,1996,Cercle Brugge,Antwerp,0-1,0,1
362,1996-09-21,1996,Charleroi,Standard,1-2,1,2
363,1996-09-21,1996,Germinal,Molenbeek,0-0,0,0
364,1996-09-21,1996,Lokeren,Club Brugge,1-1,1,1
365,1996-09-21,1996,Lommel,Lierse,1-1,1,1
366,1996-09-21,1996,Mechelen,Genk,0-0,0,0
367,1996-09-21,1996,Mouscron,Harelbeke,1-0,1,0
368,1996-09-22,1996,Aalst,St Truiden,3-3,3,3
369,1996-09-28,1996,Genk,Aalst,1-1,1,1
370,1996-09-28,1996,Lierse,Mouscron,1-0,1,0
371,1996-09-28,1996,Molenbeek,Charleroi,1-3,1,3
372,1996-09-28,1996,St Truiden,Lommel,2-4,2,4
373,1996-09-28,1996,Standard,Mechelen,3-1,3,1
374,1996-09-29,1996,Club Brugge,Germinal,2-0,2,0
375,1996-09-29,1996,Gent,Cercle Brugge,2-1,2,1
376,1996-09-29,1996,Harelbeke,Anderlecht,0-0,0,0
377,1996-09-30,1996,Antwerp,Lokeren,4-1,4,1
378,1996-10-05,1996,Aalst,Standard,1-2,1,2
379,1996-10-05,1996,Anderlecht,Lierse,0-0,0,0
380,1996-10-05,1996,Antwerp,Gent,3-1,3,1
381,1996-10-05,1996,Cercle Brugge,Harelbeke,1-2,1,2
382,1996-10-05,1996,Charleroi,Club Brugge,3-0,3,0
383,1996-10-05,1996,Lokeren,Germinal,0-1,0,1
384,1996-10-05,1996,Lommel,Genk,0-0,0,0
385,1996-10-05,1996,Mechelen,Molenbeek,0-2,0,2
386,1996-10-05,1996,Mouscron,St Truiden,5-0,5,0
387,1996-10-12,1996,Genk,Mouscron,0-0,0,0
388,1996-10-12,1996,Gent,Lokeren,1-2,1,2
389,1996-10-12,1996,Germinal,Charleroi,1-0,1,0
390,1996-10-12,1996,Lierse,Cercle Brugge,4-2,4,2
391,1996-10-12,1996,Molenbeek,Aalst,2-0,2,0
392,1996-10-12,1996,St Truiden,Anderlecht,4-0,4,0
393,1996-10-12,1996,Standard,Lommel,3-1,3,1
394,1996-10-13,1996,Club Brugge,Mechelen,2-0,2,0
395,1996-10-13,1996,Harelbeke,Antwerp,2-1,2,1
396,1996-10-19,1996,Anderlecht,Genk,3-1,3,1
397,1996-10-19,1996,Antwerp,Lierse,0-1,0,1
398,1996-10-19,1996,Cercle Brugge,St Truiden,1-1,1,1
399,1996-10-19,1996,Gent,Harelbeke,1-4,1,4
400,1996-10-19,1996,Lokeren,Charleroi,4-2,4,2
401,1996-10-19,1996,Lommel,Molenbeek,2-0,2,0
402,1996-10-19,1996,Mechelen,Germinal,3-0,3,0
403,1996-10-19,1996,Mouscron,Standard,2-1,2,1
404,1996-10-20,1996,Aalst,Club Brugge,1-1,1,1
405,1996-10-26,1996,Charleroi,Mechelen,1-0,1,0
406,1996-10-26,1996,Genk,Cercle Brugge,2-0,2,0
407,1996-10-26,1996,Germinal,Aalst,6-1,6,1
408,1996-10-26,1996,Lierse,Gent,2-1,2,1
409,1996-10-26,1996,Molenbeek,Mouscron,2-0,2,0
410,1996-10-26,1996,St Truiden,Antwerp,0-2,0,2
411,1996-10-26,1996,Standard,Anderlecht,0-1,0,1
412,1996-10-27,1996,Club Brugge,Lommel,3-2,3,2
413,1996-10-27,1996,Harelbeke,Lokeren,5-1,5,1
414,1996-11-02,1996,Anderlecht,Molenbeek,0-1,0,1
415,1996-11-02,1996,Antwerp,Genk,4-0,4,0
416,1996-11-02,1996,Gent,St Truiden,1-1,1,1
417,1996-11-02,1996,Lokeren,Mechelen,4-0,4,0
418,1996-11-02,1996,Lommel,Germinal,3-2,3,2
419,1996-11-03,1996,Aalst,Charleroi,2-2,2,2
420,1996-11-03,1996,Cercle Brugge,Standard,2-4,2,4
421,1996-11-03,1996,Harelbeke,Lierse,3-1,3,1
422,1996-11-03,1996,Mouscron,Club Brugge,1-0,1,0
423,1996-11-09,1996,Charleroi,Lommel,1-3,1,3
424,1996-11-09,1996,Genk,Gent,4-2,4,2
425,1996-11-09,1996,Lierse,Lokeren,3-0,3,0
426,1996-11-09,1996,Mechelen,Aalst,1-0,1,0
427,1996-11-09,1996,Molenbeek,Cercle Brugge,2-0,2,0
428,1996-11-09,1996,St Truiden,Harelbeke,1-2,1,2
429,1996-11-09,1996,Standard,Antwerp,4-0,4,0
430,1996-11-10,1996,Club Brugge,Anderlecht,2-1,2,1
431,1996-11-10,1996,Germinal,Mouscron,1-1,1,1
432,1996-11-16,1996,Anderlecht,Germinal,4-1,4,1
433,1996-11-16,1996,Antwerp,Molenbeek,3-2,3,2
434,1996-11-16,1996,Gent,Standard,2-1,2,1
435,1996-11-16,1996,Lierse,St Truiden,2-1,2,1
436,1996-11-16,1996,Lokeren,Aalst,2-2,2,2
437,1996-11-16,1996,Lommel,Mechelen,1-0,1,0
438,1996-11-17,1996,Cercle Brugge,Club Brugge,0-2,0,2
439,1996-11-17,1996,Harelbeke,Genk,2-1,2,1
440,1996-11-17,1996,Mouscron,Charleroi,3-1,3,1
441,1996-11-23,1996,Charleroi,Anderlecht,0-0,0,0
