,Date,Season,home,visitor,FT,hgoal,vgoal
0,1963-08-24,1963,Werder Bremen,Borussia Dortmund,3-2,3,2
1,1963-08-24,1963,1. FC Saarbrucken,1. FC Koln,0-2,0,2
2,1963-08-24,1963,TSV 1860 Munchen,Eintracht Braunschweig,1-1,1,1
3,1963-08-24,1963,Frankfurter SG Eintracht,1. FC Kaiserslautern,1-1,1,1
4,1963-08-24,1963,FC Schalke 04,VfB Stuttgart,2-0,2,0
5,1963-08-24,1963,Preussen Munster,Hamburger SV,1-1,1,1
6,1963-08-24,1963,Karlsruher SC,Meidericher SV,1-4,1,4
7,1963-08-24,1963,Hertha BSC,1. FC Nurnberg,1-1,1,1
8,1963-08-31,1963,Borussia Dortmund,TSV 1860 Munchen,3-3,3,3
9,1963-08-31,1963,Hamburger SV,1. FC Saarbrucken,4-2,4,2
10,1963-08-31,1963,1. FC Nurnberg,Werder Bremen,3-0,3,0
11,1963-08-31,1963,1. FC Koln,Karlsruher SC,4-0,4,0
12,1963-08-31,1963,1. FC Kaiserslautern,FC Schalke 04,2-3,2,3
13,1963-08-31,1963,VfB Stuttgart,Hertha BSC,2-0,2,0
14,1963-08-31,1963,Meidericher SV,Frankfurter SG Eintracht,3-1,3,1
15,1963-08-31,1963,Eintracht Braunschweig,Preussen Munster,1-0,1,0
16,1963-09-07,1963,TSV 1860 Munchen,1. FC Koln,1-3,1,3
17,1963-09-07,1963,Karlsruher SC,Hamburger SV,0-4,0,4
18,1963-09-07,1963,Frankfurter SG Eintracht,1. FC Nurnberg,2-3,2,3
19,1963-09-07,1963,FC Schalke 04,Borussia Dortmund,3-1,3,1
20,1963-09-07,1963,Werder Bremen,VfB Stuttgart,2-2,2,2
21,1963-09-07,1963,Hertha BSC,1. FC Kaiserslautern,2-2,2,2
22,1963-09-07,1963,Preussen Munster,Meidericher SV,4-2,4,2
23,1963-09-07,1963,1. FC Saarbrucken,Eintracht Braunschweig,2-2,2,2
24,1963-09-14,1963,1. FC Koln,FC Schalke 04,2-2,2,2
25,1963-09-14,1963,1. FC Nurnberg,Preussen Munster,2-2,2,2
26,1963-09-14,1963,Borussia Dortmund,1. FC Saarbrucken,2-1,2,1
27,1963-09-14,1963,Hamburger SV,Frankfurter SG Eintracht,3-0,3,0
28,1963-09-14,1963,VfB Stuttgart,TSV 1860 Munchen,1-1,1,1
29,1963-09-14,1963,1. FC Kaiserslautern,Werder Bremen,3-0,3,0
30,1963-09-14,1963,Meidericher SV,Hertha BSC,1-3,1,3
31,1963-09-14,1963,Eintracht Braunschweig,Karlsruher SC,2-0,2,0
32,1963-09-21,1963,FC Schalke 04,Hamburger SV,1-0,1,0
33,1963-09-21,1963,1. FC Saarbrucken,1. FC Nurnberg,3-5,3,5
34,1963-09-21,1963,Hertha BSC,1. FC Koln,0-3,0,3
35,1963-09-21,1963,Karlsruher SC,Borussia Dortmund,1-3,1,3
36,1963-09-21,1963,TSV 1860 Munchen,1. FC Kaiserslautern,3-0,3,0
37,1963-09-21,1963,Frankfurter SG Eintracht,Eintracht Braunschweig,3-0,3,0
38,1963-09-21,1963,Preussen Munster,VfB Stuttgart,4-2,4,2
39,1963-09-21,1963,Werder Bremen,Meidericher SV,1-1,1,1
40,1963-10-05,1963,1. FC Koln,Werder Bremen,4-3,4,3
41,1963-10-05,1963,1. FC Kaiserslautern,Preussen Munster,0-0,0,0
42,1963-10-05,1963,Meidericher SV,TSV 1860 Munchen,3-0,3,0
43,1963-10-05,1963,VfB Stuttgart,1. FC Saarbrucken,3-1,3,1
44,1963-10-05,1963,1. FC Nurnberg,Karlsruher SC,2-4,2,4
45,1963-10-05,1963,Hamburger SV,Hertha BSC,5-1,5,1
46,1963-10-05,1963,Eintracht Braunschweig,FC Schalke 04,4-3,4,3
47,1963-10-05,1963,Borussia Dortmund,Frankfurter SG Eintracht,3-0,3,0
48,1963-10-12,1963,Frankfurter SG Eintracht,1. FC Koln,2-1,2,1
49,1963-10-12,1963,Hertha BSC,Eintracht Braunschweig,1-2,1,2
50,1963-10-12,1963,TSV 1860 Munchen,1. FC Nurnberg,5-0,5,0
51,1963-10-12,1963,Karlsruher SC,VfB Stuttgart,0-3,0,3
52,1963-10-12,1963,FC Schalke 04,Meidericher SV,2-2,2,2
53,1963-10-12,1963,1. FC Saarbrucken,1. FC Kaiserslautern,2-4,2,4
54,1963-10-12,1963,Werder Bremen,Hamburger SV,4-2,4,2
55,1963-10-12,1963,Preussen Munster,Borussia Dortmund,1-2,1,2
56,1963-10-19,1963,Hamburger SV,TSV 1860 Munchen,5-0,5,0
57,1963-10-19,1963,1. FC Koln,Preussen Munster,3-0,3,0
58,1963-10-19,1963,1. FC Nurnberg,FC Schalke 04,0-2,0,2
59,1963-10-19,1963,VfB Stuttgart,Frankfurter SG Eintracht,0-0,0,0
60,1963-10-19,1963,Meidericher SV,1. FC Saarbrucken,3-1,3,1
61,1963-10-19,1963,1. FC Kaiserslautern,Karlsruher SC,1-0,1,0
62,1963-10-19,1963,Eintracht Braunschweig,Werder Bremen,1-1,1,1
63,1963-10-19,1963,Borussia Dortmund,Hertha BSC,7-2,7,2
64,1963-10-26,1963,VfB Stuttgart,Borussia Dortmund,2-1,2,1
65,1963-10-26,1963,FC Schalke 04,Werder Bremen,2-3,2,3
66,1963-10-26,1963,Hamburger SV,Eintracht Braunschweig,2-1,2,1
67,1963-10-26,1963,1. FC Koln,Meidericher SV,3-3,3,3
68,1963-10-26,1963,1. FC Nurnberg,1. FC Kaiserslautern,0-5,0,5
69,1963-10-26,1963,Preussen Munster,TSV 1860 Munchen,0-0,0,0
70,1963-10-26,1963,Hertha BSC,Frankfurter SG Eintracht,1-3,1,3
71,1963-10-26,1963,1. FC Saarbrucken,Karlsruher SC,1-3,1,3
72,1963-11-08,1963,Eintracht Braunschweig,1. FC Koln,1-1,1,1
73,1963-11-09,1963,1. FC Kaiserslautern,VfB Stuttgart,1-3,1,3
74,1963-11-09,1963,Meidericher SV,Hamburger SV,4-0,4,0
75,1963-11-09,1963,Frankfurter SG Eintracht,FC Schalke 04,4-2,4,2
76,1963-11-09,1963,TSV 1860 Munchen,1. FC Saarbrucken,7-1,7,1
77,1963-11-09,1963,Karlsruher SC,Preussen Munster,4-2,4,2
78,1963-11-09,1963,Werder Bremen,Hertha BSC,2-2,2,2
79,1963-11-09,1963,Borussia Dortmund,1. FC Nurnberg,3-1,3,1
80,1963-11-16,1963,1. FC Koln,Hamburger SV,4-1,4,1
81,1963-11-16,1963,Eintracht Braunschweig,Meidericher SV,0-0,0,0
82,1963-11-16,1963,1. FC Saarbrucken,Preussen Munster,1-1,1,1
83,1963-11-16,1963,VfB Stuttgart,1. FC Nurnberg,1-0,1,0
84,1963-11-16,1963,TSV 1860 Munchen,Karlsruher SC,1-0,1,0
85,1963-11-16,1963,Werder Bremen,Frankfurter SG Eintracht,4-1,4,1
86,1963-11-16,1963,Borussia Dortmund,1. FC Kaiserslautern,9-3,9,3
87,1963-11-16,1963,FC Schalke 04,Hertha BSC,1-0,1,0
88,1963-11-23,1963,1. FC Nurnberg,1. FC Koln,2-2,2,2
89,1963-11-23,1963,Hamburger SV,VfB Stuttgart,1-1,1,1
90,1963-11-23,1963,Meidericher SV,Borussia Dortmund,3-3,3,3
91,1963-11-23,1963,Preussen Munster,FC Schalke 04,2-2,2,2
92,1963-11-23,1963,1. FC Kaiserslautern,Eintracht Braunschweig,2-1,2,1
93,1963-11-23,1963,Hertha BSC,1. FC Saarbrucken,3-2,3,2
94,1963-11-23,1963,Karlsruher SC,Werder Bremen,1-1,1,1
95,1963-11-23,1963,Frankfurter SG Eintracht,TSV 1860 Munchen,5-2,5,2
96,1963-11-30,1963,1. FC Nurnberg,Meidericher SV,2-0,2,0
97,1963-11-30,1963,Hertha BSC,Karlsruher SC,2-3,2,3
98,1963-11-30,1963,1. FC Kaiserslautern,Hamburger SV,3-2,3,2
99,1963-11-30,1963,VfB Stuttgart,Eintracht Braunschweig,5-0,5,0
100,1963-11-30,1963,Werder Bremen,1. FC Saarbrucken,0-3,0,3
101,1963-11-30,1963,Frankfurter SG Eintracht,Preussen Munster,3-0,3,0
102,1963-11-30,1963,FC Schalke 04,TSV 1860 Munchen,2-1,2,1
103,1963-11-30,1963,Borussia Dortmund,1. FC Koln,2-3,2,3
104,1963-12-07,1963,Meidericher SV,VfB Stuttgart,3-0,3,0
105,1963-12-07,1963,Preussen Munster,Werder Bremen,1-3,1,3
106,1963-12-07,1963,Karlsruher SC,FC Schalke 04,1-1,1,1
107,1963-12-07,1963,TSV 1860 Munchen,Hertha BSC,1-2,1,2
108,1963-12-07,1963,1. FC Saarbrucken,Frankfurter SG Eintracht,0-4,0,4
109,1963-12-07,1963,1. FC Koln,1. FC Kaiserslautern,5-1,5,1
110,1963-12-07,1963,Eintracht Braunschweig,1. FC Nurnberg,2-0,2,0
111,1963-12-21,1963,Hamburger SV,Borussia Dortmund,2-1,2,1
112,1963-12-14,1963,1. FC Nurnberg,Hamburger SV,3-2,3,2
113,1963-12-14,1963,Frankfurter SG Eintracht,Karlsruher SC,0-3,0,3
114,1963-12-14,1963,Werder Bremen,TSV 1860 Munchen,4-1,4,1
115,1963-12-14,1963,1. FC Kaiserslautern,Meidericher SV,1-1,1,1
116,1963-12-14,1963,FC Schalke 04,1. FC Saarbrucken,4-1,4,1
117,1963-12-14,1963,VfB Stuttgart,1. FC Koln,0-1,0,1
118,1963-12-14,1963,Hertha BSC,Preussen Munster,2-0,2,0
119,1963-12-14,1963,Borussia Dortmund,Eintracht Braunschweig,3-0,3,0
120,1964-01-11,1963,Borussia Dortmund,Werder Bremen,4-3,4,3
121,1964-01-11,1963,1. FC Koln,1. FC Saarbrucken,1-3,1,3
122,1964-01-11,1963,1. FC Kaiserslautern,Frankfurter SG Eintracht,1-1,1,1
123,1964-01-11,1963,Hamburger SV,Preussen Munster,5-0,5,0
124,1964-01-11,1963,Meidericher SV,Karlsruher SC,2-0,2,0
125,1964-01-11,1963,1. FC Nurnberg,Hertha BSC,2-3,2,3
126,1964-01-11,1963,Eintracht Braunschweig,TSV 1860 Munchen,0-1,0,1
127,1964-02-08,1963,VfB Stuttgart,FC Schalke 04,2-0,2,0
128,1964-01-18,1963,TSV 1860 Munchen,Borussia Dortmund,6-1,6,1
129,1964-01-18,1963,Karlsruher SC,1. FC Koln,2-2,2,2
130,1964-01-18,1963,FC Schalke 04,1. FC Kaiserslautern,4-0,4,0
131,1964-01-18,1963,Hertha BSC,VfB Stuttgart,0-2,0,2
132,1964-01-18,1963,Preussen Munster,Eintracht Braunschweig,0-2,0,2
133,1964-01-18,1963,Werder Bremen,1. FC Nurnberg,2-1,2,1
134,1964-02-08,1963,1. FC Saarbrucken,Hamburger SV,1-1,1,1
135,1964-02-08,1963,Frankfurter SG Eintracht,Meidericher SV,2-2,2,2
136,1964-01-25,1963,1. FC Koln,TSV 1860 Munchen,2-2,2,2
137,1964-01-25,1963,Hamburger SV,Karlsruher SC,1-1,1,1
138,1964-01-25,1963,1. FC Nurnberg,Frankfurter SG Eintracht,1-0,1,0
139,1964-01-25,1963,Borussia Dortmund,FC Schalke 04,3-0,3,0
140,1964-01-25,1963,Meidericher SV,Preussen Munster,0-0,0,0
141,1964-01-25,1963,VfB Stuttgart,Werder Bremen,2-0,2,0
142,1964-01-25,1963,Eintracht Braunschweig,1. FC Saarbrucken,3-1,3,1
143,1964-02-08,1963,1. FC Kaiserslautern,Hertha BSC,3-0,3,0
144,1964-02-01,1963,FC Schalke 04,1. FC Koln,2-3,2,3
145,1964-02-01,1963,Werder Bremen,1. FC Kaiserslautern,2-0,2,0
146,1964-02-01,1963,Karlsruher SC,Eintracht Braunschweig,3-1,3,1
147,1964-02-08,1963,Preussen Munster,1. FC Nurnberg,0-1,0,1
148,1964-03-26,1963,TSV 1860 Munchen,VfB Stuttgart,1-1,1,1
149,1964-03-27,1963,Hertha BSC,Meidericher SV,5-2,5,2
150,1964-03-30,1963,1. FC Saarbrucken,Borussia Dortmund,2-1,2,1
151,1964-03-30,1963,Frankfurter SG Eintracht,Hamburger SV,2-2,2,2
152,1964-02-15,1963,Hamburger SV,FC Schalke 04,3-1,3,1
153,1964-02-15,1963,1. FC Nurnberg,1. FC Saarbrucken,2-0,2,0
154,1964-02-15,1963,1. FC Koln,Hertha BSC,3-1,3,1
155,1964-02-15,1963,Borussia Dortmund,Karlsruher SC,3-2,3,2
156,1964-02-15,1963,1. FC Kaiserslautern,TSV 1860 Munchen,2-1,2,1
157,1964-02-15,1963,Eintracht Braunschweig,Frankfurter SG Eintracht,0-3,0,3
158,1964-02-15,1963,VfB Stuttgart,Preussen Munster,0-3,0,3
159,1964-02-15,1963,Meidericher SV,Werder Bremen,1-0,1,0
160,1964-02-22,1963,Werder Bremen,1. FC Koln,1-1,1,1
161,1964-02-22,1963,Preussen Munster,1. FC Kaiserslautern,1-0,1,0
162,1964-02-22,1963,Hertha BSC,Hamburger SV,1-2,1,2
163,1964-02-22,1963,Karlsruher SC,1. FC Nurnberg,1-3,1,3
164,1964-02-22,1963,FC Schalke 04,Eintracht Braunschweig,2-0,2,0
165,1964-02-22,1963,Frankfurter SG Eintracht,Borussia Dortmund,2-1,2,1
166,1964-02-22,1963,1. FC Saarbrucken,VfB Stuttgart,0-1,0,1
167,1964-03-31,1963,TSV 1860 Munchen,Meidericher SV,0-0,0,0
168,1964-02-29,1963,1. FC Koln,Frankfurter SG Eintracht,1-1,1,1
169,1964-02-29,1963,1. FC Nurnberg,TSV 1860 Munchen,2-2,2,2
170,1964-02-29,1963,VfB Stuttgart,Karlsruher SC,4-1,4,1
171,1964-02-29,1963,Meidericher SV,FC Schalke 04,3-0,3,0
172,1964-02-29,1963,Borussia Dortmund,Preussen Munster,0-0,0,0
173,1964-02-29,1963,1. FC Kaiserslautern,1. FC Saarbrucken,2-4,2,4
174,1964-03-26,1963,Hamburger SV,Werder Bremen,1-1,1,1
175,1964-03-30,1963,Eintracht Braunschweig,Hertha BSC,1-1,1,1
176,1964-03-07,1963,TSV 1860 Munchen,Hamburger SV,9-2,9,2
177,1964-03-07,1963,Preussen Munster,1. FC Koln,0-2,0,2
178,1964-03-07,1963,FC Schalke 04,1. FC Nurnberg,4-1,4,1
179,1964-03-07,1963,Frankfurter SG Eintracht,VfB Stuttgart,3-2,3,2
180,1964-03-07,1963,Hertha BSC,Borussia Dortmund,0-0,0,0
181,1964-03-07,1963,1. FC Saarbrucken,Meidericher SV,0-2,0,2
182,1964-03-07,1963,Karlsruher SC,1. FC Kaiserslautern,5-1,5,1
183,1964-03-07,1963,Werder Bremen,Eintracht Braunschweig,2-3,2,3
184,1964-03-14,1963,Borussia Dortmund,VfB Stuttgart,7-1,7,1
185,1964-03-14,1963,Werder Bremen,FC Schalke 04,1-0,1,0
186,1964-03-14,1963,Eintracht Braunschweig,Hamburger SV,2-1,2,1
187,1964-03-14,1963,Meidericher SV,1. FC Koln,2-2,2,2
188,1964-03-14,1963,1. FC Kaiserslautern,1. FC Nurnberg,3-1,3,1
189,1964-03-14,1963,TSV 1860 Munchen,Preussen Munster,3-1,3,1
190,1964-03-14,1963,Frankfurter SG Eintracht,Hertha BSC,4-0,4,0
191,1964-03-14,1963,Karlsruher SC,1. FC Saarbrucken,2-2,2,2
192,1964-03-21,1963,1. FC Koln,Eintracht Braunschweig,4-1,4,1
193,1964-03-21,1963,VfB Stuttgart,1. FC Kaiserslautern,4-0,4,0
194,1964-03-21,1963,Hamburger SV,Meidericher SV,3-3,3,3
195,1964-03-21,1963,FC Schalke 04,Frankfurter SG Eintracht,1-2,1,2
196,1964-03-21,1963,1. FC Saarbrucken,TSV 1860 Munchen,1-2,1,2
197,1964-03-21,1963,Preussen Munster,Karlsruher SC,0-0,0,0
198,1964-03-21,1963,1. FC Nurnberg,Borussia Dortmund,4-0,4,0
199,1964-04-15,1963,Hertha BSC,Werder Bremen,5-2,5,2
200,1964-04-04,1963,Hamburger SV,1. FC Koln,1-1,1,1
201,1964-04-04,1963,Meidericher SV,Eintracht Braunschweig,5-1,5,1
202,1964-04-04,1963,Preussen Munster,1. FC Saarbrucken,2-1,2,1
203,1964-04-04,1963,1. FC Kaiserslautern,Borussia Dortmund,0-1,0,1
204,1964-04-04,1963,Karlsruher SC,TSV 1860 Munchen,1-0,1,0
205,1964-04-04,1963,Hertha BSC,FC Schalke 04,1-0,1,0
206,1964-04-04,1963,1. FC Nurnberg,VfB Stuttgart,0-0,0,0
207,1964-04-04,1963,Frankfurter SG Eintracht,Werder Bremen,7-0,7,0
208,1964-04-11,1963,1. FC Koln,1. FC Nurnberg,5-0,5,0
209,1964-04-11,1963,VfB Stuttgart,Hamburger SV,2-2,2,2
210,1964-04-11,1963,Borussia Dortmund,Meidericher SV,0-0,0,0
211,1964-04-11,1963,TSV 1860 Munchen,Frankfurter SG Eintracht,1-1,1,1
212,1964-04-11,1963,FC Schalke 04,Preussen Munster,1-2,1,2
213,1964-04-11,1963,Eintracht Braunschweig,1. FC Kaiserslautern,0-1,0,1
214,1964-04-11,1963,1. FC Saarbrucken,Hertha BSC,3-0,3,0
215,1964-04-11,1963,Werder Bremen,Karlsruher SC,0-0,0,0
216,1964-04-18,1963,1. FC Koln,Borussia Dortmund,5-2,5,2
217,1964-04-18,1963,Meidericher SV,1. FC Nurnberg,0-0,0,0
218,1964-04-18,1963,Eintracht Braunschweig,VfB Stuttgart,2-0,2,0
219,1964-04-18,1963,Karlsruher SC,Hertha BSC,1-1,1,1
220,1964-04-18,1963,TSV 1860 Munchen,FC Schalke 04,7-1,7,1
221,1964-04-18,1963,Hamburger SV,1. FC Kaiserslautern,7-3,7,3
222,1964-04-18,1963,1. FC Saarbrucken,Werder Bremen,3-2,3,2
223,1964-04-18,1963,Preussen Munster,Frankfurter SG Eintracht,1-3,1,3
224,1964-04-25,1963,VfB Stuttgart,Meidericher SV,1-2,1,2
225,1964-04-25,1963,1. FC Kaiserslautern,1. FC Koln,3-3,3,3
226,1964-04-25,1963,Frankfurter SG Eintracht,1. FC Saarbrucken,3-1,3,1
227,1964-04-25,1963,Hertha BSC,TSV 1860 Munchen,3-1,3,1
228,1964-04-25,1963,1. FC Nurnberg,Eintracht Braunschweig,1-0,1,0
229,1964-04-25,1963,Werder Bremen,Preussen Munster,4-2,4,2
230,1964-04-25,1963,FC Schalke 04,Karlsruher SC,2-1,2,1
231,1964-05-05,1963,Borussia Dortmund,Hamburger SV,5-2,5,2
232,1964-05-09,1963,1. FC Koln,VfB Stuttgart,2-1,2,1
233,1964-05-09,1963,Hamburger SV,1. FC Nurnberg,2-2,2,2
234,1964-05-09,1963,Eintracht Braunschweig,Borussia Dortmund,2-0,2,0
235,1964-05-09,1963,Karlsruher SC,Frankfurter SG Eintracht,1-2,1,2
236,1964-05-09,1963,TSV 1860 Munchen,Werder Bremen,3-2,3,2
237,1964-05-09,1963,1. FC Saarbrucken,FC Schalke 04,1-1,1,1
238,1964-05-09,1963,Preussen Munster,Hertha BSC,4-2,4,2
239,1964-05-09,1963,Meidericher SV,1. FC Kaiserslautern,3-0,3,0
240,1964-08-22,1964,Frankfurter SG Eintracht,FC Schalke 04,2-2,2,2
241,1964-08-22,1964,1. FC Kaiserslautern,Werder Bremen,2-1,2,1
242,1964-08-22,1964,Hamburger SV,VfB Stuttgart,2-2,2,2
243,1964-08-22,1964,Borussia Dortmund,Hannover 96,0-2,0,2
244,1964-08-22,1964,Eintracht Braunschweig,TSV 1860 Munchen,1-1,1,1
245,1964-08-22,1964,Karlsruher SC,Meidericher SV,2-1,2,1
246,1964-08-22,1964,1. FC Nurnberg,Borussia Neunkirchen,2-0,2,0
247,1964-08-22,1964,1. FC Koln,Hertha BSC,2-3,2,3
248,1964-08-29,1964,VfB Stuttgart,1. FC Nurnberg,3-1,3,1
249,1964-08-29,1964,Hannover 96,1. FC Koln,2-0,2,0
250,1964-08-29,1964,Hertha BSC,Hamburger SV,0-0,0,0
251,1964-08-29,1964,FC Schalke 04,Karlsruher SC,1-1,1,1
252,1964-08-29,1964,Borussia Neunkirchen,Borussia Dortmund,1-2,1,2
253,1964-08-29,1964,Meidericher SV,1. FC Kaiserslautern,3-1,3,1
254,1964-08-29,1964,Werder Bremen,Eintracht Braunschweig,5-1,5,1
255,1964-08-29,1964,TSV 1860 Munchen,Frankfurter SG Eintracht,0-1,0,1
256,1964-09-05,1964,Hamburger SV,Hannover 96,3-0,3,0
257,1964-09-05,1964,1. FC Koln,Borussia Neunkirchen,4-3,4,3
258,1964-09-05,1964,1. FC Nurnberg,Hertha BSC,2-0,2,0
259,1964-09-05,1964,Karlsruher SC,TSV 1860 Munchen,1-5,1,5
260,1964-09-05,1964,Frankfurter SG Eintracht,Werder Bremen,0-2,0,2
261,1964-09-05,1964,1. FC Kaiserslautern,FC Schalke 04,3-0,3,0
262,1964-09-05,1964,Eintracht Braunschweig,Meidericher SV,0-1,0,1
263,1964-09-11,1964,Borussia Dortmund,VfB Stuttgart,1-0,1,0
264,1964-09-12,1964,VfB Stuttgart,1. FC Koln,3-3,3,3
265,1964-09-12,1964,Hannover 96,1. FC Nurnberg,2-2,2,2
266,1964-09-12,1964,Meidericher SV,Frankfurter SG Eintracht,1-3,1,3
267,1964-09-12,1964,TSV 1860 Munchen,1. FC Kaiserslautern,2-2,2,2
268,1964-09-12,1964,FC Schalke 04,Eintracht Braunschweig,0-3,0,3
269,1964-09-12,1964,Werder Bremen,Karlsruher SC,1-0,1,0
270,1964-09-12,1964,Borussia Neunkirchen,Hamburger SV,3-1,3,1
271,1964-09-12,1964,Hertha BSC,Borussia Dortmund,0-0,0,0
272,1964-09-19,1964,1. FC Nurnberg,FC Schalke 04,3-2,3,2
273,1964-09-19,1964,Hamburger SV,Meidericher SV,3-0,3,0
274,1964-09-19,1964,1. FC Koln,Werder Bremen,4-2,4,2
275,1964-09-19,1964,VfB Stuttgart,Hertha BSC,1-1,1,1
276,1964-09-19,1964,Borussia Dortmund,TSV 1860 Munchen,1-1,1,1
277,1964-09-19,1964,1. FC Kaiserslautern,Hannover 96,1-0,1,0
278,1964-09-19,1964,Eintracht Braunschweig,Borussia Neunkirchen,1-0,1,0
279,1964-09-19,1964,Frankfurter SG Eintracht,Karlsruher SC,0-7,0,7
280,1964-09-26,1964,Borussia Neunkirchen,1. FC Kaiserslautern,0-3,0,3
281,1964-09-26,1964,TSV 1860 Munchen,1. FC Nurnberg,2-0,2,0
282,1964-09-26,1964,Werder Bremen,Hamburger SV,0-0,0,0
283,1964-09-26,1964,Meidericher SV,1. FC Koln,0-3,0,3
284,1964-09-26,1964,FC Schalke 04,Borussia Dortmund,2-6,2,6
285,1964-09-26,1964,Karlsruher SC,VfB Stuttgart,0-0,0,0
286,1964-09-26,1964,Hertha BSC,Frankfurter SG Eintracht,1-3,1,3
287,1964-09-26,1964,Hannover 96,Eintracht Braunschweig,2-2,2,2
288,1964-10-10,1964,Hertha BSC,TSV 1860 Munchen,2-1,2,1
289,1964-10-10,1964,1. FC Koln,Eintracht Braunschweig,5-1,5,1
290,1964-10-10,1964,Borussia Dortmund,1. FC Kaiserslautern,3-2,3,2
291,1964-10-10,1964,1. FC Nurnberg,Karlsruher SC,4-1,4,1
292,1964-10-10,1964,Hannover 96,Werder Bremen,1-2,1,2
293,1964-10-10,1964,Hamburger SV,Frankfurter SG Eintracht,2-1,2,1
294,1964-10-10,1964,VfB Stuttgart,FC Schalke 04,2-1,2,1
295,1964-10-10,1964,Borussia Neunkirchen,Meidericher SV,4-2,4,2
296,1964-10-17,1964,TSV 1860 Munchen,Hannover 96,4-0,4,0
297,1964-10-17,1964,FC Schalke 04,Hertha BSC,3-0,3,0
298,1964-10-17,1964,1. FC Kaiserslautern,1. FC Nurnberg,3-2,3,2
299,1964-10-17,1964,Karlsruher SC,Hamburger SV,2-2,2,2
300,1964-10-17,1964,Meidericher SV,VfB Stuttgart,3-3,3,3
301,1964-10-17,1964,Eintracht Braunschweig,Borussia Dortmund,0-1,0,1
302,1964-10-17,1964,Werder Bremen,Borussia Neunkirchen,2-0,2,0
303,1964-10-17,1964,Frankfurter SG Eintracht,1. FC Koln,1-4,1,4
304,1964-10-24,1964,Hamburger SV,1. FC Kaiserslautern,3-2,3,2
305,1964-10-24,1964,Hertha BSC,Meidericher SV,2-2,2,2
306,1964-10-24,1964,Borussia Dortmund,Frankfurter SG Eintracht,1-3,1,3
307,1964-10-24,1964,1. FC Nurnberg,Eintracht Braunschweig,3-2,3,2
308,1964-10-24,1964,VfB Stuttgart,Werder Bremen,1-1,1,1
309,1964-10-24,1964,Borussia Neunkirchen,TSV 1860 Munchen,3-0,3,0
310,1964-10-24,1964,1. FC Koln,Karlsruher SC,4-1,4,1
311,1964-10-24,1964,Hannover 96,FC Schalke 04,1-0,1,0
312,1964-11-07,1964,Eintracht Braunschweig,Hamburger SV,2-0,2,0
313,1964-11-07,1964,Karlsruher SC,Borussia Dortmund,2-0,2,0
314,1964-11-07,1964,Frankfurter SG Eintracht,1. FC Nurnberg,1-1,1,1
315,1964-11-07,1964,TSV 1860 Munchen,VfB Stuttgart,1-0,1,0
316,1964-11-07,1964,Meidericher SV,Hannover 96,1-0,1,0
317,1964-11-07,1964,1. FC Kaiserslautern,1. FC Koln,2-2,2,2
318,1964-11-07,1964,FC Schalke 04,Borussia Neunkirchen,1-1,1,1
319,1964-11-07,1964,Werder Bremen,Hertha BSC,5-1,5,1
320,1964-11-14,1964,Hertha BSC,1. FC Kaiserslautern,5-3,5,3
321,1964-11-14,1964,1. FC Koln,TSV 1860 Munchen,1-1,1,1
322,1964-11-14,1964,Werder Bremen,FC Schalke 04,2-2,2,2
323,1964-11-14,1964,VfB Stuttgart,Eintracht Braunschweig,3-1,3,1
324,1964-11-14,1964,1. FC Nurnberg,Hamburger SV,2-3,2,3
325,1964-11-14,1964,Hannover 96,Frankfurter SG Eintracht,3-2,3,2
326,1964-11-19,1964,Borussia Dortmund,Meidericher SV,0-0,0,0
327,1965-01-11,1964,Borussia Neunkirchen,Karlsruher SC,1-0,1,0
328,1964-11-21,1964,FC Schalke 04,1. FC Koln,2-3,2,3
329,1964-11-21,1964,Hamburger SV,Borussia Dortmund,1-4,1,4
330,1964-11-21,1964,Meidericher SV,1. FC Nurnberg,2-0,2,0
331,1964-11-21,1964,TSV 1860 Munchen,Werder Bremen,3-1,3,1
332,1964-11-21,1964,Karlsruher SC,Hannover 96,2-3,2,3
333,1964-11-21,1964,1. FC Kaiserslautern,VfB Stuttgart,2-1,2,1
334,1964-11-21,1964,Frankfurter SG Eintracht,Borussia Neunkirchen,1-0,1,0
335,1964-11-21,1964,Eintracht Braunschweig,Hertha BSC,1-1,1,1
336,1964-11-28,1964,1. FC Koln,Hamburger SV,3-0,3,0
337,1964-11-28,1964,1. FC Nurnberg,Borussia Dortmund,1-0,1,0
338,1964-11-28,1964,FC Schalke 04,TSV 1860 Munchen,2-2,2,2
339,1964-11-28,1964,VfB Stuttgart,Frankfurter SG Eintracht,1-2,1,2
340,1964-11-28,1964,Borussia Neunkirchen,Hannover 96,2-1,2,1
341,1964-11-28,1964,Eintracht Braunschweig,1. FC Kaiserslautern,2-0,2,0
342,1964-11-28,1964,Hertha BSC,Karlsruher SC,2-1,2,1
343,1964-11-28,1964,Werder Bremen,Meidericher SV,1-0,1,0
344,1964-12-05,1964,Hamburger SV,TSV 1860 Munchen,3-2,3,2
345,1964-12-05,1964,Borussia Dortmund,Werder Bremen,1-2,1,2
346,1964-12-05,1964,1. FC Nurnberg,1. FC Koln,3-0,3,0
347,1964-12-05,1964,Hannover 96,VfB Stuttgart,2-1,2,1
348,1964-12-05,1964,Frankfurter SG Eintracht,Eintracht Braunschweig,2-2,2,2
