,Date,Season,home,visitor,FT,hgoal,vgoal
0,1929-02-10,1928,Arenas de Getxo,Atletico Madrid,2-3,2,3
1,1929-02-10,1928,Espanyol Barcelona,Real Union,3-2,3,2
2,1929-02-10,1928,Real Madrid,CE Europa,5-0,5,0
3,1929-02-10,1928,Real Sociedad,Athletic Bilbao,1-1,1,1
4,1929-02-12,1928,Racing Santander,FC Barcelona,0-2,0,2
5,1929-02-17,1928,FC Barcelona,Real Madrid,1-2,1,2
6,1929-02-17,1928,Athletic Bilbao,Espanyol Barcelona,9-0,9,0
7,1929-02-17,1928,Atletico Madrid,Real Sociedad,0-3,0,3
8,1929-02-17,1928,Real Union,Racing Santander,3-1,3,1
9,1929-02-17,1928,CE Europa,Arenas de Getxo,5-2,5,2
10,1929-02-24,1928,Real Sociedad,FC Barcelona,3-0,3,0
11,1929-02-24,1928,Espanyol Barcelona,CE Europa,3-1,3,1
12,1929-02-24,1928,Arenas de Getxo,Real Union,1-1,1,1
13,1929-02-24,1928,Racing Santander,Athletic Bilbao,0-4,0,4
14,1929-02-24,1928,Real Madrid,Atletico Madrid,2-1,2,1
15,1929-03-03,1928,Real Union,Atletico Madrid,1-2,1,2
16,1929-03-03,1928,Real Madrid,Real Sociedad,2-1,2,1
17,1929-03-03,1928,Espanyol Barcelona,Racing Santander,3-0,3,0
18,1929-03-03,1928,FC Barcelona,Arenas de Getxo,2-2,2,2
19,1929-03-03,1928,Athletic Bilbao,CE Europa,2-0,2,0
20,1929-03-10,1928,CE Europa,Real Union,3-3,3,3
21,1929-03-10,1928,Atletico Madrid,FC Barcelona,4-1,4,1
22,1929-03-10,1928,Racing Santander,Real Madrid,1-3,1,3
23,1929-03-10,1928,Real Sociedad,Espanyol Barcelona,1-1,1,1
24,1929-03-10,1928,Arenas de Getxo,Athletic Bilbao,1-0,1,0
25,1929-03-24,1928,Espanyol Barcelona,Real Madrid,4-0,4,0
26,1929-03-24,1928,Real Union,Athletic Bilbao,6-3,6,3
27,1929-03-24,1928,Arenas de Getxo,Real Sociedad,3-0,3,0
28,1929-03-24,1928,Atletico Madrid,Racing Santander,4-0,4,0
29,1929-03-24,1928,FC Barcelona,CE Europa,5-2,5,2
30,1929-03-31,1928,Real Sociedad,Racing Santander,8-1,8,1
31,1929-03-31,1928,Espanyol Barcelona,Arenas de Getxo,1-2,1,2
32,1929-03-31,1928,CE Europa,Atletico Madrid,4-1,4,1
33,1929-03-31,1928,Athletic Bilbao,FC Barcelona,5-1,5,1
34,1929-03-31,1928,Real Madrid,Real Union,2-0,2,0
35,1929-04-07,1928,Arenas de Getxo,Real Madrid,3-2,3,2
36,1929-04-07,1928,Atletico Madrid,Athletic Bilbao,2-3,2,3
37,1929-04-07,1928,FC Barcelona,Espanyol Barcelona,1-0,1,0
38,1929-04-07,1928,Real Union,Real Sociedad,2-3,2,3
39,1929-04-07,1928,Racing Santander,CE Europa,3-2,3,2
40,1929-04-21,1928,Arenas de Getxo,Racing Santander,2-1,2,1
41,1929-04-21,1928,Real Union,FC Barcelona,1-2,1,2
42,1929-04-21,1928,Real Madrid,Athletic Bilbao,5-1,5,1
43,1929-04-21,1928,Espanyol Barcelona,Atletico Madrid,3-2,3,2
44,1929-04-21,1928,CE Europa,Real Sociedad,4-3,4,3
45,1929-04-28,1928,Real Union,Espanyol Barcelona,4-3,4,3
46,1929-04-28,1928,Athletic Bilbao,Real Sociedad,4-2,4,2
47,1929-04-28,1928,FC Barcelona,Racing Santander,5-1,5,1
48,1929-04-28,1928,Atletico Madrid,Arenas de Getxo,1-2,1,2
49,1929-04-28,1928,CE Europa,Real Madrid,5-2,5,2
50,1929-05-05,1928,Espanyol Barcelona,Athletic Bilbao,4-1,4,1
51,1929-05-05,1928,Racing Santander,Real Union,1-3,1,3
52,1929-05-05,1928,Arenas de Getxo,CE Europa,2-2,2,2
53,1929-05-09,1928,Real Madrid,FC Barcelona,0-1,0,1
54,1929-05-09,1928,Real Sociedad,Atletico Madrid,3-3,3,3
55,1929-05-09,1928,CE Europa,Espanyol Barcelona,0-3,0,3
56,1929-05-12,1928,Athletic Bilbao,Racing Santander,0-0,0,0
57,1929-05-12,1928,Real Union,Arenas de Getxo,7-1,7,1
58,1929-05-19,1928,Atletico Madrid,Real Union,3-1,3,1
59,1929-05-19,1928,Real Sociedad,Real Madrid,5-4,5,4
60,1929-05-26,1928,FC Barcelona,Atletico Madrid,4-0,4,0
61,1929-05-26,1928,Espanyol Barcelona,Real Sociedad,1-1,1,1
62,1929-05-26,1928,Real Madrid,Racing Santander,2-2,2,2
63,1929-05-26,1928,Athletic Bilbao,Arenas de Getxo,2-3,2,3
64,1929-05-26,1928,Real Union,CE Europa,2-3,2,3
65,1929-05-30,1928,Atletico Madrid,Real Madrid,0-3,0,3
66,1929-05-30,1928,FC Barcelona,Real Sociedad,1-0,1,0
67,1929-05-30,1928,Racing Santander,Espanyol Barcelona,1-1,1,1
68,1929-05-30,1928,CE Europa,Athletic Bilbao,1-1,1,1
69,1929-06-02,1928,CE Europa,FC Barcelona,1-1,1,1
70,1929-06-02,1928,Real Madrid,Espanyol Barcelona,2-0,2,0
71,1929-06-02,1928,Racing Santander,Atletico Madrid,1-2,1,2
72,1929-06-02,1928,Real Sociedad,Arenas de Getxo,3-2,3,2
73,1929-06-02,1928,Athletic Bilbao,Real Union,2-1,2,1
74,1929-06-09,1928,Arenas de Getxo,Espanyol Barcelona,3-0,3,0
75,1929-06-09,1928,Racing Santander,Real Sociedad,6-1,6,1
76,1929-06-09,1928,FC Barcelona,Athletic Bilbao,3-0,3,0
77,1929-06-09,1928,Real Union,Real Madrid,0-2,0,2
78,1929-06-09,1928,Atletico Madrid,CE Europa,5-4,5,4
79,1929-06-16,1928,Espanyol Barcelona,FC Barcelona,1-1,1,1
80,1929-06-16,1928,Athletic Bilbao,Atletico Madrid,3-3,3,3
81,1929-06-16,1928,CE Europa,Racing Santander,4-1,4,1
82,1929-06-16,1928,Real Madrid,Arenas de Getxo,2-0,2,0
83,1929-06-16,1928,Real Sociedad,Real Union,3-2,3,2
84,1929-06-23,1928,Real Sociedad,CE Europa,5-4,5,4
85,1929-06-23,1928,Athletic Bilbao,Real Madrid,2-0,2,0
86,1929-06-23,1928,Atletico Madrid,Espanyol Barcelona,7-1,7,1
87,1929-06-23,1928,Racing Santander,Arenas de Getxo,5-1,5,1
88,1929-06-23,1928,FC Barcelona,Real Union,4-1,4,1
89,1929-06-30,1928,Arenas de Getxo,FC Barcelona,0-2,0,2
90,1929-12-01,1929,Racing Santander,Espanyol Barcelona,4-1,4,1
91,1929-12-01,1929,FC Barcelona,Real Sociedad,3-0,3,0
92,1929-12-01,1929,Real Union,Arenas de Getxo,3-2,3,2
93,1929-12-01,1929,Atletico Madrid,CE Europa,5-3,5,3
94,1929-12-01,1929,Athletic Bilbao,Real Madrid,2-1,2,1
95,1929-12-08,1929,Arenas de Getxo,FC Barcelona,1-3,1,3
96,1929-12-08,1929,CE Europa,Athletic Bilbao,2-2,2,2
97,1929-12-08,1929,Espanyol Barcelona,Atletico Madrid,1-0,1,0
98,1929-12-08,1929,Real Sociedad,Racing Santander,7-0,7,0
99,1929-12-08,1929,Real Madrid,Real Union,2-2,2,2
100,1929-12-15,1929,Atletico Madrid,Real Madrid,2-1,2,1
101,1929-12-15,1929,FC Barcelona,CE Europa,2-1,2,1
102,1929-12-15,1929,Racing Santander,Arenas de Getxo,2-5,2,5
103,1929-12-15,1929,Real Union,Espanyol Barcelona,3-3,3,3
104,1929-12-15,1929,Athletic Bilbao,Real Sociedad,2-2,2,2
105,1929-12-22,1929,Real Sociedad,Real Madrid,4-0,4,0
106,1929-12-22,1929,Espanyol Barcelona,Athletic Bilbao,2-2,2,2
107,1929-12-22,1929,FC Barcelona,Racing Santander,5-0,5,0
108,1929-12-22,1929,Atletico Madrid,Real Union,3-3,3,3
109,1929-12-22,1929,Arenas de Getxo,CE Europa,2-3,2,3
110,1929-12-29,1929,CE Europa,Real Sociedad,3-2,3,2
111,1929-12-29,1929,Arenas de Getxo,Athletic Bilbao,3-3,3,3
112,1929-12-29,1929,Real Union,FC Barcelona,1-3,1,3
113,1929-12-29,1929,Racing Santander,Atletico Madrid,3-2,3,2
114,1929-12-29,1929,Real Madrid,Espanyol Barcelona,2-4,2,4
115,1930-01-05,1929,FC Barcelona,Atletico Madrid,4-2,4,2
116,1930-01-05,1929,Real Madrid,Racing Santander,6-0,6,0
117,1930-01-05,1929,Real Sociedad,Arenas de Getxo,4-4,4,4
118,1930-01-05,1929,Athletic Bilbao,Real Union,5-2,5,2
119,1930-01-09,1929,Espanyol Barcelona,CE Europa,1-2,1,2
120,1930-01-12,1929,Arenas de Getxo,Espanyol Barcelona,2-0,2,0
121,1930-01-12,1929,Atletico Madrid,Real Sociedad,1-1,1,1
122,1930-01-12,1929,FC Barcelona,Athletic Bilbao,1-1,1,1
123,1930-01-12,1929,CE Europa,Real Madrid,1-2,1,2
124,1930-01-12,1929,Real Union,Racing Santander,6-3,6,3
125,1930-01-19,1929,Espanyol Barcelona,FC Barcelona,4-0,4,0
126,1930-01-19,1929,Athletic Bilbao,Atletico Madrid,6-1,6,1
127,1930-01-19,1929,Real Madrid,Arenas de Getxo,5-2,5,2
128,1930-01-19,1929,Real Sociedad,Real Union,2-3,2,3
129,1930-01-19,1929,Racing Santander,CE Europa,6-0,6,0
130,1930-01-26,1929,CE Europa,Real Union,0-1,0,1
131,1930-01-26,1929,FC Barcelona,Real Madrid,1-4,1,4
132,1930-01-26,1929,Real Sociedad,Espanyol Barcelona,1-0,1,0
133,1930-01-26,1929,Athletic Bilbao,Racing Santander,4-0,4,0
134,1930-01-26,1929,Atletico Madrid,Arenas de Getxo,1-3,1,3
135,1930-02-02,1929,Real Madrid,Athletic Bilbao,2-3,2,3
136,1930-02-02,1929,CE Europa,Atletico Madrid,2-0,2,0
137,1930-02-02,1929,Espanyol Barcelona,Racing Santander,3-0,3,0
138,1930-02-02,1929,Arenas de Getxo,Real Union,7-2,7,2
139,1930-02-02,1929,Real Sociedad,FC Barcelona,1-2,1,2
140,1930-02-09,1929,Real Union,Real Madrid,2-2,2,2
141,1930-02-09,1929,Racing Santander,Real Sociedad,2-0,2,0
142,1930-02-09,1929,FC Barcelona,Arenas de Getxo,3-1,3,1
143,1930-02-09,1929,Athletic Bilbao,CE Europa,3-0,3,0
144,1930-02-12,1929,Atletico Madrid,Espanyol Barcelona,2-0,2,0
145,1930-02-16,1929,CE Europa,FC Barcelona,0-3,0,3
146,1930-02-16,1929,Espanyol Barcelona,Real Union,3-1,3,1
147,1930-02-16,1929,Arenas de Getxo,Racing Santander,5-1,5,1
148,1930-02-16,1929,Real Sociedad,Athletic Bilbao,1-7,1,7
149,1930-02-16,1929,Real Madrid,Atletico Madrid,4-1,4,1
150,1930-02-23,1929,Racing Santander,FC Barcelona,2-1,2,1
151,1930-02-23,1929,Athletic Bilbao,Espanyol Barcelona,6-0,6,0
152,1930-02-23,1929,Real Union,Atletico Madrid,8-2,8,2
153,1930-02-23,1929,Real Madrid,Real Sociedad,1-1,1,1
154,1930-02-23,1929,CE Europa,Arenas de Getxo,1-2,1,2
155,1930-03-02,1929,Athletic Bilbao,Arenas de Getxo,5-2,5,2
156,1930-03-02,1929,Atletico Madrid,Racing Santander,3-1,3,1
157,1930-03-02,1929,Real Sociedad,CE Europa,2-0,2,0
158,1930-03-05,1929,FC Barcelona,Real Union,4-2,4,2
159,1930-03-05,1929,Espanyol Barcelona,Real Madrid,8-1,8,1
160,1930-03-09,1929,Racing Santander,Real Madrid,2-0,2,0
161,1930-03-09,1929,Atletico Madrid,FC Barcelona,3-2,3,2
162,1930-03-09,1929,Real Union,Athletic Bilbao,1-1,1,1
163,1930-03-09,1929,CE Europa,Espanyol Barcelona,1-2,1,2
164,1930-03-09,1929,Arenas de Getxo,Real Sociedad,3-1,3,1
165,1930-03-16,1929,Espanyol Barcelona,Arenas de Getxo,1-0,1,0
166,1930-03-16,1929,Racing Santander,Real Union,4-2,4,2
167,1930-03-16,1929,Real Sociedad,Atletico Madrid,2-0,2,0
168,1930-03-16,1929,Athletic Bilbao,FC Barcelona,4-3,4,3
169,1930-03-16,1929,Real Madrid,CE Europa,6-1,6,1
170,1930-03-22,1929,CE Europa,Racing Santander,5-0,5,0
171,1930-03-23,1929,Arenas de Getxo,Real Madrid,5-1,5,1
172,1930-03-23,1929,Atletico Madrid,Athletic Bilbao,3-4,3,4
173,1930-03-23,1929,FC Barcelona,Espanyol Barcelona,5-4,5,4
174,1930-03-23,1929,Real Union,Real Sociedad,3-2,3,2
175,1930-03-30,1929,Real Union,CE Europa,3-4,3,4
176,1930-03-30,1929,Real Madrid,FC Barcelona,5-1,5,1
177,1930-03-30,1929,Racing Santander,Athletic Bilbao,2-3,2,3
178,1930-03-30,1929,Arenas de Getxo,Atletico Madrid,2-1,2,1
179,1930-03-30,1929,Espanyol Barcelona,Real Sociedad,3-1,3,1
180,1930-12-07,1930,Real Madrid,Espanyol Barcelona,2-0,2,0
181,1930-12-07,1930,Real Sociedad,CD Alaves,2-2,2,2
182,1930-12-07,1930,Arenas de Getxo,Real Union,1-2,1,2
183,1930-12-07,1930,Racing Santander,CE Europa,2-1,2,1
184,1930-12-07,1930,FC Barcelona,Athletic Bilbao,6-3,6,3
185,1930-12-14,1930,CE Europa,FC Barcelona,2-2,2,2
186,1930-12-14,1930,Athletic Bilbao,Real Sociedad,6-1,6,1
187,1930-12-14,1930,Espanyol Barcelona,Racing Santander,4-1,4,1
188,1930-12-14,1930,CD Alaves,Arenas de Getxo,3-2,3,2
189,1930-12-21,1930,Arenas de Getxo,Real Madrid,4-1,4,1
190,1930-12-21,1930,CE Europa,Real Union,2-1,2,1
191,1930-12-21,1930,CD Alaves,Espanyol Barcelona,4-1,4,1
192,1930-12-21,1930,Real Sociedad,FC Barcelona,4-1,4,1
193,1930-12-21,1930,Racing Santander,Athletic Bilbao,4-1,4,1
194,1930-12-25,1930,Real Madrid,CE Europa,3-1,3,1
195,1930-12-28,1930,Real Union,Real Sociedad,2-4,2,4
196,1930-12-28,1930,FC Barcelona,Racing Santander,1-1,1,1
197,1930-12-28,1930,Espanyol Barcelona,Arenas de Getxo,5-0,5,0
198,1930-12-28,1930,Athletic Bilbao,CD Alaves,7-1,7,1
199,1931-01-04,1930,Real Madrid,CD Alaves,1-0,1,0
200,1931-01-04,1930,CE Europa,Athletic Bilbao,2-1,2,1
201,1931-01-04,1930,Arenas de Getxo,FC Barcelona,5-0,5,0
202,1931-01-04,1930,Racing Santander,Real Sociedad,2-5,2,5
203,1931-01-04,1930,Real Union,Espanyol Barcelona,6-1,6,1
204,1931-01-11,1930,Racing Santander,Real Madrid,3-0,3,0
205,1931-01-11,1930,FC Barcelona,Espanyol Barcelona,6-2,6,2
206,1931-01-11,1930,Athletic Bilbao,Arenas de Getxo,5-2,5,2
207,1931-01-11,1930,CD Alaves,Real Union,3-1,3,1
208,1931-01-11,1930,Real Sociedad,CE Europa,3-1,3,1
209,1931-01-18,1930,Arenas de Getxo,Real Sociedad,1-3,1,3
210,1931-01-18,1930,CD Alaves,Racing Santander,2-5,2,5
211,1931-01-18,1930,Real Madrid,Athletic Bilbao,0-6,0,6
212,1931-01-18,1930,Real Union,FC Barcelona,1-1,1,1
213,1931-01-18,1930,Espanyol Barcelona,CE Europa,4-0,4,0
214,1931-01-25,1930,Real Sociedad,Real Madrid,2-1,2,1
215,1931-01-25,1930,Athletic Bilbao,Espanyol Barcelona,5-1,5,1
216,1931-01-25,1930,CE Europa,Arenas de Getxo,1-4,1,4
217,1931-01-25,1930,FC Barcelona,CD Alaves,1-1,1,1
218,1931-01-25,1930,Racing Santander,Real Union,4-1,4,1
219,1931-01-27,1930,Real Union,Real Madrid,1-1,1,1
220,1931-02-01,1930,CD Alaves,CE Europa,2-0,2,0
221,1931-02-01,1930,Real Madrid,FC Barcelona,0-0,0,0
222,1931-02-01,1930,Real Union,Athletic Bilbao,2-3,2,3
223,1931-02-01,1930,Espanyol Barcelona,Real Sociedad,1-0,1,0
224,1931-02-01,1930,Arenas de Getxo,Racing Santander,4-2,4,2
225,1931-02-08,1930,Athletic Bilbao,FC Barcelona,12-1,12,1
226,1931-02-08,1930,CD Alaves,Real Sociedad,1-2,1,2
227,1931-02-08,1930,CE Europa,Racing Santander,1-2,1,2
228,1931-02-08,1930,Real Union,Arenas de Getxo,2-2,2,2
229,1931-02-08,1930,Espanyol Barcelona,Real Madrid,1-1,1,1
230,1931-02-15,1930,Real Sociedad,Athletic Bilbao,1-0,1,0
231,1931-02-15,1930,Racing Santander,Espanyol Barcelona,4-0,4,0
232,1931-02-15,1930,Arenas de Getxo,CD Alaves,1-1,1,1
233,1931-02-15,1930,Real Madrid,Real Union,3-0,3,0
234,1931-02-15,1930,FC Barcelona,CE Europa,0-2,0,2
235,1931-02-22,1930,FC Barcelona,Real Sociedad,5-1,5,1
236,1931-02-22,1930,Real Union,CE Europa,4-3,4,3
237,1931-02-22,1930,Espanyol Barcelona,CD Alaves,2-0,2,0
238,1931-02-22,1930,Athletic Bilbao,Racing Santander,7-1,7,1
239,1931-02-22,1930,Real Madrid,Arenas de Getxo,1-2,1,2
240,1931-03-01,1930,CE Europa,Real Madrid,0-3,0,3
241,1931-03-01,1930,Racing Santander,FC Barcelona,0-1,0,1
242,1931-03-01,1930,CD Alaves,Athletic Bilbao,1-4,1,4
243,1931-03-01,1930,Arenas de Getxo,Espanyol Barcelona,1-0,1,0
244,1931-03-01,1930,Real Sociedad,Real Union,3-3,3,3
245,1931-03-08,1930,Real Sociedad,Racing Santander,4-7,4,7
246,1931-03-08,1930,Athletic Bilbao,CE Europa,4-1,4,1
247,1931-03-08,1930,Espanyol Barcelona,Real Union,4-2,4,2
248,1931-03-08,1930,CD Alaves,Real Madrid,2-0,2,0
249,1931-03-08,1930,FC Barcelona,Arenas de Getxo,2-0,2,0
250,1931-03-14,1930,CE Europa,Real Sociedad,2-1,2,1
251,1931-03-15,1930,Arenas de Getxo,Athletic Bilbao,3-2,3,2
252,1931-03-15,1930,Real Madrid,Racing Santander,0-0,0,0
253,1931-03-15,1930,Real Union,CD Alaves,4-1,4,1
254,1931-03-17,1930,Espanyol Barcelona,FC Barcelona,4-4,4,4
255,1931-03-22,1930,Real Sociedad,Arenas de Getxo,4-1,4,1
256,1931-03-22,1930,Racing Santander,CD Alaves,4-0,4,0
257,1931-03-22,1930,CE Europa,Espanyol Barcelona,3-1,3,1
258,1931-03-22,1930,Athletic Bilbao,Real Madrid,2-4,2,4
259,1931-03-22,1930,FC Barcelona,Real Union,5-3,5,3
260,1931-03-29,1930,CD Alaves,FC Barcelona,1-1,1,1
261,1931-03-29,1930,Espanyol Barcelona,Athletic Bilbao,0-4,0,4
262,1931-03-29,1930,Real Madrid,Real Sociedad,2-0,2,0
263,1931-03-29,1930,Real Union,Racing Santander,4-3,4,3
264,1931-03-29,1930,Arenas de Getxo,CE Europa,1-0,1,0
265,1931-04-05,1930,Athletic Bilbao,Real Union,1-2,1,2
266,1931-04-05,1930,FC Barcelona,Real Madrid,3-1,3,1
267,1931-04-05,1930,Real Sociedad,Espanyol Barcelona,2-1,2,1
268,1931-04-05,1930,Racing Santander,Arenas de Getxo,4-1,4,1
269,1931-04-05,1930,CE Europa,CD Alaves,1-0,1,0
270,1931-11-22,1931,Real Madrid,Athletic Bilbao,1-1,1,1
271,1931-11-22,1931,Espanyol Barcelona,Valencia CF,3-0,3,0
272,1931-11-22,1931,Arenas de Getxo,Real Sociedad,2-1,2,1
273,1931-11-22,1931,CD Alaves,Racing Santander,1-2,1,2
274,1931-11-22,1931,Real Union,FC Barcelona,1-3,1,3
275,1931-11-29,1931,Real Sociedad,Real Madrid,1-2,1,2
276,1931-11-29,1931,Racing Santander,Espanyol Barcelona,2-1,2,1
277,1931-11-29,1931,FC Barcelona,Arenas de Getxo,2-2,2,2
278,1931-11-29,1931,Athletic Bilbao,CD Alaves,3-2,3,2
279,1931-11-29,1931,Valencia CF,Real Union,5-1,5,1
280,1931-12-20,1931,Valencia CF,Real Madrid,1-1,1,1
281,1931-12-20,1931,Arenas de Getxo,Racing Santander,3-1,3,1
282,1931-12-20,1931,CD Alaves,Real Sociedad,1-2,1,2
283,1931-12-20,1931,Espanyol Barcelona,FC Barcelona,0-3,0,3
284,1931-12-20,1931,Real Union,Athletic Bilbao,1-5,1,5
285,1931-12-27,1931,Athletic Bilbao,FC Barcelona,3-0,3,0
286,1931-12-27,1931,Real Sociedad,Valencia CF,7-1,7,1
287,1931-12-27,1931,Espanyol Barcelona,Arenas de Getxo,4-2,4,2
288,1931-12-27,1931,Real Madrid,CD Alaves,5-0,5,0
289,1931-12-27,1931,Racing Santander,Real Union,2-2,2,2
290,1932-01-03,1931,Valencia CF,Athletic Bilbao,0-0,0,0
291,1932-01-03,1931,Arenas de Getxo,Real Madrid,2-2,2,2
292,1932-01-03,1931,Real Sociedad,Real Union,5-0,5,0
293,1932-01-03,1931,FC Barcelona,Racing Santander,4-2,4,2
294,1932-01-06,1931,CD Alaves,Espanyol Barcelona,4-1,4,1
295,1932-01-10,1931,Real Madrid,Espanyol Barcelona,3-0,3,0
296,1932-01-10,1931,Racing Santander,Valencia CF,4-1,4,1
297,1932-01-10,1931,Athletic Bilbao,Real Sociedad,5-1,5,1
298,1932-01-10,1931,Real Union,Arenas de Getxo,1-0,1,0
299,1932-01-10,1931,FC Barcelona,CD Alaves,6-0,6,0
300,1932-01-17,1931,Real Sociedad,Racing Santander,1-5,1,5
301,1932-01-17,1931,Arenas de Getxo,CD Alaves,4-2,4,2
302,1932-01-17,1931,Espanyol Barcelona,Athletic Bilbao,1-0,1,0
303,1932-01-17,1931,Valencia CF,FC Barcelona,0-0,0,0
304,1932-01-17,1931,Real Madrid,Real Union,3-2,3,2
305,1932-01-24,1931,Racing Santander,Real Madrid,0-0,0,0
306,1932-01-24,1931,Real Union,Espanyol Barcelona,4-1,4,1
307,1932-01-24,1931,CD Alaves,Valencia CF,2-1,2,1
308,1932-01-24,1931,FC Barcelona,Real Sociedad,2-0,2,0
309,1932-01-24,1931,Athletic Bilbao,Arenas de Getxo,4-1,4,1
310,1932-01-31,1931,Real Union,CD Alaves,0-2,0,2
311,1932-01-31,1931,Real Madrid,FC Barcelona,2-0,2,0
312,1932-01-31,1931,Espanyol Barcelona,Real Sociedad,2-0,2,0
313,1932-01-31,1931,Athletic Bilbao,Racing Santander,3-2,3,2
314,1932-01-31,1931,Valencia CF,Arenas de Getxo,3-2,3,2
315,1932-02-07,1931,Valencia CF,Espanyol Barcelona,3-1,3,1
316,1932-02-07,1931,Real Sociedad,Arenas de Getxo,7-0,7,0
317,1932-02-07,1931,Racing Santander,CD Alaves,1-1,1,1
318,1932-02-07,1931,FC Barcelona,Real Union,3-2,3,2
319,1932-02-07,1931,Athletic Bilbao,Real Madrid,3-3,3,3
320,1932-02-14,1931,Arenas de Getxo,FC Barcelona,1-3,1,3
321,1932-02-14,1931,CD Alaves,Athletic Bilbao,0-1,0,1
322,1932-02-14,1931,Real Madrid,Real Sociedad,1-0,1,0
323,1932-02-16,1931,Real Union,Valencia CF,3-2,3,2
324,1932-02-16,1931,Espanyol Barcelona,Racing Santander,6-1,6,1
325,1932-02-21,1931,FC Barcelona,Espanyol Barcelona,2-2,2,2
326,1932-02-21,1931,Athletic Bilbao,Real Union,2-1,2,1
327,1932-02-21,1931,Real Sociedad,CD Alaves,4-1,4,1
328,1932-02-21,1931,Real Madrid,Valencia CF,4-1,4,1
329,1932-02-21,1931,Racing Santander,Arenas de Getxo,1-1,1,1
330,1932-02-28,1931,CD Alaves,Real Madrid,0-1,0,1
331,1932-02-28,1931,FC Barcelona,Athletic Bilbao,1-3,1,3
332,1932-02-28,1931,Arenas de Getxo,Espanyol Barcelona,3-2,3,2
333,1932-02-28,1931,Valencia CF,Real Sociedad,4-0,4,0
334,1932-02-28,1931,Real Union,Racing Santander,2-2,2,2
335,1932-03-06,1931,Athletic Bilbao,Valencia CF,7-2,7,2
336,1932-03-06,1931,Espanyol Barcelona,CD Alaves,4-0,4,0
337,1932-03-06,1931,Real Madrid,Arenas de Getxo,4-0,4,0
338,1932-03-06,1931,Racing Santander,FC Barcelona,3-2,3,2
339,1932-03-06,1931,Real Union,Real Sociedad,2-0,2,0
340,1932-03-13,1931,Espanyol Barcelona,Real Madrid,1-2,1,2
341,1932-03-13,1931,CD Alaves,FC Barcelona,1-3,1,3
342,1932-03-13,1931,Real Sociedad,Athletic Bilbao,3-2,3,2
343,1932-03-13,1931,Valencia CF,Racing Santander,6-4,6,4
344,1932-03-13,1931,Arenas de Getxo,Real Union,5-0,5,0
345,1932-03-20,1931,FC Barcelona,Valencia CF,3-2,3,2
346,1932-03-20,1931,Racing Santander,Real Sociedad,2-1,2,1
347,1932-03-20,1931,Athletic Bilbao,Espanyol Barcelona,4-0,4,0
348,1932-03-20,1931,Real Union,Real Madrid,1-1,1,1
349,1932-03-20,1931,CD Alaves,Arenas de Getxo,3-1,3,1
350,1932-03-27,1931,Real Sociedad,FC Barcelona,0-1,0,1
351,1932-03-27,1931,Arenas de Getxo,Athletic Bilbao,2-1,2,1
352,1932-03-27,1931,Real Madrid,Racing Santander,0-0,0,0
353,1932-03-27,1931,Valencia CF,CD Alaves,5-1,5,1
354,1932-03-27,1931,Espanyol Barcelona,Real Union,3-1,3,1
355,1932-04-03,1931,CD Alaves,Real Union,1-0,1,0
356,1932-04-03,1931,FC Barcelona,Real Madrid,2-2,2,2
357,1932-04-03,1931,Racing Santander,Athletic Bilbao,2-0,2,0
358,1932-04-03,1931,Real Sociedad,Espanyol Barcelona,5-2,5,2
359,1932-04-03,1931,Arenas de Getxo,Valencia CF,4-1,4,1
360,1932-11-27,1932,Real Sociedad,FC Barcelona,2-2,2,2
361,1932-11-27,1932,Athletic Bilbao,Real Betis,9-1,9,1
362,1932-11-27,1932,CD Alaves,Racing Santander,8-2,8,2
363,1932-11-27,1932,Valencia CF,Arenas de Getxo,3-2,3,2
364,1932-11-27,1932,Espanyol Barcelona,Real Madrid,2-1,2,1
365,1932-12-04,1932,Racing Santander,Athletic Bilbao,0-1,0,1
366,1932-12-04,1932,Arenas de Getxo,Espanyol Barcelona,0-2,0,2
367,1932-12-04,1932,Real Betis,Valencia CF,3-2,3,2
368,1932-12-04,1932,Real Madrid,Real Sociedad,6-2,6,2
369,1932-12-04,1932,FC Barcelona,CD Alaves,2-0,2,0
370,1932-12-11,1932,CD Alaves,Real Madrid,0-1,0,1
371,1932-12-11,1932,Athletic Bilbao,Arenas de Getxo,3-1,3,1
372,1932-12-11,1932,Valencia CF,FC Barcelona,2-2,2,2
373,1932-12-11,1932,Espanyol Barcelona,Racing Santander,2-1,2,1
374,1932-12-12,1932,Real Betis,Real Sociedad,4-2,4,2
375,1932-12-18,1932,Athletic Bilbao,Espanyol Barcelona,0-2,0,2
376,1932-12-18,1932,Racing Santander,Valencia CF,2-0,2,0
377,1932-12-18,1932,Real Madrid,Real Betis,4-1,4,1
378,1932-12-18,1932,FC Barcelona,Arenas de Getxo,5-2,5,2
379,1932-12-18,1932,Real Sociedad,CD Alaves,3-1,3,1
380,1932-12-25,1932,Arenas de Getxo,Racing Santander,2-1,2,1
381,1932-12-25,1932,CD Alaves,Athletic Bilbao,0-2,0,2
382,1932-12-25,1932,Real Betis,FC Barcelona,2-1,2,1
383,1932-12-25,1932,Espanyol Barcelona,Real Sociedad,3-0,3,0
384,1932-12-25,1932,Real Madrid,Valencia CF,6-0,6,0
385,1933-01-01,1932,FC Barcelona,Real Madrid,1-1,1,1
386,1933-01-01,1932,Real Sociedad,Athletic Bilbao,2-4,2,4
