,Date,Season,home,visitor,FT,hgoal,vgoal
0,1994-09-24,1994,AEK,Athinaikos,0-0,0,0
1,1994-09-24,1994,Apollon,Panathinaikos,2-3,2,3
2,1994-09-24,1994,Doxa,Olympiakos,0-1,0,1
3,1994-09-24,1994,Edessaikos,Levadiakos,1-0,1,0
4,1994-09-24,1994,Ethnikos,OFI,1-1,1,1
5,1994-09-24,1994,Iraklis,Ionikos,6-1,6,1
6,1994-09-24,1994,Larisa,Aris,0-0,0,0
7,1994-09-24,1994,PAOK,Kavala,4-0,4,0
8,1994-09-24,1994,Xanthi,Panionios,4-1,4,1
9,1994-10-01,1994,Aris,Doxa,3-1,3,1
10,1994-10-01,1994,Athinaikos,Ethnikos,1-1,1,1
11,1994-10-01,1994,Ionikos,Levadiakos,2-0,2,0
12,1994-10-01,1994,Kavala,AEK,0-0,0,0
13,1994-10-01,1994,OFI,Iraklis,2-1,2,1
14,1994-10-01,1994,Olympiakos,Apollon,3-1,3,1
15,1994-10-01,1994,Panathinaikos,Edessaikos,4-1,4,1
16,1994-10-01,1994,Panionios,Larisa,2-1,2,1
17,1994-10-01,1994,PAOK,Xanthi,2-0,2,0
18,1994-10-08,1994,AEK,PAOK,4-3,4,3
19,1994-10-08,1994,Apollon,Aris,2-0,2,0
20,1994-10-08,1994,Doxa,Panionios,1-1,1,1
21,1994-10-08,1994,Edessaikos,Olympiakos,1-1,1,1
22,1994-10-08,1994,Ethnikos,Kavala,4-0,4,0
23,1994-10-08,1994,Ionikos,Panathinaikos,2-5,2,5
24,1994-10-08,1994,Iraklis,Athinaikos,2-0,2,0
25,1994-10-08,1994,Levadiakos,OFI,1-3,1,3
26,1994-10-08,1994,Xanthi,Larisa,2-3,2,3
27,1994-10-15,1994,AEK,Xanthi,1-1,1,1
28,1994-10-15,1994,Aris,Edessaikos,4-0,4,0
29,1994-10-15,1994,Athinaikos,Levadiakos,2-0,2,0
30,1994-10-15,1994,Kavala,Iraklis,0-1,0,1
31,1994-10-15,1994,Larisa,Doxa,3-1,3,1
32,1994-10-15,1994,OFI,Panathinaikos,0-2,0,2
33,1994-10-15,1994,Olympiakos,Ionikos,6-1,6,1
34,1994-10-15,1994,Panionios,Apollon,0-0,0,0
35,1994-10-15,1994,PAOK,Ethnikos,4-0,4,0
36,1994-10-22,1994,Apollon,Larisa,2-1,2,1
37,1994-10-22,1994,Edessaikos,Panionios,0-0,0,0
38,1994-10-22,1994,Ethnikos,AEK,0-2,0,2
39,1994-10-22,1994,Ionikos,Aris,2-0,2,0
40,1994-10-22,1994,Iraklis,PAOK,1-2,1,2
41,1994-10-22,1994,Levadiakos,Kavala,2-1,2,1
42,1994-10-22,1994,OFI,Olympiakos,1-0,1,0
43,1994-10-22,1994,Panathinaikos,Athinaikos,1-0,1,0
44,1994-10-22,1994,Xanthi,Doxa,5-1,5,1
45,1994-10-29,1994,AEK,Iraklis,4-1,4,1
46,1994-10-29,1994,Aris,OFI,0-1,0,1
47,1994-10-29,1994,Athinaikos,Olympiakos,1-0,1,0
48,1994-10-29,1994,Doxa,Apollon,2-1,2,1
49,1994-10-29,1994,Ethnikos,Xanthi,0-0,0,0
50,1994-10-29,1994,Kavala,Panathinaikos,1-5,1,5
51,1994-10-29,1994,Larisa,Edessaikos,0-1,0,1
52,1994-10-29,1994,Panionios,Ionikos,4-2,4,2
53,1994-10-29,1994,PAOK,Levadiakos,0-0,0,0
54,1994-11-05,1994,Athinaikos,Aris,0-1,0,1
55,1994-11-05,1994,Edessaikos,Doxa,5-1,5,1
56,1994-11-05,1994,Ionikos,Larisa,0-0,0,0
57,1994-11-05,1994,Iraklis,Ethnikos,4-0,4,0
58,1994-11-05,1994,Levadiakos,AEK,2-1,2,1
59,1994-11-05,1994,OFI,Panionios,2-0,2,0
60,1994-11-05,1994,Olympiakos,Kavala,7-1,7,1
61,1994-11-05,1994,Panathinaikos,PAOK,3-0,3,0
62,1994-11-05,1994,Xanthi,Apollon,2-2,2,2
63,1994-11-12,1994,AEK,Panathinaikos,0-1,0,1
64,1994-11-12,1994,Apollon,Edessaikos,3-1,3,1
65,1994-11-12,1994,Doxa,Ionikos,0-0,0,0
66,1994-11-12,1994,Ethnikos,Levadiakos,1-1,1,1
67,1994-11-12,1994,Iraklis,Xanthi,3-2,3,2
68,1994-11-12,1994,Kavala,Aris,0-2,0,2
69,1994-11-12,1994,Larisa,OFI,1-1,1,1
70,1994-11-12,1994,Panionios,Athinaikos,0-0,0,0
71,1994-11-12,1994,PAOK,Olympiakos,3-0,3,0
72,1994-11-19,1994,Olympiakos,AEK,0-1,0,1
73,1994-11-20,1994,Athinaikos,Larisa,0-0,0,0
74,1994-11-20,1994,Ionikos,Apollon,0-3,0,3
75,1994-11-20,1994,Kavala,Panionios,1-0,1,0
76,1994-11-20,1994,Levadiakos,Iraklis,1-2,1,2
77,1994-11-20,1994,OFI,Doxa,5-0,5,0
78,1994-11-20,1994,Panathinaikos,Ethnikos,3-0,3,0
79,1994-11-20,1994,Xanthi,Edessaikos,1-0,1,0
80,1994-11-27,1994,AEK,Aris,3-1,3,1
81,1994-11-27,1994,Apollon,OFI,1-2,1,2
82,1994-11-27,1994,Doxa,Athinaikos,1-0,1,0
83,1994-11-27,1994,Edessaikos,Ionikos,2-0,2,0
84,1994-11-27,1994,Ethnikos,Olympiakos,0-1,0,1
85,1994-11-27,1994,Iraklis,Panathinaikos,0-0,0,0
86,1994-11-27,1994,Larisa,Kavala,1-0,1,0
87,1994-11-27,1994,Levadiakos,Xanthi,0-0,0,0
88,1994-11-27,1994,Panionios,PAOK,3-1,3,1
89,1994-12-04,1994,Aris,Ethnikos,0-0,0,0
90,1994-12-04,1994,Athinaikos,Apollon,0-1,0,1
91,1994-12-04,1994,Kavala,Doxa,1-1,1,1
92,1994-12-04,1994,OFI,Edessaikos,1-0,1,0
93,1994-12-04,1994,Olympiakos,Iraklis,0-0,0,0
94,1994-12-04,1994,Panathinaikos,Levadiakos,5-0,5,0
95,1994-12-04,1994,Panionios,AEK,2-3,2,3
96,1994-12-04,1994,PAOK,Larisa,5-0,5,0
97,1994-12-04,1994,Xanthi,Ionikos,1-0,1,0
98,1994-12-10,1994,Levadiakos,Olympiakos,0-2,0,2
99,1994-12-11,1994,Apollon,Kavala,2-0,2,0
100,1994-12-11,1994,Doxa,PAOK,0-0,0,0
101,1994-12-11,1994,Edessaikos,Athinaikos,1-0,1,0
102,1994-12-11,1994,Ethnikos,Panionios,1-1,1,1
103,1994-12-11,1994,Ionikos,OFI,1-0,1,0
104,1994-12-11,1994,Iraklis,Aris,3-1,3,1
105,1994-12-11,1994,Larisa,AEK,0-0,0,0
106,1994-12-11,1994,Panathinaikos,Xanthi,3-1,3,1
107,1994-12-27,1994,AEK,Doxa,5-1,5,1
108,1994-12-28,1994,Aris,Levadiakos,2-1,2,1
109,1994-12-28,1994,Athinaikos,Ionikos,1-0,1,0
110,1994-12-28,1994,Kavala,Edessaikos,1-0,1,0
111,1994-12-28,1994,Larisa,Ethnikos,2-1,2,1
112,1994-12-28,1994,Olympiakos,Panathinaikos,1-1,1,1
113,1994-12-28,1994,Panionios,Iraklis,2-1,2,1
114,1994-12-28,1994,PAOK,Apollon,1-1,1,1
115,1994-12-28,1994,Xanthi,OFI,1-1,1,1
116,1995-01-07,1994,Apollon,AEK,1-2,1,2
117,1995-01-08,1994,Doxa,Ethnikos,2-0,2,0
118,1995-01-08,1994,Edessaikos,PAOK,2-0,2,0
119,1995-01-08,1994,Ionikos,Kavala,2-1,2,1
120,1995-01-08,1994,Iraklis,Larisa,1-0,1,0
121,1995-01-08,1994,Levadiakos,Panionios,1-0,1,0
122,1995-01-08,1994,OFI,Athinaikos,1-0,1,0
123,1995-01-08,1994,Olympiakos,Xanthi,5-1,5,1
124,1995-01-08,1994,Panathinaikos,Aris,1-1,1,1
125,1995-01-15,1994,AEK,Edessaikos,5-2,5,2
126,1995-01-15,1994,Doxa,Iraklis,2-1,2,1
127,1995-01-15,1994,Ethnikos,Apollon,1-0,1,0
128,1995-01-15,1994,Larisa,Levadiakos,3-0,3,0
129,1995-01-15,1994,Panionios,Panathinaikos,0-6,0,6
130,1995-01-21,1994,Ionikos,AEK,0-0,0,0
131,1995-01-22,1994,Apollon,Iraklis,3-0,3,0
132,1995-01-22,1994,Aris,Xanthi,0-1,0,1
133,1995-01-22,1994,Athinaikos,Kavala,3-0,3,0
134,1995-01-22,1994,Levadiakos,Doxa,4-1,4,1
135,1995-01-22,1994,OFI,PAOK,2-1,2,1
136,1995-01-22,1994,Olympiakos,Panionios,2-0,2,0
137,1995-01-22,1994,Panathinaikos,Larisa,2-0,2,0
138,1995-01-28,1994,Doxa,Panathinaikos,0-1,0,1
139,1995-01-29,1994,AEK,OFI,4-0,4,0
140,1995-01-29,1994,Apollon,Levadiakos,3-0,3,0
141,1995-01-29,1994,Ethnikos,Ionikos,1-0,1,0
142,1995-01-29,1994,Iraklis,Edessaikos,4-1,4,1
143,1995-01-29,1994,Larisa,Olympiakos,2-1,2,1
144,1995-01-29,1994,Panionios,Aris,0-1,0,1
145,1995-01-29,1994,PAOK,Athinaikos,2-0,2,0
146,1995-01-29,1994,Xanthi,Kavala,1-0,1,0
147,1995-02-01,1994,Aris,Olympiakos,2-1,2,1
148,1995-02-01,1994,PAOK,Ionikos,2-0,2,0
149,1995-02-01,1994,Xanthi,Athinaikos,1-1,1,1
150,1995-02-04,1994,Athinaikos,AEK,0-0,0,0
151,1995-02-05,1994,Aris,Larisa,1-0,1,0
152,1995-02-05,1994,Ionikos,Iraklis,1-1,1,1
153,1995-02-05,1994,Kavala,PAOK,0-1,0,1
154,1995-02-05,1994,Levadiakos,Edessaikos,1-2,1,2
155,1995-02-05,1994,OFI,Ethnikos,3-1,3,1
156,1995-02-05,1994,Olympiakos,Doxa,2-0,2,0
157,1995-02-05,1994,Panathinaikos,Apollon,1-0,1,0
158,1995-02-05,1994,Panionios,Xanthi,2-0,2,0
159,1995-02-08,1994,Aris,PAOK,0-4,0,4
160,1995-02-08,1994,Edessaikos,Ethnikos,2-2,2,2
161,1995-02-11,1994,Edessaikos,Panathinaikos,0-2,0,2
162,1995-02-12,1994,AEK,Kavala,3-0,3,0
163,1995-02-12,1994,Apollon,Olympiakos,0-2,0,2
164,1995-02-12,1994,Doxa,Aris,1-0,1,0
165,1995-02-12,1994,Ethnikos,Athinaikos,1-2,1,2
166,1995-02-12,1994,Iraklis,OFI,2-1,2,1
167,1995-02-12,1994,Larisa,Panionios,1-0,1,0
168,1995-02-12,1994,Levadiakos,Ionikos,1-0,1,0
169,1995-02-12,1994,Xanthi,PAOK,3-0,3,0
170,1995-02-18,1994,Athinaikos,Iraklis,1-1,1,1
171,1995-02-19,1994,Aris,Apollon,4-1,4,1
172,1995-02-19,1994,Kavala,Ethnikos,1-2,1,2
173,1995-02-19,1994,Larisa,Xanthi,6-1,6,1
174,1995-02-19,1994,OFI,Levadiakos,0-0,0,0
175,1995-02-19,1994,Olympiakos,Edessaikos,1-0,1,0
176,1995-02-19,1994,Panathinaikos,Ionikos,2-0,2,0
177,1995-02-19,1994,Panionios,Doxa,3-0,3,0
178,1995-02-19,1994,PAOK,AEK,1-1,1,1
179,1995-02-25,1994,Apollon,Panionios,2-1,2,1
180,1995-02-25,1994,Xanthi,AEK,1-1,1,1
181,1995-02-26,1994,Doxa,Larisa,2-1,2,1
182,1995-02-26,1994,Edessaikos,Aris,2-3,2,3
183,1995-02-26,1994,Ethnikos,PAOK,3-1,3,1
184,1995-02-26,1994,Ionikos,Olympiakos,2-2,2,2
185,1995-02-26,1994,Iraklis,Kavala,2-0,2,0
186,1995-02-26,1994,Levadiakos,Athinaikos,0-2,0,2
187,1995-02-26,1994,Panathinaikos,OFI,2-0,2,0
188,1995-03-04,1994,Athinaikos,Panathinaikos,0-0,0,0
189,1995-03-05,1994,AEK,Ethnikos,2-1,2,1
190,1995-03-05,1994,Aris,Ionikos,1-0,1,0
191,1995-03-05,1994,Doxa,Xanthi,0-1,0,1
192,1995-03-05,1994,Kavala,Levadiakos,3-1,3,1
193,1995-03-05,1994,Larisa,Apollon,2-0,2,0
194,1995-03-05,1994,Olympiakos,OFI,2-1,2,1
195,1995-03-05,1994,Panionios,Edessaikos,3-1,3,1
196,1995-03-05,1994,PAOK,Iraklis,0-0,0,0
197,1995-03-12,1994,Apollon,Doxa,5-0,5,0
198,1995-03-12,1994,Edessaikos,Larisa,3-2,3,2
199,1995-03-12,1994,Ionikos,Panionios,0-2,0,2
200,1995-03-12,1994,Iraklis,AEK,3-3,3,3
201,1995-03-12,1994,Levadiakos,PAOK,0-1,0,1
202,1995-03-12,1994,OFI,Aris,0-1,0,1
203,1995-03-12,1994,Olympiakos,Athinaikos,4-1,4,1
204,1995-03-12,1994,Panathinaikos,Kavala,3-2,3,2
205,1995-03-12,1994,Xanthi,Ethnikos,2-1,2,1
206,1995-03-18,1994,Kavala,Olympiakos,0-2,0,2
207,1995-03-19,1994,AEK,Levadiakos,4-0,4,0
208,1995-03-19,1994,Apollon,Xanthi,3-1,3,1
209,1995-03-19,1994,Aris,Athinaikos,2-0,2,0
210,1995-03-19,1994,Doxa,Edessaikos,1-2,1,2
211,1995-03-19,1994,Ethnikos,Iraklis,0-1,0,1
212,1995-03-19,1994,Larisa,Ionikos,0-1,0,1
213,1995-03-19,1994,Panionios,OFI,1-0,1,0
214,1995-03-19,1994,PAOK,Panathinaikos,2-0,2,0
215,1995-03-25,1994,Panathinaikos,AEK,3-0,3,0
216,1995-03-26,1994,Aris,Kavala,3-1,3,1
217,1995-03-26,1994,Athinaikos,Panionios,3-1,3,1
218,1995-03-26,1994,Edessaikos,Apollon,0-1,0,1
219,1995-03-26,1994,Ionikos,Doxa,2-0,2,0
220,1995-03-26,1994,Levadiakos,Ethnikos,1-3,1,3
221,1995-03-26,1994,Olympiakos,PAOK,2-0,2,0
222,1995-03-26,1994,Xanthi,Iraklis,2-1,2,1
223,1995-03-29,1994,Kavala,OFI,0-1,0,1
224,1995-04-01,1994,AEK,Olympiakos,2-2,2,2
225,1995-04-02,1994,Apollon,Ionikos,2-1,2,1
226,1995-04-02,1994,Doxa,OFI,2-1,2,1
227,1995-04-02,1994,Edessaikos,Xanthi,2-0,2,0
228,1995-04-02,1994,Ethnikos,Panathinaikos,1-2,1,2
229,1995-04-02,1994,Iraklis,Levadiakos,3-1,3,1
230,1995-04-02,1994,Larisa,Athinaikos,1-1,1,1
231,1995-04-02,1994,Panionios,Kavala,2-5,2,5
232,1995-04-02,1994,PAOK,Aris,2-0,2,0
233,1995-04-08,1994,Panathinaikos,Iraklis,3-0,3,0
234,1995-04-09,1994,Aris,AEK,2-1,2,1
235,1995-04-09,1994,Athinaikos,Doxa,4-0,4,0
236,1995-04-09,1994,Ionikos,Edessaikos,1-0,1,0
237,1995-04-09,1994,Kavala,Larisa,2-2,2,2
238,1995-04-09,1994,OFI,Apollon,1-4,1,4
239,1995-04-09,1994,Olympiakos,Ethnikos,3-1,3,1
240,1995-04-09,1994,PAOK,Panionios,2-0,2,0
241,1995-04-09,1994,Xanthi,Levadiakos,2-1,2,1
242,1995-04-16,1994,AEK,Panionios,2-0,2,0
243,1995-04-16,1994,Apollon,Athinaikos,4-0,4,0
244,1995-04-16,1994,Doxa,Kavala,4-1,4,1
245,1995-04-16,1994,Edessaikos,OFI,3-1,3,1
246,1995-04-16,1994,Ethnikos,Aris,1-1,1,1
247,1995-04-16,1994,Ionikos,Xanthi,4-1,4,1
248,1995-04-16,1994,Iraklis,Olympiakos,0-0,0,0
249,1995-04-16,1994,Larisa,PAOK,0-2,0,2
250,1995-04-16,1994,Levadiakos,Panathinaikos,0-3,0,3
251,1995-04-23,1994,OFI,Larisa,0-1,0,1
252,1995-04-29,1994,Xanthi,Panathinaikos,3-2,3,2
253,1995-04-30,1994,AEK,Larisa,2-0,2,0
254,1995-04-30,1994,Aris,Iraklis,1-1,1,1
255,1995-04-30,1994,Athinaikos,Edessaikos,2-1,2,1
256,1995-04-30,1994,Kavala,Apollon,0-2,0,2
257,1995-04-30,1994,OFI,Ionikos,3-0,3,0
258,1995-04-30,1994,Olympiakos,Levadiakos,4-0,4,0
259,1995-04-30,1994,Panionios,Ethnikos,0-0,0,0
260,1995-04-30,1994,PAOK,Doxa,1-0,1,0
261,1995-05-09,1994,Doxa,AEK,0-1,0,1
262,1995-05-10,1994,Apollon,PAOK,2-1,2,1
263,1995-05-10,1994,Edessaikos,Kavala,5-0,5,0
264,1995-05-10,1994,Ethnikos,Larisa,3-2,3,2
265,1995-05-10,1994,Ionikos,Athinaikos,1-0,1,0
266,1995-05-10,1994,Iraklis,Panionios,4-1,4,1
267,1995-05-10,1994,Levadiakos,Aris,0-2,0,2
268,1995-05-10,1994,OFI,Xanthi,2-1,2,1
269,1995-05-10,1994,Panathinaikos,Olympiakos,1-1,1,1
270,1995-05-14,1994,AEK,Apollon,1-2,1,2
271,1995-05-14,1994,Aris,Panathinaikos,2-1,2,1
272,1995-05-14,1994,Athinaikos,OFI,1-0,1,0
273,1995-05-14,1994,Ethnikos,Doxa,1-0,1,0
274,1995-05-14,1994,Kavala,Ionikos,1-1,1,1
275,1995-05-14,1994,Larisa,Iraklis,1-3,1,3
276,1995-05-14,1994,Panionios,Levadiakos,3-0,3,0
277,1995-05-14,1994,PAOK,Edessaikos,2-1,2,1
278,1995-05-14,1994,Xanthi,Olympiakos,3-2,3,2
279,1995-05-21,1994,Apollon,Ethnikos,3-0,3,0
280,1995-05-21,1994,Athinaikos,Xanthi,2-2,2,2
281,1995-05-21,1994,Edessaikos,AEK,2-1,2,1
282,1995-05-21,1994,Ionikos,PAOK,0-2,0,2
283,1995-05-21,1994,Iraklis,Doxa,3-1,3,1
284,1995-05-21,1994,Levadiakos,Larisa,1-2,1,2
285,1995-05-21,1994,OFI,Kavala,2-0,2,0
286,1995-05-21,1994,Olympiakos,Aris,2-1,2,1
287,1995-05-21,1994,Panathinaikos,Panionios,6-1,6,1
288,1995-05-27,1994,Larisa,Panathinaikos,0-1,0,1
289,1995-05-28,1994,AEK,Ionikos,0-0,0,0
290,1995-05-28,1994,Doxa,Levadiakos,2-2,2,2
291,1995-05-28,1994,Ethnikos,Edessaikos,3-0,3,0
292,1995-05-28,1994,Iraklis,Apollon,3-0,3,0
293,1995-05-28,1994,Kavala,Athinaikos,3-0,3,0
294,1995-05-28,1994,Panionios,Olympiakos,0-3,0,3
295,1995-05-28,1994,PAOK,OFI,1-0,1,0
296,1995-05-28,1994,Xanthi,Aris,1-2,1,2
297,1995-06-03,1994,OFI,AEK,1-2,1,2
298,1995-06-04,1994,Aris,Panionios,2-0,2,0
299,1995-06-04,1994,Athinaikos,PAOK,1-2,1,2
300,1995-06-04,1994,Edessaikos,Iraklis,1-3,1,3
301,1995-06-04,1994,Ionikos,Ethnikos,0-3,0,3
302,1995-06-04,1994,Kavala,Xanthi,1-4,1,4
303,1995-06-04,1994,Levadiakos,Apollon,1-2,1,2
304,1995-06-04,1994,Olympiakos,Larisa,4-3,4,3
305,1995-06-04,1994,Panathinaikos,Doxa,5-0,5,0
306,1995-08-26,1995,Kalamata,OFI,2-3,2,3
307,1995-08-27,1995,AEK,Paniliakos,3-0,3,0
308,1995-08-27,1995,Athinaikos,Olympiakos,0-1,0,1
309,1995-08-27,1995,Edessaikos,Apollon,0-0,0,0
310,1995-08-27,1995,Ethnikos,Panahaiki,1-2,1,2
311,1995-08-27,1995,Ionikos,Panionios,2-1,2,1
312,1995-08-27,1995,Iraklis,Aris,3-2,3,2
313,1995-08-27,1995,Larisa,Panathinaikos,0-1,0,1
314,1995-08-27,1995,Xanthi,PAOK,2-2,2,2
315,1995-09-09,1995,Panathinaikos,Xanthi,2-0,2,0
316,1995-09-09,1995,Panionios,Olympiakos,1-2,1,2
317,1995-09-10,1995,Apollon,Larisa,4-0,4,0
318,1995-09-10,1995,Aris,AEK,2-1,2,1
319,1995-09-10,1995,Ethnikos,Kalamata,2-3,2,3
320,1995-09-10,1995,OFI,Edessaikos,4-1,4,1
321,1995-09-10,1995,Panahaiki,Iraklis,1-0,1,0
322,1995-09-10,1995,Paniliakos,Ionikos,0-0,0,0
323,1995-09-10,1995,PAOK,Athinaikos,1-0,1,0
324,1995-09-17,1995,AEK,Panahaiki,5-1,5,1
325,1995-09-17,1995,Athinaikos,Panathinaikos,1-2,1,2
326,1995-09-17,1995,Ionikos,Aris,3-1,3,1
327,1995-09-17,1995,Iraklis,Ethnikos,4-1,4,1
328,1995-09-17,1995,Kalamata,Edessaikos,1-1,1,1
329,1995-09-17,1995,Larisa,OFI,2-6,2,6
330,1995-09-17,1995,Olympiakos,Paniliakos,3-0,3,0
331,1995-09-17,1995,Panionios,PAOK,2-1,2,1
332,1995-09-17,1995,Xanthi,Apollon,1-0,1,0
333,1995-09-23,1995,Aris,Olympiakos,0-0,0,0
334,1995-09-23,1995,Panathinaikos,Panionios,5-3,5,3
335,1995-09-24,1995,Apollon,Athinaikos,0-0,0,0
336,1995-09-24,1995,Edessaikos,Larisa,3-1,3,1
337,1995-09-24,1995,Ethnikos,AEK,0-3,0,3
338,1995-09-24,1995,Iraklis,Kalamata,2-1,2,1
339,1995-09-24,1995,OFI,Xanthi,3-0,3,0
340,1995-09-24,1995,Panahaiki,Ionikos,1-2,1,2
341,1995-09-24,1995,Paniliakos,PAOK,1-1,1,1
342,1995-09-30,1995,Kalamata,Larisa,5-0,5,0
343,1995-10-01,1995,Athinaikos,OFI,3-2,3,2
344,1995-10-01,1995,Ionikos,Ethnikos,4-1,4,1
345,1995-10-01,1995,Olympiakos,Panahaiki,6-1,6,1
346,1995-10-01,1995,Paniliakos,Panathinaikos,0-1,0,1
347,1995-10-01,1995,Panionios,Apollon,2-2,2,2
348,1995-10-01,1995,PAOK,Aris,1-0,1,0
349,1995-10-01,1995,Xanthi,Edessaikos,1-1,1,1
350,1995-10-02,1995,AEK,Iraklis,3-1,3,1
351,1995-10-14,1995,Aris,Panathinaikos,1-1,1,1
352,1995-10-14,1995,Ethnikos,Olympiakos,0-3,0,3
353,1995-10-15,1995,AEK,Kalamata,5-1,5,1
354,1995-10-15,1995,Apollon,Paniliakos,2-1,2,1
355,1995-10-15,1995,Edessaikos,Athinaikos,5-2,5,2
356,1995-10-15,1995,Iraklis,Ionikos,3-1,3,1
357,1995-10-15,1995,Larisa,Xanthi,1-2,1,2
358,1995-10-15,1995,OFI,Panionios,2-2,2,2
359,1995-10-15,1995,Panahaiki,PAOK,3-2,3,2
360,1995-10-21,1995,Paniliakos,OFI,4-2,4,2
361,1995-10-22,1995,Aris,Apollon,2-0,2,0
362,1995-10-22,1995,Athinaikos,Larisa,1-0,1,0
363,1995-10-22,1995,Kalamata,Xanthi,1-1,1,1
364,1995-10-22,1995,Olympiakos,Iraklis,2-1,2,1
365,1995-10-22,1995,Panathinaikos,Panahaiki,1-0,1,0
366,1995-10-22,1995,Panionios,Edessaikos,1-2,1,2
367,1995-10-22,1995,PAOK,Ethnikos,2-0,2,0
368,1995-10-23,1995,Ionikos,AEK,1-4,1,4
369,1995-10-28,1995,AEK,Olympiakos,1-1,1,1
370,1995-10-28,1995,Ethnikos,Panathinaikos,0-0,0,0
371,1995-10-29,1995,Edessaikos,Paniliakos,1-3,1,3
372,1995-10-29,1995,Ionikos,Kalamata,2-2,2,2
373,1995-10-29,1995,Iraklis,PAOK,2-2,2,2
374,1995-10-29,1995,Larisa,Panionios,0-0,0,0
375,1995-10-29,1995,OFI,Aris,2-0,2,0
376,1995-10-29,1995,Panahaiki,Apollon,2-1,2,1
377,1995-10-29,1995,Xanthi,Athinaikos,3-0,3,0
378,1995-11-04,1995,Panahaiki,OFI,0-1,0,1
379,1995-11-05,1995,Apollon,Ethnikos,3-1,3,1
380,1995-11-05,1995,Aris,Edessaikos,2-0,2,0
381,1995-11-05,1995,Kalamata,Athinaikos,1-0,1,0
382,1995-11-05,1995,Olympiakos,Ionikos,1-1,1,1
383,1995-11-05,1995,Panathinaikos,Iraklis,4-0,4,0
384,1995-11-05,1995,Paniliakos,Larisa,4-2,4,2
385,1995-11-05,1995,Panionios,Xanthi,3-0,3,0
386,1995-11-06,1995,PAOK,AEK,1-3,1,3
387,1995-11-18,1995,AEK,Panathinaikos,1-0,1,0
388,1995-11-18,1995,Athinaikos,Panionios,2-1,2,1
389,1995-11-18,1995,Edessaikos,Panahaiki,2-0,2,0
390,1995-11-18,1995,Ionikos,PAOK,0-0,0,0
391,1995-11-18,1995,Iraklis,Apollon,1-1,1,1
392,1995-11-18,1995,Larisa,Aris,1-0,1,0
393,1995-11-18,1995,OFI,Ethnikos,3-2,3,2
394,1995-11-18,1995,Olympiakos,Kalamata,4-1,4,1
395,1995-11-18,1995,Xanthi,Paniliakos,1-3,1,3
396,1995-11-25,1995,OFI,Iraklis,0-0,0,0
397,1995-11-26,1995,Apollon,AEK,0-3,0,3
398,1995-11-26,1995,Aris,Xanthi,2-2,2,2
399,1995-11-26,1995,Ethnikos,Edessaikos,1-1,1,1
400,1995-11-26,1995,Kalamata,Panionios,1-0,1,0
401,1995-11-26,1995,Panahaiki,Larisa,1-1,1,1
402,1995-11-26,1995,Panathinaikos,Ionikos,3-0,3,0
403,1995-11-26,1995,Paniliakos,Athinaikos,4-1,4,1
404,1995-11-26,1995,PAOK,Olympiakos,0-0,0,0
405,1995-12-03,1995,AEK,OFI,4-0,4,0
406,1995-12-03,1995,Athinaikos,Aris,0-0,0,0
407,1995-12-03,1995,Edessaikos,Iraklis,2-0,2,0
408,1995-12-03,1995,Ionikos,Apollon,1-2,1,2
409,1995-12-03,1995,Larisa,Ethnikos,0-1,0,1
410,1995-12-03,1995,Olympiakos,Panathinaikos,1-2,1,2
411,1995-12-03,1995,Panionios,Paniliakos,1-0,1,0
412,1995-12-03,1995,PAOK,Kalamata,1-1,1,1
413,1995-12-03,1995,Xanthi,Panahaiki,3-1,3,1
414,1995-12-10,1995,Apollon,Olympiakos,3-4,3,4
415,1995-12-10,1995,Aris,Panionios,4-2,4,2
416,1995-12-10,1995,Edessaikos,AEK,2-5,2,5
417,1995-12-10,1995,Ethnikos,Xanthi,1-2,1,2
418,1995-12-10,1995,Iraklis,Larisa,2-1,2,1
419,1995-12-10,1995,Kalamata,Paniliakos,1-1,1,1
420,1995-12-10,1995,OFI,Ionikos,3-1,3,1
421,1995-12-10,1995,Panahaiki,Athinaikos,2-0,2,0
422,1995-12-10,1995,Panathinaikos,PAOK,2-0,2,0
423,1995-12-17,1995,Athinaikos,Ethnikos,2-0,2,0
424,1995-12-17,1995,Ionikos,Edessaikos,3-0,3,0
425,1995-12-17,1995,Larisa,AEK,1-0,1,0
426,1995-12-17,1995,Olympiakos,OFI,3-1,3,1
427,1995-12-17,1995,Panathinaikos,Kalamata,4-0,4,0
428,1995-12-17,1995,Paniliakos,Aris,2-1,2,1
429,1995-12-17,1995,Panionios,Panahaiki,1-0,1,0
430,1995-12-17,1995,PAOK,Apollon,2-1,2,1
431,1995-12-17,1995,Xanthi,Iraklis,0-1,0,1
432,1996-01-06,1995,Apollon,Panathinaikos,2-3,2,3
433,1996-01-07,1995,AEK,Xanthi,2-1,2,1
434,1996-01-07,1995,Edessaikos,Olympiakos,2-5,2,5
435,1996-01-07,1995,Ethnikos,Panionios,2-0,2,0
436,1996-01-07,1995,Iraklis,Athinaikos,1-2,1,2
437,1996-01-07,1995,Kalamata,Aris,1-1,1,1
438,1996-01-07,1995,Larisa,Ionikos,1-0,1,0
439,1996-01-07,1995,OFI,PAOK,2-1,2,1
440,1996-01-07,1995,Panahaiki,Paniliakos,0-0,0,0
441,1996-01-13,1995,Athinaikos,AEK,0-1,0,1
442,1996-01-14,1995,Apollon,Kalamata,2-1,2,1
