,Date,Season,home,visitor,FT,hgoal,vgoal
0,1934-09-30,1934,Lazio Roma,US Livorno,6-1,6,1
1,1934-09-30,1934,Torino FC,Unione Triestina,3-1,3,1
2,1934-09-30,1934,Sampierdarenese,Bologna FC,2-1,2,1
3,1934-09-30,1934,SSC Napoli,US Alessandria 1912,0-1,0,1
4,1934-09-30,1934,ACF Fiorentina,AS Roma,4-1,4,1
5,1934-09-30,1934,Brescia Calcio,Juventus,0-2,0,2
6,1934-09-30,1934,Inter,US Palermo,3-0,3,0
7,1934-09-30,1934,Pro Vercelli,AC Milan,1-2,1,2
8,1934-10-07,1934,AC Milan,ACF Fiorentina,1-1,1,1
9,1934-10-07,1934,US Livorno,Inter,1-1,1,1
10,1934-10-07,1934,Unione Triestina,Lazio Roma,2-1,2,1
11,1934-10-07,1934,AS Roma,Brescia Calcio,4-0,4,0
12,1934-10-07,1934,US Alessandria 1912,Sampierdarenese,2-2,2,2
13,1934-10-07,1934,Juventus,SSC Napoli,2-1,2,1
14,1934-10-07,1934,Bologna FC,Torino FC,3-1,3,1
15,1934-10-07,1934,US Palermo,Pro Vercelli,2-0,2,0
16,1934-10-14,1934,Lazio Roma,Bologna FC,2-1,2,1
17,1934-10-14,1934,Torino FC,US Alessandria 1912,2-1,2,1
18,1934-10-14,1934,Sampierdarenese,Juventus,0-1,0,1
19,1934-10-14,1934,SSC Napoli,AS Roma,3-2,3,2
20,1934-10-14,1934,ACF Fiorentina,Pro Vercelli,1-0,1,0
21,1934-10-14,1934,Brescia Calcio,AC Milan,2-0,2,0
22,1934-10-14,1934,Inter,Unione Triestina,7-0,7,0
23,1934-10-14,1934,US Palermo,US Livorno,2-2,2,2
24,1934-10-21,1934,Juventus,Torino FC,1-1,1,1
25,1934-10-21,1934,US Livorno,Unione Triestina,1-0,1,0
26,1934-10-21,1934,AS Roma,Sampierdarenese,2-0,2,0
27,1934-10-21,1934,Pro Vercelli,Brescia Calcio,1-1,1,1
28,1934-10-21,1934,ACF Fiorentina,US Palermo,2-0,2,0
29,1934-10-21,1934,Bologna FC,Inter,0-0,0,0
30,1934-10-21,1934,US Alessandria 1912,Lazio Roma,1-2,1,2
31,1934-10-21,1934,AC Milan,SSC Napoli,2-2,2,2
32,1934-11-04,1934,US Livorno,Bologna FC,4-1,4,1
33,1934-11-04,1934,Unione Triestina,US Palermo,1-1,1,1
34,1934-11-04,1934,Torino FC,AS Roma,2-3,2,3
35,1934-11-04,1934,SSC Napoli,Pro Vercelli,1-0,1,0
36,1934-11-04,1934,Lazio Roma,Juventus,5-3,5,3
37,1934-11-04,1934,Brescia Calcio,ACF Fiorentina,1-1,1,1
38,1934-11-04,1934,Inter,US Alessandria 1912,0-0,0,0
39,1934-11-04,1934,Sampierdarenese,AC Milan,0-0,0,0
40,1934-11-18,1934,ACF Fiorentina,SSC Napoli,3-2,3,2
41,1934-11-18,1934,AS Roma,Lazio Roma,1-1,1,1
42,1934-11-18,1934,Pro Vercelli,Sampierdarenese,2-3,2,3
43,1934-11-18,1934,US Palermo,Brescia Calcio,0-0,0,0
44,1934-11-18,1934,Juventus,Inter,1-0,1,0
45,1934-11-18,1934,Bologna FC,Unione Triestina,1-3,1,3
46,1934-11-18,1934,US Alessandria 1912,US Livorno,4-1,4,1
47,1934-11-18,1934,AC Milan,Torino FC,0-0,0,0
48,1934-11-25,1934,SSC Napoli,Brescia Calcio,2-0,2,0
49,1934-11-25,1934,Unione Triestina,US Alessandria 1912,3-1,3,1
50,1934-11-25,1934,Torino FC,Pro Vercelli,2-0,2,0
51,1934-11-25,1934,US Palermo,Bologna FC,0-1,0,1
52,1934-11-25,1934,US Livorno,Juventus,1-2,1,2
53,1934-11-25,1934,Lazio Roma,AC Milan,1-4,1,4
54,1934-11-25,1934,Inter,AS Roma,0-1,0,1
55,1934-11-25,1934,Sampierdarenese,ACF Fiorentina,0-1,0,1
56,1934-12-02,1934,ACF Fiorentina,Torino FC,4-0,4,0
57,1934-12-02,1934,Pro Vercelli,Lazio Roma,1-0,1,0
58,1934-12-02,1934,SSC Napoli,US Palermo,6-0,6,0
59,1934-12-02,1934,AS Roma,US Livorno,5-1,5,1
60,1934-12-02,1934,Juventus,Unione Triestina,0-0,0,0
61,1934-12-02,1934,Brescia Calcio,Sampierdarenese,1-0,1,0
62,1934-12-02,1934,US Alessandria 1912,Bologna FC,2-0,2,0
63,1934-12-02,1934,AC Milan,Inter,2-2,2,2
64,1934-12-16,1934,US Alessandria 1912,US Palermo,4-2,4,2
65,1934-12-16,1934,Inter,Pro Vercelli,1-0,1,0
66,1934-12-16,1934,Bologna FC,Juventus,2-0,2,0
67,1934-12-16,1934,Lazio Roma,ACF Fiorentina,3-5,3,5
68,1934-12-16,1934,US Livorno,AC Milan,0-2,0,2
69,1934-12-16,1934,Sampierdarenese,SSC Napoli,1-3,1,3
70,1934-12-16,1934,Torino FC,Brescia Calcio,4-2,4,2
71,1934-12-16,1934,Unione Triestina,AS Roma,0-2,0,2
72,1934-12-23,1934,US Palermo,Sampierdarenese,1-0,1,0
73,1934-12-23,1934,Pro Vercelli,US Livorno,0-1,0,1
74,1934-12-23,1934,SSC Napoli,Torino FC,2-1,2,1
75,1934-12-23,1934,Juventus,US Alessandria 1912,4-1,4,1
76,1934-12-23,1934,ACF Fiorentina,Inter,1-1,1,1
77,1934-12-23,1934,Brescia Calcio,Lazio Roma,1-0,1,0
78,1934-12-23,1934,AS Roma,Bologna FC,1-1,1,1
79,1934-12-23,1934,AC Milan,Unione Triestina,0-1,0,1
80,1935-01-06,1934,Bologna FC,AC Milan,6-3,6,3
81,1935-01-06,1934,Unione Triestina,Pro Vercelli,3-1,3,1
82,1935-01-06,1934,Torino FC,Sampierdarenese,5-2,5,2
83,1935-01-06,1934,US Palermo,Juventus,0-0,0,0
84,1935-01-06,1934,Lazio Roma,SSC Napoli,3-1,3,1
85,1935-01-06,1934,Inter,Brescia Calcio,5-1,5,1
86,1935-01-06,1934,US Alessandria 1912,AS Roma,1-1,1,1
87,1935-01-06,1934,US Livorno,ACF Fiorentina,1-2,1,2
88,1935-01-13,1934,AC Milan,US Alessandria 1912,2-2,2,2
89,1935-01-13,1934,Torino FC,US Palermo,0-0,0,0
90,1935-01-13,1934,Sampierdarenese,Lazio Roma,2-3,2,3
91,1935-01-13,1934,AS Roma,Juventus,1-2,1,2
92,1935-01-13,1934,ACF Fiorentina,Unione Triestina,1-0,1,0
93,1935-01-13,1934,Brescia Calcio,US Livorno,4-0,4,0
94,1935-01-13,1934,Pro Vercelli,Bologna FC,2-1,2,1
95,1935-01-13,1934,SSC Napoli,Inter,0-1,0,1
96,1935-01-27,1934,Juventus,AC Milan,1-0,1,0
97,1935-01-27,1934,Unione Triestina,Brescia Calcio,3-0,3,0
98,1935-01-27,1934,US Palermo,AS Roma,1-0,1,0
99,1935-01-27,1934,Lazio Roma,Torino FC,1-1,1,1
100,1935-01-27,1934,Bologna FC,ACF Fiorentina,2-1,2,1
101,1935-01-27,1934,Inter,Sampierdarenese,6-1,6,1
102,1935-01-27,1934,US Alessandria 1912,Pro Vercelli,2-1,2,1
103,1935-01-27,1934,US Livorno,SSC Napoli,0-2,0,2
104,1935-02-10,1934,Lazio Roma,US Palermo,1-0,1,0
105,1935-02-10,1934,Torino FC,Inter,1-2,1,2
106,1935-02-10,1934,Sampierdarenese,US Livorno,0-0,0,0
107,1935-02-10,1934,Pro Vercelli,Juventus,0-1,0,1
108,1935-02-10,1934,AC Milan,AS Roma,4-4,4,4
109,1935-02-10,1934,ACF Fiorentina,US Alessandria 1912,4-1,4,1
110,1935-02-10,1934,Brescia Calcio,Bologna FC,1-1,1,1
111,1935-02-10,1934,SSC Napoli,Unione Triestina,2-1,2,1
112,1935-02-10,1934,Juventus,ACF Fiorentina,0-0,0,0
113,1935-02-10,1934,Unione Triestina,Sampierdarenese,2-1,2,1
114,1935-02-10,1934,AS Roma,Pro Vercelli,3-2,3,2
115,1935-02-10,1934,US Livorno,Torino FC,1-1,1,1
116,1935-02-10,1934,Bologna FC,SSC Napoli,3-0,3,0
117,1935-02-10,1934,Inter,Lazio Roma,1-0,1,0
118,1935-02-10,1934,US Alessandria 1912,Brescia Calcio,1-0,1,0
119,1935-02-10,1934,US Palermo,AC Milan,1-0,1,0
120,1935-02-17,1934,Juventus,Brescia Calcio,0-0,0,0
121,1935-02-17,1934,AS Roma,ACF Fiorentina,0-0,0,0
122,1935-02-17,1934,US Palermo,Inter,1-1,1,1
123,1935-02-17,1934,Unione Triestina,Torino FC,1-0,1,0
124,1935-02-17,1934,US Livorno,Lazio Roma,0-2,0,2
125,1935-02-17,1934,Bologna FC,Sampierdarenese,0-1,0,1
126,1935-02-17,1934,US Alessandria 1912,SSC Napoli,4-2,4,2
127,1935-02-17,1934,AC Milan,Pro Vercelli,1-0,1,0
128,1935-02-24,1934,Inter,US Livorno,5-1,5,1
129,1935-02-24,1934,Brescia Calcio,AS Roma,2-1,2,1
130,1935-02-24,1934,ACF Fiorentina,AC Milan,1-0,1,0
131,1935-02-24,1934,Lazio Roma,Unione Triestina,0-0,0,0
132,1935-02-24,1934,SSC Napoli,Juventus,0-0,0,0
133,1935-02-24,1934,Pro Vercelli,US Palermo,0-0,0,0
134,1935-02-24,1934,Sampierdarenese,US Alessandria 1912,2-1,2,1
135,1935-02-24,1934,Torino FC,Bologna FC,0-1,0,1
136,1935-03-03,1934,AC Milan,Brescia Calcio,0-1,0,1
137,1935-03-03,1934,Unione Triestina,Inter,1-1,1,1
138,1935-03-03,1934,Pro Vercelli,ACF Fiorentina,2-0,2,0
139,1935-03-03,1934,Juventus,Sampierdarenese,4-0,4,0
140,1935-03-03,1934,Bologna FC,Lazio Roma,1-2,1,2
141,1935-03-03,1934,US Alessandria 1912,Torino FC,3-0,3,0
142,1935-03-03,1934,AS Roma,SSC Napoli,4-0,4,0
143,1935-03-03,1934,US Livorno,US Palermo,0-3,0,3
144,1935-03-10,1934,Lazio Roma,US Alessandria 1912,0-1,0,1
145,1935-03-10,1934,Unione Triestina,US Livorno,1-2,1,2
146,1935-03-10,1934,Torino FC,Juventus,1-3,1,3
147,1935-03-10,1934,Sampierdarenese,AS Roma,1-0,1,0
148,1935-03-10,1934,SSC Napoli,AC Milan,0-1,0,1
149,1935-03-10,1934,Brescia Calcio,Pro Vercelli,3-0,3,0
150,1935-03-10,1934,Inter,Bologna FC,1-0,1,0
151,1935-03-10,1934,US Palermo,ACF Fiorentina,0-0,0,0
152,1935-03-17,1934,ACF Fiorentina,Brescia Calcio,1-0,1,0
153,1935-03-17,1934,AS Roma,Torino FC,2-1,2,1
154,1935-03-17,1934,Pro Vercelli,SSC Napoli,1-1,1,1
155,1935-03-17,1934,US Palermo,Unione Triestina,2-0,2,0
156,1935-03-17,1934,Juventus,Lazio Roma,6-1,6,1
157,1935-03-17,1934,Bologna FC,US Livorno,4-0,4,0
158,1935-03-17,1934,US Alessandria 1912,Inter,1-3,1,3
159,1935-03-17,1934,AC Milan,Sampierdarenese,2-1,2,1
160,1935-03-31,1934,Inter,Juventus,0-0,0,0
161,1935-03-31,1934,Brescia Calcio,US Palermo,2-2,2,2
162,1935-03-31,1934,Lazio Roma,AS Roma,0-0,0,0
163,1935-03-31,1934,US Livorno,US Alessandria 1912,1-0,1,0
164,1935-03-31,1934,SSC Napoli,ACF Fiorentina,1-1,1,1
165,1935-03-31,1934,Sampierdarenese,Pro Vercelli,0-0,0,0
166,1935-03-31,1934,Torino FC,AC Milan,1-1,1,1
167,1935-03-31,1934,Unione Triestina,Bologna FC,1-3,1,3
168,1935-04-07,1934,Juventus,US Livorno,2-1,2,1
169,1935-04-07,1934,AS Roma,Inter,3-4,3,4
170,1935-04-07,1934,AC Milan,Lazio Roma,1-1,1,1
171,1935-04-07,1934,Brescia Calcio,SSC Napoli,0-1,0,1
172,1935-04-07,1934,Bologna FC,US Palermo,0-0,0,0
173,1935-04-07,1934,US Alessandria 1912,Unione Triestina,3-0,3,0
174,1935-04-07,1934,Pro Vercelli,Torino FC,0-3,0,3
175,1935-04-07,1934,ACF Fiorentina,Sampierdarenese,0-0,0,0
176,1935-04-14,1934,Lazio Roma,Pro Vercelli,6-0,6,0
177,1935-04-14,1934,Unione Triestina,Juventus,2-1,2,1
178,1935-04-14,1934,Torino FC,ACF Fiorentina,1-0,1,0
179,1935-04-14,1934,Sampierdarenese,Brescia Calcio,3-0,3,0
180,1935-04-14,1934,US Livorno,AS Roma,1-1,1,1
181,1935-04-14,1934,Bologna FC,US Alessandria 1912,3-3,3,3
182,1935-04-14,1934,Inter,AC Milan,2-0,2,0
183,1935-04-14,1934,US Palermo,SSC Napoli,2-0,2,0
184,1935-04-21,1934,SSC Napoli,Sampierdarenese,1-1,1,1
185,1935-04-21,1934,AS Roma,Unione Triestina,1-2,1,2
186,1935-04-21,1934,US Palermo,US Alessandria 1912,2-0,2,0
187,1935-04-21,1934,Juventus,Bologna FC,1-0,1,0
188,1935-04-21,1934,ACF Fiorentina,Lazio Roma,2-1,2,1
189,1935-04-21,1934,Brescia Calcio,Torino FC,2-1,2,1
190,1935-04-21,1934,Pro Vercelli,Inter,1-1,1,1
191,1935-04-21,1934,AC Milan,US Livorno,1-1,1,1
192,1935-04-28,1934,US Livorno,Pro Vercelli,1-0,1,0
193,1935-04-28,1934,Unione Triestina,AC Milan,2-1,2,1
194,1935-04-28,1934,Sampierdarenese,US Palermo,1-0,1,0
195,1935-04-28,1934,Lazio Roma,Brescia Calcio,4-0,4,0
196,1935-04-28,1934,Bologna FC,AS Roma,1-1,1,1
197,1935-04-28,1934,Inter,ACF Fiorentina,1-1,1,1
198,1935-04-28,1934,US Alessandria 1912,Juventus,0-0,0,0
199,1935-04-28,1934,Torino FC,SSC Napoli,0-0,0,0
200,1935-05-05,1934,Sampierdarenese,Torino FC,3-2,3,2
201,1935-05-05,1934,Brescia Calcio,Inter,1-1,1,1
202,1935-05-05,1934,ACF Fiorentina,US Livorno,0-1,0,1
203,1935-05-05,1934,Juventus,US Palermo,2-1,2,1
204,1935-05-05,1934,AC Milan,Bologna FC,0-0,0,0
205,1935-05-05,1934,SSC Napoli,Lazio Roma,3-0,3,0
206,1935-05-05,1934,AS Roma,US Alessandria 1912,3-0,3,0
207,1935-05-05,1934,Pro Vercelli,Unione Triestina,4-2,4,2
208,1935-05-13,1934,US Alessandria 1912,AC Milan,2-1,2,1
209,1935-05-13,1934,Inter,SSC Napoli,2-1,2,1
210,1935-05-13,1934,Bologna FC,Pro Vercelli,5-0,5,0
211,1935-05-13,1934,Juventus,AS Roma,2-1,2,1
212,1935-05-13,1934,Lazio Roma,Sampierdarenese,2-1,2,1
213,1935-05-13,1934,US Livorno,Brescia Calcio,3-1,3,1
214,1935-05-13,1934,US Palermo,Torino FC,0-0,0,0
215,1935-05-13,1934,Unione Triestina,ACF Fiorentina,0-1,0,1
216,1935-05-20,1934,Pro Vercelli,US Alessandria 1912,1-0,1,0
217,1935-05-20,1934,Torino FC,Lazio Roma,2-2,2,2
218,1935-05-20,1934,AS Roma,US Palermo,5-1,5,1
219,1935-05-20,1934,Brescia Calcio,Unione Triestina,2-1,2,1
220,1935-05-20,1934,AC Milan,Juventus,3-0,3,0
221,1935-05-20,1934,ACF Fiorentina,Bologna FC,1-0,1,0
222,1935-05-20,1934,SSC Napoli,US Livorno,1-1,1,1
223,1935-05-20,1934,Sampierdarenese,Inter,0-0,0,0
224,1935-05-27,1934,Bologna FC,Brescia Calcio,3-0,3,0
225,1935-05-27,1934,Unione Triestina,SSC Napoli,0-0,0,0
226,1935-05-27,1934,AS Roma,AC Milan,1-0,1,0
227,1935-05-27,1934,US Palermo,Lazio Roma,2-1,2,1
228,1935-05-27,1934,Juventus,Pro Vercelli,3-0,3,0
229,1935-05-27,1934,Inter,Torino FC,4-0,4,0
230,1935-05-27,1934,US Alessandria 1912,ACF Fiorentina,2-0,2,0
231,1935-05-27,1934,US Livorno,Sampierdarenese,0-0,0,0
232,1935-06-02,1934,Pro Vercelli,AS Roma,1-4,1,4
233,1935-06-02,1934,SSC Napoli,Bologna FC,1-1,1,1
234,1935-06-02,1934,Torino FC,US Livorno,1-0,1,0
235,1935-06-02,1934,Brescia Calcio,US Alessandria 1912,1-0,1,0
236,1935-06-02,1934,Lazio Roma,Inter,4-2,4,2
237,1935-06-02,1934,AC Milan,US Palermo,2-1,2,1
238,1935-06-02,1934,ACF Fiorentina,Juventus,0-1,0,1
239,1935-06-02,1934,Sampierdarenese,Unione Triestina,1-0,1,0
240,1935-09-22,1935,Brescia Calcio,Inter,1-0,1,0
241,1935-09-22,1935,Unione Triestina,ACF Fiorentina,5-1,5,1
242,1935-09-22,1935,Sampierdarenese,SSC Napoli,2-2,2,2
243,1935-09-22,1935,AS Roma,Torino FC,1-0,1,0
244,1935-09-22,1935,Juventus,US Palermo,3-1,3,1
245,1935-09-22,1935,Bologna FC,Genova 1893 Circolo del Calcio,4-1,4,1
246,1935-09-22,1935,AS Bari,Lazio Roma,1-1,1,1
247,1935-09-22,1935,AC Milan,US Alessandria 1912,2-0,2,0
248,1935-09-29,1935,ACF Fiorentina,Bologna FC,0-1,0,1
249,1935-09-29,1935,US Palermo,AS Bari,2-1,2,1
250,1935-09-29,1935,SSC Napoli,Brescia Calcio,1-0,1,0
251,1935-09-29,1935,Torino FC,Juventus,2-2,2,2
252,1935-09-29,1935,Genova 1893 Circolo del Calcio,AS Roma,2-1,2,1
253,1935-09-29,1935,Inter,AC Milan,1-1,1,1
254,1935-09-29,1935,US Alessandria 1912,Sampierdarenese,1-1,1,1
255,1935-09-29,1935,Lazio Roma,Unione Triestina,3-2,3,2
256,1935-10-06,1935,Bologna FC,Inter,3-0,3,0
257,1935-10-06,1935,Brescia Calcio,Torino FC,2-2,2,2
258,1935-10-06,1935,Juventus,Lazio Roma,2-1,2,1
259,1935-10-06,1935,AC Milan,ACF Fiorentina,1-0,1,0
260,1935-10-06,1935,US Palermo,US Alessandria 1912,1-0,1,0
261,1935-10-06,1935,AS Roma,SSC Napoli,1-0,1,0
262,1935-10-06,1935,Sampierdarenese,Genova 1893 Circolo del Calcio,1-2,1,2
263,1935-10-06,1935,Unione Triestina,AS Bari,4-1,4,1
264,1935-10-13,1935,Lazio Roma,AS Roma,0-1,0,1
265,1935-10-13,1935,Genova 1893 Circolo del Calcio,Juventus,1-1,1,1
266,1935-10-13,1935,Torino FC,Unione Triestina,5-3,5,3
267,1935-10-13,1935,US Alessandria 1912,Brescia Calcio,5-0,5,0
268,1935-10-13,1935,AS Bari,AC Milan,0-2,0,2
269,1935-10-13,1935,ACF Fiorentina,Sampierdarenese,1-1,1,1
270,1935-10-13,1935,Inter,US Palermo,4-0,4,0
271,1935-10-13,1935,SSC Napoli,Bologna FC,0-1,0,1
272,1935-10-20,1935,AC Milan,Torino FC,0-1,0,1
273,1935-10-20,1935,Unione Triestina,US Alessandria 1912,0-0,0,0
274,1935-10-20,1935,Sampierdarenese,AS Bari,2-1,2,1
275,1935-10-20,1935,AS Roma,Inter,0-0,0,0
276,1935-10-20,1935,SSC Napoli,ACF Fiorentina,4-0,4,0
277,1935-10-20,1935,Juventus,Bologna FC,0-0,0,0
278,1935-10-20,1935,Brescia Calcio,Genova 1893 Circolo del Calcio,0-0,0,0
279,1935-10-20,1935,US Palermo,Lazio Roma,2-1,2,1
280,1935-11-03,1935,AS Bari,AS Roma,0-1,0,1
281,1935-11-03,1935,Torino FC,US Palermo,5-0,5,0
282,1935-11-03,1935,Lazio Roma,Sampierdarenese,5-0,5,0
283,1935-11-03,1935,Genova 1893 Circolo del Calcio,AC Milan,3-3,3,3
284,1935-11-03,1935,Inter,Unione Triestina,5-0,5,0
285,1935-11-03,1935,US Alessandria 1912,SSC Napoli,2-3,2,3
286,1935-11-03,1935,ACF Fiorentina,Juventus,1-1,1,1
287,1935-11-03,1935,Bologna FC,Brescia Calcio,1-0,1,0
288,1935-11-10,1935,AC Milan,Bologna FC,1-2,1,2
289,1935-11-10,1935,Sampierdarenese,Unione Triestina,2-2,2,2
290,1935-11-10,1935,AS Roma,ACF Fiorentina,0-1,0,1
291,1935-11-10,1935,SSC Napoli,Torino FC,0-1,0,1
292,1935-11-10,1935,Juventus,AS Bari,0-0,0,0
293,1935-11-10,1935,Brescia Calcio,Lazio Roma,3-1,3,1
294,1935-11-10,1935,US Alessandria 1912,Inter,2-2,2,2
295,1935-11-10,1935,US Palermo,Genova 1893 Circolo del Calcio,0-1,0,1
296,1935-11-17,1935,Bologna FC,AS Roma,2-0,2,0
297,1935-11-17,1935,Torino FC,Sampierdarenese,3-0,3,0
298,1935-11-17,1935,Lazio Roma,AC Milan,2-2,2,2
299,1935-11-17,1935,Unione Triestina,US Palermo,5-0,5,0
300,1935-11-17,1935,AS Bari,SSC Napoli,0-0,0,0
301,1935-11-17,1935,Inter,Juventus,4-0,4,0
302,1935-11-17,1935,ACF Fiorentina,Brescia Calcio,1-0,1,0
303,1935-11-17,1935,Genova 1893 Circolo del Calcio,US Alessandria 1912,0-0,0,0
304,1935-12-01,1935,Lazio Roma,Genova 1893 Circolo del Calcio,1-1,1,1
305,1935-12-01,1935,Sampierdarenese,Bologna FC,0-0,0,0
306,1935-12-01,1935,US Palermo,ACF Fiorentina,1-3,1,3
307,1935-12-01,1935,AC Milan,AS Roma,0-0,0,0
308,1935-12-01,1935,Juventus,Unione Triestina,3-0,3,0
309,1935-12-01,1935,Brescia Calcio,AS Bari,1-2,1,2
310,1935-12-01,1935,US Alessandria 1912,Torino FC,0-2,0,2
311,1935-12-01,1935,SSC Napoli,Inter,3-2,3,2
312,1935-12-08,1935,ACF Fiorentina,AS Bari,2-2,2,2
313,1935-12-08,1935,Torino FC,Lazio Roma,0-2,0,2
314,1935-12-08,1935,AS Roma,Juventus,1-1,1,1
315,1935-12-08,1935,Unione Triestina,AC Milan,1-0,1,0
316,1935-12-08,1935,Genova 1893 Circolo del Calcio,SSC Napoli,2-2,2,2
317,1935-12-08,1935,Bologna FC,US Alessandria 1912,1-1,1,1
318,1935-12-08,1935,Inter,Sampierdarenese,3-0,3,0
319,1935-12-08,1935,US Palermo,Brescia Calcio,3-2,3,2
320,1935-12-15,1935,US Alessandria 1912,ACF Fiorentina,2-1,2,1
321,1935-12-15,1935,AS Bari,Genova 1893 Circolo del Calcio,3-2,3,2
322,1935-12-15,1935,Brescia Calcio,Unione Triestina,0-0,0,0
323,1935-12-15,1935,Lazio Roma,Inter,0-0,0,0
324,1935-12-15,1935,AC Milan,US Palermo,3-1,3,1
325,1935-12-15,1935,SSC Napoli,Juventus,0-1,0,1
326,1935-12-15,1935,Sampierdarenese,AS Roma,0-2,0,2
327,1935-12-15,1935,Torino FC,Bologna FC,0-0,0,0
328,1935-12-22,1935,US Palermo,Sampierdarenese,2-0,2,0
329,1935-12-22,1935,Juventus,AC Milan,3-1,3,1
330,1935-12-22,1935,Unione Triestina,SSC Napoli,6-1,6,1
331,1935-12-22,1935,Inter,ACF Fiorentina,0-2,0,2
332,1935-12-22,1935,Bologna FC,Lazio Roma,2-0,2,0
333,1935-12-22,1935,Genova 1893 Circolo del Calcio,Torino FC,0-2,0,2
334,1935-12-22,1935,AS Bari,US Alessandria 1912,4-0,4,0
335,1935-12-22,1935,AS Roma,Brescia Calcio,1-0,1,0
336,1935-12-29,1935,Lazio Roma,US Alessandria 1912,3-0,3,0
337,1935-12-29,1935,Unione Triestina,AS Roma,0-0,0,0
338,1935-12-29,1935,Torino FC,Inter,3-3,3,3
339,1935-12-29,1935,Sampierdarenese,Juventus,0-1,0,1
340,1935-12-29,1935,AC Milan,Brescia Calcio,2-1,2,1
341,1935-12-29,1935,ACF Fiorentina,Genova 1893 Circolo del Calcio,2-1,2,1
342,1935-12-29,1935,Bologna FC,AS Bari,0-2,0,2
343,1935-12-29,1935,SSC Napoli,US Palermo,3-0,3,0
344,1936-01-05,1935,Brescia Calcio,Juventus,0-1,0,1
345,1936-01-05,1935,Torino FC,ACF Fiorentina,5-0,5,0
346,1936-01-05,1935,US Palermo,Bologna FC,2-0,2,0
347,1936-01-05,1935,AC Milan,Sampierdarenese,1-2,1,2
348,1936-01-05,1935,AS Bari,Inter,2-1,2,1
349,1936-01-05,1935,US Alessandria 1912,AS Roma,1-0,1,0
350,1936-01-05,1935,Lazio Roma,SSC Napoli,3-1,3,1
351,1936-01-05,1935,Genova 1893 Circolo del Calcio,Unione Triestina,2-2,2,2
352,1936-01-12,1935,Juventus,US Alessandria 1912,4-0,4,0
353,1936-01-12,1935,Unione Triestina,Bologna FC,2-2,2,2
354,1936-01-12,1935,Sampierdarenese,Brescia Calcio,2-0,2,0
355,1936-01-12,1935,SSC Napoli,AC Milan,1-0,1,0
356,1936-01-12,1935,ACF Fiorentina,Lazio Roma,2-1,2,1
357,1936-01-12,1935,AS Bari,Torino FC,2-0,2,0
358,1936-01-12,1935,Inter,Genova 1893 Circolo del Calcio,3-0,3,0
359,1936-01-12,1935,AS Roma,US Palermo,0-1,0,1
360,1936-01-26,1935,ACF Fiorentina,Unione Triestina,3-1,3,1
361,1936-01-26,1935,Torino FC,AS Roma,1-0,1,0
362,1936-01-26,1935,US Palermo,Juventus,1-0,1,0
363,1936-01-26,1935,SSC Napoli,Sampierdarenese,4-2,4,2
364,1936-01-26,1935,Lazio Roma,AS Bari,2-1,2,1
365,1936-01-26,1935,Inter,Brescia Calcio,1-0,1,0
366,1936-01-26,1935,US Alessandria 1912,AC Milan,6-1,6,1
367,1936-01-26,1935,Genova 1893 Circolo del Calcio,Bologna FC,1-1,1,1
368,1936-02-02,1935,Juventus,Torino FC,2-1,2,1
369,1936-02-02,1935,Unione Triestina,Lazio Roma,3-3,3,3
370,1936-02-02,1935,Sampierdarenese,US Alessandria 1912,1-1,1,1
371,1936-02-02,1935,AC Milan,Inter,2-2,2,2
372,1936-02-02,1935,Brescia Calcio,SSC Napoli,2-0,2,0
373,1936-02-02,1935,Bologna FC,ACF Fiorentina,1-0,1,0
374,1936-02-02,1935,AS Bari,US Palermo,1-0,1,0
375,1936-02-02,1935,AS Roma,Genova 1893 Circolo del Calcio,0-0,0,0
376,1936-02-09,1935,ACF Fiorentina,AC Milan,3-1,3,1
377,1936-02-09,1935,SSC Napoli,AS Roma,1-2,1,2
378,1936-02-09,1935,Torino FC,Brescia Calcio,2-0,2,0
379,1936-02-09,1935,Genova 1893 Circolo del Calcio,Sampierdarenese,3-0,3,0
380,1936-02-09,1935,Inter,Bologna FC,3-1,3,1
381,1936-02-09,1935,US Alessandria 1912,US Palermo,1-0,1,0
382,1936-02-09,1935,Lazio Roma,Juventus,3-0,3,0
383,1936-02-09,1935,AS Bari,Unione Triestina,0-0,0,0
384,1936-02-16,1935,AC Milan,AS Bari,4-0,4,0
385,1936-02-16,1935,Unione Triestina,Torino FC,2-0,2,0
386,1936-02-16,1935,Sampierdarenese,ACF Fiorentina,1-0,1,0
387,1936-02-16,1935,US Palermo,Inter,1-1,1,1
388,1936-02-16,1935,Juventus,Genova 1893 Circolo del Calcio,4-0,4,0
389,1936-02-16,1935,Brescia Calcio,US Alessandria 1912,1-1,1,1
390,1936-02-16,1935,Bologna FC,SSC Napoli,2-1,2,1
391,1936-02-16,1935,AS Roma,Lazio Roma,1-0,1,0
392,1936-02-23,1935,AS Bari,Sampierdarenese,1-1,1,1
393,1936-02-23,1935,Lazio Roma,US Palermo,3-0,3,0
394,1936-02-23,1935,Genova 1893 Circolo del Calcio,Brescia Calcio,2-0,2,0
395,1936-02-23,1935,Torino FC,AC Milan,2-1,2,1
396,1936-02-23,1935,Inter,AS Roma,5-1,5,1
397,1936-02-23,1935,US Alessandria 1912,Unione Triestina,0-0,0,0
